

C1 3.9583772 0.5020047 0.0255831 0.0096278 0.0014488 0.0007538 0.0001441 0.0004047 0.0000560 0.0000073 0.4791484
C2 0.5020047 3.8708339 0.4866709 0.0232161 0.0076579 0.0024465 0.0008873 0.0003935 0.0002130 0.0000356 0.0227338
C3 0.0255831 0.4866709 3.8722274 0.4907636 0.0208487 0.0113818 0.0051220 0.0028175 0.0009249 0.0001882 0.0064647
C4 0.0096278 0.0232161 0.4907636 3.8737251 0.4633392 0.0360624 0.0270167 0.0193214 0.0038515 0.0004051 0.0015420
C5 0.0014488 0.0076579 0.0208487 0.4633392 3.4717484 0.4432735 0.4487397 0.0453157 0.0268076 0.0043205 0.0001327
O6 0.0007538 0.0024465 0.0113818 0.0360624 0.4432735 8.0485571 0.0455058 0.0115194 0.0338945 0.0012731 0.0001062
C7 0.0001441 0.0008873 0.0051220 0.0270167 0.4487397 0.0455058 2.9782243 0.6744792 0.4456434 0.0125179 0.0000105
O8 0.0004047 0.0003935 0.0028175 0.0193214 0.0453157 0.0115194 0.6744792 8.0908705 0.1400768 0.0235501 0.0000338
O9 0.0000560 0.0002130 0.0009249 0.0038515 0.0268076 0.0338945 0.4456434 0.1400768 7.8852049 0.4219373 0.0000055
C10 0.0000073 0.0000356 0.0001882 0.0004051 0.0043205 0.0012731 0.0125179 0.0235501 0.4219373 3.7143514 0.0000007
