

C1 3.9584033 0.5212571 0.0323859 0.0059137 0.0062891 0.0022750 0.0339286 0.0011315 0.0002785 0.0000548 0.0002488 0.0000535 0.0000089 0.0000008 0.0000004 0.4820259
C2 0.5212571 3.9180815 0.8432577 0.0328635 0.0432440 0.0299531 0.0136091 0.0005688 0.0004638 0.0001108 0.0004536 0.0001053 0.0000317 0.0000017 0.0000010 0.0240003
C3 0.0323859 0.8432577 3.8929861 0.5067931 0.5027466 0.0501601 0.0313596 0.0040283 0.0004995 0.0002349 0.0004973 0.0002371 0.0000489 0.0000028 0.0000021 0.0048367
C4 0.0059137 0.0328635 0.5067931 3.9680975 0.0207278 0.0202363 0.0040724 0.0007515 0.0000982 0.0000461 0.0000971 0.0000468 0.0000105 0.0000004 0.0000004 0.0009595
C5 0.0062891 0.0432440 0.5027466 0.0207278 2.9649925 0.6555880 0.4465916 0.0109585 0.0037816 0.0008950 0.0036697 0.0008560 0.0001801 0.0000092 0.0000047 0.0004553
O6 0.0022750 0.0299531 0.0501601 0.0202363 0.6555880 8.1077291 0.1341649 0.0234475 0.0028719 0.0005772 0.0028363 0.0005462 0.0001094 0.0000184 0.0000055 0.0001921
O7 0.0339286 0.0136091 0.0313596 0.0040724 0.4465916 0.1341649 7.7556876 0.3898456 0.0452418 0.0070272 0.0437612 0.0069077 0.0010255 0.0001048 0.0000388 0.0038965
C8 0.0011315 0.0005688 0.0040283 0.0007515 0.0109585 0.0234475 0.3898456 3.6072165 0.4751479 0.0221777 0.4789337 0.0213342 0.0054977 0.0009744 0.0001609 0.0003222
C9 0.0002785 0.0004638 0.0004995 0.0000982 0.0037816 0.0028719 0.0452418 0.4751479 3.8727032 0.5063921 0.0212675 0.0026926 0.0002323 0.0002848 0.0000718 0.0000205
C10 0.0000548 0.0001108 0.0002349 0.0000461 0.0008950 0.0005772 0.0070272 0.0221777 0.5063921 3.9651506 0.0024007 0.0100972 0.0010369 0.0002812 0.0000871 0.0000106
C11 0.0002488 0.0004536 0.0004973 0.0000971 0.0036697 0.0028363 0.0437612 0.4789337 0.0212675 0.0024007 3.8755254 0.4977425 0.0250095 0.0090389 0.0012934 0.0000201
C12 0.0000535 0.0001053 0.0002371 0.0000468 0.0008560 0.0005462 0.0069077 0.0213342 0.0026926 0.0100972 0.4977425 3.8733851 0.4851271 0.0222252 0.0062941 0.0000113
C13 0.0000089 0.0000317 0.0000489 0.0000105 0.0001801 0.0001094 0.0010255 0.0054977 0.0002323 0.0010369 0.0250095 0.4851271 3.8690380 0.4953315 0.0269073 0.0000020
C14 0.0000008 0.0000017 0.0000028 0.0000004 0.0000092 0.0000184 0.0001048 0.0009744 0.0002848 0.0002812 0.0090389 0.0222252 0.4953315 3.8614800 0.4937807 0.0000004
C15 0.0000004 0.0000010 0.0000021 0.0000004 0.0000047 0.0000055 0.0000388 0.0001609 0.0000718 0.0000871 0.0012934 0.0062941 0.0269073 0.4937807 3.9601197 0.0000002
