

C1 3.9577332 0.4975766 0.0249943 0.0089707 0.0009884 0.0000680 0.0000391 0.0000139 0.0000086 0.0000021 0.0000006 0.0000006 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4745040
C2 0.4975766 3.8648068 0.4939538 0.0235599 0.0052268 0.0011087 0.0000561 0.0000121 0.0000031 0.0000007 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0205591
C3 0.0249943 0.4939538 3.8635954 0.4872256 0.0246487 0.0055302 0.0008680 0.0001044 0.0000142 0.0000055 0.0000006 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0017621
C4 0.0089707 0.0235599 0.4872256 3.8682536 0.4933329 0.0245077 0.0072037 0.0012981 0.0001269 0.0000547 0.0000098 0.0000011 0.0000004 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0069778
C5 0.0009884 0.0052268 0.0246487 0.4933329 3.8671304 0.4949734 0.0210559 0.0068006 0.0009073 0.0003643 0.0000517 0.0000045 0.0000013 0.0000005 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0008336
C6 0.0000680 0.0011087 0.0055302 0.0245077 0.4949734 3.8682737 0.4951605 0.0232834 0.0057327 0.0023926 0.0002465 0.0000303 0.0000044 0.0000116 0.0000035 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000470
C7 0.0000391 0.0000561 0.0008680 0.0072037 0.0210559 0.4951605 3.8584194 0.4858739 0.0320490 0.0119951 0.0009390 0.0001361 0.0000243 0.0000383 0.0000097 0.0000006 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000827
C8 0.0000139 0.0000121 0.0001044 0.0012981 0.0068006 0.0232834 0.4858739 3.8717965 0.5061672 0.0364164 0.0060633 0.0014275 0.0002874 0.0000981 0.0000328 0.0000042 0.0000003 0.0000002 0.0000002 0.0000001 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000174
C9 0.0000086 0.0000031 0.0000142 0.0001269 0.0009073 0.0057327 0.0320490 0.5061672 3.9482824 0.8864655 0.0310903 0.0166941 0.0020973 0.0007202 0.0002057 0.0000287 0.0000026 0.0000010 0.0000014 0.0000008 0.0000001 0.0000000 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000230
C10 0.0000021 0.0000007 0.0000055 0.0000547 0.0003643 0.0023926 0.0119951 0.0364164 0.8864655 3.9825205 0.5067370 0.0266490 0.0053613 0.0013077 0.0002006 0.0000259 0.0000026 0.0000009 0.0000015 0.0000006 0.0000001 0.0000000 0.0000003 0.0000000 0.0000001 0.0000000 0.0000000 0.0000001 0.0000000 0.0000001 0.0000047
C11 0.0000006 0.0000001 0.0000006 0.0000098 0.0000517 0.0002465 0.0009390 0.0060633 0.0310903 0.5067370 3.8803073 0.4914689 0.0246357 0.0104078 0.0013420 0.0000767 0.0000144 0.0000019 0.0000031 0.0000011 0.0000001 0.0000000 0.0000003 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000017
C12 0.0000006 0.0000001 0.0000002 0.0000011 0.0000045 0.0000303 0.0001361 0.0014275 0.0166941 0.0266490 0.4914689 3.8658154 0.4937808 0.0240700 0.0053969 0.0011549 0.0000631 0.0000381 0.0000198 0.0000174 0.0000008 0.0000005 0.0000033 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000024
C13 0.0000001 0.0000000 0.0000001 0.0000004 0.0000013 0.0000044 0.0000243 0.0002874 0.0020973 0.0053613 0.0246357 0.4937808 3.8740047 0.4903080 0.0257653 0.0053005 0.0008628 0.0001649 0.0000898 0.0000893 0.0000070 0.0000015 0.0000080 0.0000003 0.0000004 0.0000000 0.0000000 0.0000001 0.0000000 0.0000001 0.0000008
C14 0.0000001 0.0000000 0.0000000 0.0000001 0.0000005 0.0000116 0.0000383 0.0000981 0.0007202 0.0013077 0.0104078 0.0240700 0.4903080 3.8701757 0.4865982 0.0238723 0.0069990 0.0007813 0.0001994 0.0003111 0.0000341 0.0000031 0.0000340 0.0000008 0.0000013 0.0000001 0.0000001 0.0000001 0.0000001 0.0000004 0.0000001
C15 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000035 0.0000097 0.0000328 0.0002057 0.0002006 0.0013420 0.0053969 0.0257653 0.4865982 3.8610398 0.4962591 0.0227012 0.0061314 0.0026902 0.0010961 0.0001214 0.0000446 0.0000543 0.0000089 0.0000057 0.0000003 0.0000011 0.0000007 0.0000010 0.0000014 0.0000001
