

C1 3.9544408 0.4939418 0.0253315 0.0117560 0.0012037 0.0000832 0.0000192 0.0000165 0.0000028 0.0000013 0.0000006 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4826353
C2 0.4939418 3.8706700 0.4929874 0.0261071 0.0058624 0.0010818 0.0002575 0.0000202 0.0000022 0.0000080 0.0000019 0.0000005 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0218997
C3 0.0253315 0.4929874 3.8639934 0.4870355 0.0250410 0.0054836 0.0013101 0.0000670 0.0000285 0.0000241 0.0000033 0.0000017 0.0000006 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0038525
C4 0.0117560 0.0261071 0.4870355 3.8708183 0.4830245 0.0278335 0.0057728 0.0011153 0.0001355 0.0001182 0.0000400 0.0000054 0.0000027 0.0000002 0.0000004 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0019225
C5 0.0012037 0.0058624 0.0250410 0.4830245 3.8716931 0.4936987 0.0221464 0.0079295 0.0008293 0.0004650 0.0001304 0.0000171 0.0000054 0.0000005 0.0000017 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0002873
C6 0.0000832 0.0010818 0.0054836 0.0278335 0.4936987 3.8658615 0.4906793 0.0236366 0.0055444 0.0011039 0.0001244 0.0001142 0.0000263 0.0000048 0.0000011 0.0000001 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000290
C7 0.0000192 0.0002575 0.0013101 0.0057728 0.0221464 0.4906793 3.8680947 0.4946478 0.0225598 0.0094985 0.0011180 0.0004327 0.0001038 0.0000143 0.0000035 0.0000005 0.0000002 0.0000000 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000051
C8 0.0000165 0.0000202 0.0000670 0.0011153 0.0079295 0.0236366 0.4946478 3.8686517 0.4888418 0.0250626 0.0060271 0.0009713 0.0000948 0.0000601 0.0000712 0.0000058 0.0000030 0.0000002 0.0000005 0.0000001 0.0000000 0.0000000 0.0000000 0.0000062
C9 0.0000028 0.0000022 0.0000285 0.0001355 0.0008293 0.0055444 0.0225598 0.4888418 3.8722900 0.4967065 0.0229754 0.0080210 0.0007374 0.0002879 0.0002275 0.0000226 0.0000087 0.0000007 0.0000030 0.0000008 0.0000001 0.0000000 0.0000000 0.0000012
C10 0.0000013 0.0000080 0.0000241 0.0001182 0.0004650 0.0011039 0.0094985 0.0250626 0.4967065 3.8523254 0.4823004 0.0235298 0.0055561 0.0002839 0.0009381 0.0001011 0.0000380 0.0000032 0.0000035 0.0000004 0.0000001 0.0000001 0.0000000 0.0000005
C11 0.0000006 0.0000019 0.0000033 0.0000400 0.0001304 0.0001244 0.0011180 0.0060271 0.0229754 0.4823004 3.8752511 0.5022552 0.0235573 0.0031941 0.0068815 0.0005695 0.0002024 0.0000122 0.0000096 0.0000017 0.0000003 0.0000003 0.0000001 0.0000002
C12 0.0000001 0.0000005 0.0000017 0.0000054 0.0000171 0.0001142 0.0004327 0.0009713 0.0080210 0.0235298 0.5022552 3.8664476 0.5063685 0.0210555 0.0018191 0.0002035 0.0000550 0.0000147 0.0001967 0.0000370 0.0000024 0.0000024 0.0000020 0.0000000
C13 0.0000000 0.0000002 0.0000006 0.0000027 0.0000054 0.0000263 0.0001038 0.0000948 0.0007374 0.0055561 0.0235573 0.5063685 3.8678666 0.4996384 0.0220454 0.0053196 0.0002509 0.0000759 0.0006513 0.0001131 0.0000056 0.0000153 0.0000041 0.0000000
C14 0.0000000 0.0000000 0.0000000 0.0000002 0.0000005 0.0000048 0.0000143 0.0000601 0.0002879 0.0002839 0.0031941 0.0210555 0.4996384 3.8662417 0.5073891 0.0228782 0.0022681 0.0007461 0.0067576 0.0009026 0.0000706 0.0001563 0.0000431 0.0000000
