

C1 3.9780460 0.4932234 0.0325926 0.0103601 0.0054103 0.0404838 0.4762708
C2 0.4932234 3.3970611 0.6722837 0.0672538 0.0337509 0.5896568 0.0213587
C3 0.0325926 0.6722837 4.1597692 0.6517303 0.0847587 0.0862779 0.0083350
S4 0.0103601 0.0672538 0.6517303 14.4251082 0.5611420 0.1496703 0.0023996
C5 0.0054103 0.0337509 0.0847587 0.5611420 3.5117592 0.7179703 0.0012952
N6 0.0404838 0.5896568 0.0862779 0.1496703 0.7179703 6.7764796 0.0049242
