

C1 4.1110610 0.5530854 0.0228439 0.0384357 0.5443200 0.4616032
S2 0.5530854 14.5692883 0.5526601 0.0669577 0.0715341 0.0329557
C3 0.0228439 0.5526601 4.1121114 0.5436117 0.0371614 0.0016875
S4 0.0384357 0.0669577 0.5436117 14.6859263 0.5956770 0.0053626
S5 0.5443200 0.0715341 0.0371614 0.5956770 14.6801873 0.0326744
