

C1 4.0513294 0.9004559 0.0291237 0.0153244 0.0305949 0.0062417 0.0034002 0.0003786 0.0001672 0.0000330 0.0002003 0.0000117 0.0000075 0.0000137 0.0000052 0.0000011 0.0000021 0.0000072 0.0000248 0.0002701 0.0001195 0.0000217 0.4882506
C2 0.9004559 3.9361699 0.4788242 0.0284353 0.0496730 0.0224804 0.0100457 0.0009229 0.0002358 0.0000433 0.0005582 0.0000215 0.0000123 0.0000186 0.0000027 0.0000008 0.0000012 0.0000067 0.0000564 0.0005361 0.0001394 0.0000243 0.0323672
C3 0.0291237 0.4788242 3.4645846 0.4707732 0.4154185 0.4524223 0.0207287 0.0053145 0.0002101 0.0000541 0.0021089 0.0000593 0.0000147 0.0000622 0.0000253 0.0000067 0.0000020 0.0000033 0.0000455 0.0001651 0.0007604 0.0001538 0.0058484
C4 0.0153244 0.0284353 0.4707732 3.9815562 0.0506454 0.0238187 0.0042995 0.0007908 0.0000401 0.0000106 0.0001654 0.0000061 0.0000039 0.0000163 0.0000036 0.0000016 0.0000009 0.0000008 0.0000094 0.0000488 0.0001832 0.0000417 0.0008400
O5 0.0305949 0.0496730 0.4154185 0.0506454 8.0269014 0.0398386 0.0176807 0.0016578 0.0000868 0.0000573 0.0010013 0.0000168 0.0000074 0.0000326 0.0000066 0.0000043 0.0000045 0.0000043 0.0000130 0.0000831 0.0000981 0.0000517 0.0024646
C6 0.0062417 0.0224804 0.4524223 0.0238187 0.0398386 3.8840184 0.4887036 0.0212745 0.0016080 0.0003024 0.0234215 0.0002674 0.0001181 0.0005626 0.0001052 0.0000456 0.0000267 0.0000322 0.0004655 0.0019445 0.0050466 0.0006691 0.0008962
C7 0.0034002 0.0100457 0.0207287 0.0042995 0.0176807 0.4887036 3.8664492 0.4889303 0.0178867 0.0035220 0.0139189 0.0011634 0.0004437 0.0033150 0.0003225 0.0000746 0.0001648 0.0002929 0.0033935 0.0218896 0.0211295 0.0037166 0.0001569
C8 0.0003786 0.0009229 0.0053145 0.0007908 0.0016578 0.0212745 0.4889303 3.8239839 0.4725841 0.0222139 0.0339387 0.0168867 0.0038897 0.0212352 0.0042755 0.0006166 0.0002904 0.0003252 0.0050440 0.0192645 0.4595725 0.0269659 0.0000240
C9 0.0001672 0.0002358 0.0002101 0.0000401 0.0000868 0.0016080 0.0178867 0.4725841 3.4657712 0.4552906 0.4154983 0.4591485 0.0184272 0.0056809 0.0005379 0.0001352 0.0001795 0.0000633 0.0006349 0.0034661 0.0184032 0.0021976 0.0000083
C10 0.0000330 0.0000433 0.0000541 0.0000106 0.0000573 0.0003024 0.0035220 0.0222139 0.4552906 3.9575404 0.0563481 0.0293320 0.0038032 0.0005915 0.0001244 0.0000365 0.0000252 0.0000292 0.0001012 0.0002369 0.0013396 0.0056455 0.0000021
O11 0.0002003 0.0005582 0.0021089 0.0001654 0.0010013 0.0234215 0.0139189 0.0339387 0.4154983 0.0563481 8.0287681 0.0557012 0.0085723 0.0005925 0.0001462 0.0000479 0.0001529 0.0000306 0.0002790 0.0006758 0.0045115 0.0004493 0.0000474
C12 0.0000117 0.0000215 0.0000593 0.0000061 0.0000168 0.0002674 0.0011634 0.0168867 0.4591485 0.0293320 0.0557012 3.8736510 0.4876962 0.0263507 0.0041167 0.0004695 0.0021684 0.0007648 0.0001451 0.0003756 0.0049745 0.0008345 0.0000015
C13 0.0000075 0.0000123 0.0000147 0.0000039 0.0000074 0.0001181 0.0004437 0.0038897 0.0184272 0.0038032 0.0085723 0.4876962 3.8706244 0.4745303 0.0213826 0.0060885 0.0136916 0.0048586 0.0003458 0.0050091 0.0232982 0.0114630 0.0000009
C14 0.0000137 0.0000186 0.0000622 0.0000163 0.0000326 0.0005626 0.0033150 0.0212352 0.0056809 0.0005915 0.0005925 0.0263507 0.4745303 3.8157151 0.4789433 0.0274274 0.0201798 0.0190007 0.0058402 0.0231288 0.4713172 0.0205612 0.0000011
C15 0.0000052 0.0000027 0.0000253 0.0000036 0.0000066 0.0001052 0.0003225 0.0042755 0.0005379 0.0001244 0.0001462 0.0041167 0.0213826 0.4789433 3.7620272 0.4683418 0.4783471 0.4712468 0.0229519 0.0051575 0.0170443 0.0020465 0.0000006
C16 0.0000011 0.0000008 0.0000067 0.0000016 0.0000043 0.0000456 0.0000746 0.0006166 0.0001352 0.0000365 0.0000479 0.0004695 0.0060885 0.0274274 0.4683418 3.9539340 0.0293881 0.0289677 0.0054242 0.0004531 0.0049047 0.0004949 0.0000002
C17 0.0000021 0.0000012 0.0000020 0.0000009 0.0000045 0.0000267 0.0001648 0.0002904 0.0001795 0.0000252 0.0001529 0.0021684 0.0136916 0.0201798 0.4783471 0.0293881 3.9693185 0.0272850 0.0066260 0.0006601 0.0011270 0.0051510 0.0000002
C18 0.0000072 0.0000067 0.0000033 0.0000008 0.0000043 0.0000322 0.0002929 0.0003252 0.0000633 0.0000292 0.0000306 0.0007648 0.0048586 0.0190007 0.4712468 0.0289677 0.0272850 3.8693381 0.4917693 0.0263590 0.0040550 0.0008764 0.0000006
C19 0.0000248 0.0000564 0.0000455 0.0000094 0.0000130 0.0004655 0.0033935 0.0050440 0.0006349 0.0001012 0.0002790 0.0001451 0.0003458 0.0058402 0.0229519 0.0054242 0.0066260 0.4917693 3.8857244 0.4743286 0.0226070 0.0130764 0.0000043
C20 0.0002701 0.0005361 0.0001651 0.0000488 0.0000831 0.0019445 0.0218896 0.0192645 0.0034661 0.0002369 0.0006758 0.0003756 0.0050091 0.0231288 0.0051575 0.0004531 0.0006601 0.0263590 0.4743286 3.8704636 0.4719085 0.0271196 0.0000144
C21 0.0001195 0.0001394 0.0007604 0.0001832 0.0000981 0.0050466 0.0211295 0.4595725 0.0184032 0.0013396 0.0045115 0.0049745 0.0232982 0.4713172 0.0170443 0.0049047 0.0011270 0.0040550 0.0226070 0.4719085 3.7633837 0.4767185 0.0000068
C22 0.0000217 0.0000243 0.0001538 0.0000417 0.0000517 0.0006691 0.0037166 0.0269659 0.0021976 0.0056455 0.0004493 0.0008345 0.0114630 0.0205612 0.0020465 0.0004949 0.0051510 0.0008764 0.0130764 0.0271196 0.4767185 3.9584549 0.0000014
