

C1 3.9636428 0.4972711 0.0379915 0.0041871 0.0024418 0.0006141 0.0000368 0.0003893 0.0000134 0.4741062
C2 0.4972711 3.6243383 0.4115742 0.0119175 0.0229163 0.0040531 0.0003838 0.0014272 0.0000545 0.0208371
O3 0.0379915 0.4115742 7.8578122 0.4517168 0.1267037 0.0321294 0.0100569 0.0079842 0.0005708 0.0118041
C4 0.0041871 0.0119175 0.4517168 2.9478954 0.6786611 0.4662553 0.0260618 0.0316220 0.0019504 0.0003604
O5 0.0024418 0.0229163 0.1267037 0.6786611 8.0622589 0.0535972 0.0108987 0.0523378 0.0098636 0.0008471
C6 0.0006141 0.0040531 0.0321294 0.4662553 0.0535972 3.9118035 0.4882617 0.5385665 0.0200858 0.0001243
C7 0.0000368 0.0003838 0.0100569 0.0260618 0.0108987 0.4882617 3.9717993 0.0388907 0.0061482 0.0000186
S8 0.0003893 0.0014272 0.0079842 0.0316220 0.0523378 0.5385665 0.0388907 14.5497377 0.5573690 0.0000500
C9 0.0000134 0.0000545 0.0005708 0.0019504 0.0098636 0.0200858 0.0061482 0.5573690 4.0907885 0.0000048
