

C1 3.9566963 0.4967846 0.0244142 0.0105412 0.0011813 0.0002164 0.0000913 0.0000076 0.0000036 0.0000011 0.0000008 0.0000002 0.0000001 0.0000000 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4754679
C2 0.4967846 3.8630299 0.4878468 0.0256827 0.0058041 0.0010612 0.0001972 0.0000908 0.0000130 0.0000063 0.0000158 0.0000028 0.0000012 0.0000001 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0210735
C3 0.0244142 0.4878468 3.8575136 0.4905009 0.0235240 0.0078612 0.0012283 0.0003495 0.0000438 0.0000171 0.0000494 0.0000065 0.0000052 0.0000003 0.0000003 0.0000003 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0073945
C4 0.0105412 0.0256827 0.4905009 3.8669802 0.4836502 0.0264416 0.0119455 0.0008817 0.0003620 0.0000905 0.0001311 0.0000230 0.0000084 0.0000006 0.0000008 0.0000006 0.0000003 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0023952
C5 0.0011813 0.0058041 0.0235240 0.4836502 3.8801107 0.5165989 0.0327217 0.0102786 0.0009768 0.0003179 0.0009954 0.0001394 0.0000973 0.0000066 0.0000052 0.0000020 0.0000029 0.0000003 0.0000002 0.0000000 0.0000001 0.0000001 0.0001988
C6 0.0002164 0.0010612 0.0078612 0.0264416 0.5165989 3.9475812 0.8941994 0.0330247 0.0114783 0.0028417 0.0003081 0.0000852 0.0000594 0.0000066 0.0000031 0.0000015 0.0000011 0.0000002 0.0000001 0.0000000 0.0000002 0.0000002 0.0003511
C7 0.0000913 0.0001972 0.0012283 0.0119455 0.0327217 0.8941994 3.9686502 0.5039183 0.0325484 0.0120190 0.0010445 0.0003600 0.0001063 0.0000164 0.0000060 0.0000021 0.0000018 0.0000004 0.0000003 0.0000001 0.0000003 0.0000003 0.0002277
C8 0.0000076 0.0000908 0.0003495 0.0008817 0.0102786 0.0330247 0.5039183 3.8791853 0.5094585 0.0332665 0.0098902 0.0010405 0.0005017 0.0000864 0.0000166 0.0000123 0.0000096 0.0000016 0.0000008 0.0000002 0.0000007 0.0000004 0.0000105
C9 0.0000036 0.0000130 0.0000438 0.0003620 0.0009768 0.0114783 0.0325484 0.5094585 3.9524171 0.8972816 0.0327950 0.0106577 0.0031687 0.0005389 0.0001321 0.0000546 0.0000519 0.0000112 0.0000051 0.0000016 0.0000033 0.0000028 0.0000084
C10 0.0000011 0.0000063 0.0000171 0.0000905 0.0003179 0.0028417 0.0120190 0.0332665 0.8972816 3.9522889 0.5092168 0.0328981 0.0100153 0.0010049 0.0003159 0.0000467 0.0001428 0.0000148 0.0000051 0.0000022 0.0000031 0.0000039 0.0000035
C11 0.0000008 0.0000158 0.0000494 0.0001311 0.0009954 0.0003081 0.0010445 0.0098902 0.0327950 0.5092168 3.8879852 0.5046274 0.0319360 0.0099166 0.0009847 0.0005350 0.0002757 0.0000372 0.0000685 0.0000222 0.0000205 0.0000215 0.0000005
C12 0.0000002 0.0000028 0.0000065 0.0000230 0.0001394 0.0000852 0.0003600 0.0010405 0.0106577 0.0328981 0.5046274 3.9514061 0.8849146 0.0329849 0.0104155 0.0009592 0.0056158 0.0005258 0.0001407 0.0000359 0.0000548 0.0000377 0.0000003
C13 0.0000001 0.0000012 0.0000052 0.0000084 0.0000973 0.0000594 0.0001063 0.0005017 0.0031687 0.0100153 0.0319360 0.8849146 3.9433013 0.5191529 0.0245464 0.0055793 0.0112911 0.0006824 0.0010853 0.0002385 0.0001477 0.0001818 0.0000001
C14 0.0000000 0.0000001 0.0000003 0.0000006 0.0000066 0.0000066 0.0000164 0.0000864 0.0005389 0.0010049 0.0099166 0.0329849 0.5191529 3.8871032 0.5204254 0.0320953 0.0036307 0.0005648 0.0001325 0.0002364 0.0009474 0.0002443 0.0000000
C15 0.0000001 0.0000001 0.0000003 0.0000008 0.0000052 0.0000031 0.0000060 0.0000166 0.0001321 0.0003159 0.0009847 0.0104155 0.0245464 0.5204254 3.9659232 0.8787804 0.0329730 0.0105149 0.0010695 0.0029611 0.0183123 0.0007413 0.0000000
C16 0.0000001 0.0000001 0.0000003 0.0000006 0.0000020 0.0000015 0.0000021 0.0000123 0.0000546 0.0000467 0.0005350 0.0009592 0.0055793 0.0320953 0.8787804 3.9298817 0.5183649 0.0232195 0.0038557 0.0044741 0.0346413 0.0008595 0.0000000
C17 0.0000000 0.0000000 0.0000002 0.0000003 0.0000029 0.0000011 0.0000018 0.0000096 0.0000519 0.0001428 0.0002757 0.0056158 0.0112911 0.0036307 0.0329730 0.5183649 3.8871346 0.4952158 0.0233691 0.0026160 0.0030337 0.0004840 0.0000000
C18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000003 0.0000002 0.0000004 0.0000016 0.0000112 0.0000148 0.0000372 0.0005258 0.0006824 0.0005648 0.0105149 0.0232195 0.4952158 3.8545768 0.4954800 0.0206033 0.0115477 0.0056351 0.0000000
C19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000001 0.0000003 0.0000008 0.0000051 0.0000051 0.0000685 0.0001407 0.0010853 0.0001325 0.0010695 0.0038557 0.0233691 0.4954800 3.9072298 0.4866438 0.0458439 0.0395051 0.0000000
