

C1 3.9684751 0.4945748 0.0292940 0.0064186 0.0012048 0.0002569 0.0000840 0.0000062 0.0000020 0.0000017 0.0000023 0.0000377 0.4817743
C2 0.4945748 3.8741170 0.4919909 0.0259141 0.0054992 0.0011761 0.0002150 0.0000149 0.0000043 0.0000098 0.0000085 0.0001101 0.0217251
C3 0.0292940 0.4919909 3.8581306 0.4832564 0.0273185 0.0055229 0.0008655 0.0000692 0.0000368 0.0000555 0.0000470 0.0014382 0.0024794
C4 0.0064186 0.0259141 0.4832564 3.8792762 0.4891424 0.0220079 0.0054221 0.0005569 0.0001950 0.0003817 0.0002558 0.0113557 0.0007087
C5 0.0012048 0.0054992 0.0273185 0.4891424 3.8622708 0.4779286 0.0257675 0.0037263 0.0005948 0.0031106 0.0020242 0.0346623 0.0001282
C6 0.0002569 0.0011761 0.0055229 0.0220079 0.4779286 3.5390571 0.4706278 0.0224665 0.0026497 0.0099068 0.0101337 0.4078389 0.0000386
C7 0.0000840 0.0002150 0.0008655 0.0054221 0.0257675 0.4706278 3.8920583 0.4905662 0.0278002 0.0054190 0.0011077 0.0372054 0.0000130
C8 0.0000062 0.0000149 0.0000692 0.0005569 0.0037263 0.0224665 0.4905662 3.8875742 0.4842090 0.0239839 0.0088300 0.0172714 0.0000012
C9 0.0000020 0.0000043 0.0000368 0.0001950 0.0005948 0.0026497 0.0278002 0.4842090 3.9050516 0.4722030 0.0541910 0.0372618 0.0000003
C10 0.0000017 0.0000098 0.0000555 0.0003817 0.0031106 0.0099068 0.0054190 0.0239839 0.4722030 2.9389323 0.6957533 0.4391463 0.0000004
O11 0.0000023 0.0000085 0.0000470 0.0002558 0.0020242 0.0101337 0.0011077 0.0088300 0.0541910 0.6957533 8.1078673 0.1354431 0.0000010
O12 0.0000377 0.0001101 0.0014382 0.0113557 0.0346623 0.4078389 0.0372054 0.0172714 0.0372618 0.4391463 0.1354431 7.8474661 0.0000046
