

C1 3.9707520 0.4912158 0.0306583 0.0173293 0.0045667 0.4765214
C2 0.4912158 3.9097671 0.4773247 0.0563475 0.0411608 0.0206998
C3 0.0306583 0.4773247 3.2929506 0.7463799 0.5145717 0.0082223
O4 0.0173293 0.0563475 0.7463799 8.0638029 0.1230421 0.0040657
S5 0.0045667 0.0411608 0.5145717 0.1230421 14.7863369 0.0036143
