

C1 3.9656201 0.4922227 0.0294685 0.0077801 0.4814376
C2 0.4922227 3.8889520 0.4814350 0.0377230 0.0221562
C3 0.0294685 0.4814350 3.5872878 0.4966231 0.0022745
N4 0.0077801 0.0377230 0.4966231 6.5074378 0.0009898
