

C1 3.9638938 0.4990685 0.0246118 0.0086953 0.0016680 0.0001353 0.0000505 0.0000081 0.0000060 0.0000004 0.0000006 0.0000001 0.0000004 0.0000001 0.0000005 0.0000001 0.0000018 0.0000002 0.0000000 0.0000516 0.0000043 0.0000022 0.0000004 0.0000008 0.0000004 0.0000019 0.4695580
C2 0.4990685 3.8680624 0.4880883 0.0222138 0.0084881 0.0008905 0.0003781 0.0000680 0.0000324 0.0000018 0.0000031 0.0000006 0.0000018 0.0000004 0.0000021 0.0000006 0.0000035 0.0000004 0.0000000 0.0002444 0.0000164 0.0000088 0.0000010 0.0000033 0.0000027 0.0000065 0.0204270
C3 0.0246118 0.4880883 3.8678511 0.4887624 0.0238678 0.0055072 0.0008416 0.0000953 0.0001372 0.0000059 0.0000092 0.0000014 0.0000045 0.0000007 0.0000062 0.0000016 0.0000351 0.0000004 0.0000001 0.0005697 0.0000296 0.0000127 0.0000015 0.0000030 0.0000034 0.0000096 0.0095493
C4 0.0086953 0.0222138 0.4887624 3.8748551 0.4924843 0.0245992 0.0062872 0.0004820 0.0006571 0.0000257 0.0000451 0.0000061 0.0000285 0.0000049 0.0000369 0.0000101 0.0001487 0.0000051 0.0000005 0.0078789 0.0004122 0.0001372 0.0000151 0.0000479 0.0000342 0.0001199 0.0055225
C5 0.0016680 0.0084881 0.0238678 0.4924843 3.8652843 0.5001309 0.0214386 0.0040982 0.0019260 0.0000816 0.0000899 0.0000223 0.0000224 0.0000061 0.0000317 0.0000146 0.0003916 0.0000052 0.0000005 0.0104762 0.0008485 0.0002676 0.0000516 0.0000706 0.0000208 0.0001614 0.0004798
C6 0.0001353 0.0008905 0.0055072 0.0245992 0.5001309 3.8876318 0.5025427 0.0202996 0.0191414 0.0007914 0.0004603 0.0000831 0.0001441 0.0000372 0.0002158 0.0001377 0.0041040 0.0000522 0.0000032 0.0299464 0.0053853 0.0009569 0.0001447 0.0003539 0.0002013 0.0009972 0.0000468
C7 0.0000505 0.0003781 0.0008416 0.0062872 0.0214386 0.5025427 3.8803401 0.5212299 0.0473546 0.0069720 0.0013999 0.0002306 0.0004424 0.0002981 0.0010377 0.0002100 0.0010701 0.0001131 0.0000105 0.8226411 0.0299677 0.0147747 0.0016296 0.0054776 0.0018209 0.0132087 0.0000144
C8 0.0000081 0.0000680 0.0000953 0.0004820 0.0040982 0.0202996 0.5212299 3.4394700 0.7615603 0.0212274 0.0175662 0.0017776 0.0059551 0.0016848 0.0116691 0.0015328 0.0086733 0.0011689 0.0001011 0.0382208 0.0086694 0.0103006 0.0013239 0.0008777 0.0007050 0.0014114 0.0000021
N9 0.0000060 0.0000324 0.0001372 0.0006571 0.0019260 0.0191414 0.0473546 0.7615603 6.3745170 0.5339181 0.0456246 0.0081312 0.0077351 0.0057285 0.0398099 0.0085233 0.0708620 0.0025857 0.0002723 0.0371363 0.0028511 0.0043947 0.0007409 0.0014386 0.0005419 0.0020646 0.0000054
C10 0.0000004 0.0000018 0.0000059 0.0000257 0.0000816 0.0007914 0.0069720 0.0212274 0.5339181 3.5890991 0.6561016 0.0341751 0.0414184 0.0327656 0.6275372 0.0247970 0.0169586 0.0055398 0.0007468 0.0018173 0.0002151 0.0002631 0.0000554 0.0000641 0.0000317 0.0000925 0.0000004
C11 0.0000006 0.0000031 0.0000092 0.0000451 0.0000899 0.0004603 0.0013999 0.0175662 0.0456246 0.6561016 3.9500805 0.6983405 0.0374930 0.0477431 0.0321026 0.0037938 0.0018306 0.0011835 0.0001849 0.0026385 0.0002078 0.0005706 0.0001581 0.0001529 0.0000557 0.0002179 0.0000004
C12 0.0000001 0.0000006 0.0000014 0.0000061 0.0000223 0.0000831 0.0002306 0.0017776 0.0081312 0.0341751 0.6983405 3.9504883 0.6900102 0.0366610 0.0417097 0.0045903 0.0078124 0.0019018 0.0001047 0.0003357 0.0000282 0.0000769 0.0000334 0.0000212 0.0000080 0.0000278 0.0000001
C13 0.0000004 0.0000018 0.0000045 0.0000285 0.0000224 0.0001441 0.0004424 0.0059551 0.0077351 0.0414184 0.0374930 0.6900102 3.9580729 0.6967900 0.0345877 0.0050021 0.0030811 0.0012628 0.0000428 0.0017500 0.0001085 0.0001954 0.0000294 0.0001199 0.0000358 0.0001538 0.0000003
C14 0.0000001 0.0000004 0.0000007 0.0000049 0.0000061 0.0000372 0.0002981 0.0016848 0.0057285 0.0327656 0.0477431 0.0366610 0.6967900 3.9461847 0.6755156 0.0273344 0.0178560 0.0142275 0.0005456 0.0003373 0.0000249 0.0000381 0.0000140 0.0000180 0.0000058 0.0000240 0.0000001
C15 0.0000005 0.0000021 0.0000062 0.0000369 0.0000317 0.0002158 0.0010377 0.0116691 0.0398099 0.6275372 0.0321026 0.0417097 0.0345877 0.6755156 3.8795076 0.5016162 0.0523610 0.0347411 0.0045570 0.0022696 0.0001416 0.0002171 0.0000292 0.0001301 0.0000363 0.0001746 0.0000004
C16 0.0000001 0.0000006 0.0000016 0.0000101 0.0000146 0.0001377 0.0002100 0.0015328 0.0085233 0.0247970 0.0037938 0.0045903 0.0050021 0.0273344 0.5016162 2.9090908 0.6595791 0.4315570 0.0118563 0.0004283 0.0000366 0.0000552 0.0000071 0.0000335 0.0000107 0.0000398 0.0000001
O17 0.0000018 0.0000035 0.0000351 0.0001487 0.0003916 0.0041040 0.0010701 0.0086733 0.0708620 0.0169586 0.0018306 0.0078124 0.0030811 0.0178560 0.0523610 0.6595791 8.0395867 0.1356679 0.0210169 0.0022484 0.0001766 0.0002504 0.0000402 0.0000970 0.0000302 0.0001238 0.0000008
O18 0.0000002 0.0000004 0.0000004 0.0000051 0.0000052 0.0000522 0.0001131 0.0011689 0.0025857 0.0055398 0.0011835 0.0019018 0.0012628 0.0142275 0.0347411 0.4315570 0.1356679 7.9110004 0.4238049 0.0003649 0.0000278 0.0000435 0.0000061 0.0000233 0.0000073 0.0000282 0.0000003
C19 0.0000000 0.0000000 0.0000001 0.0000005 0.0000005 0.0000032 0.0000105 0.0001011 0.0002723 0.0007468 0.0001849 0.0001047 0.0000428 0.0005456 0.0045570 0.0118563 0.0210169 0.4238049 3.6638512 0.0000302 0.0000023 0.0000034 0.0000006 0.0000015 0.0000005 0.0000019 0.0000001
C20 0.0000516 0.0002444 0.0005697 0.0078789 0.0104762 0.0299464 0.8226411 0.0382208 0.0371363 0.0018173 0.0026385 0.0003357 0.0017500 0.0003373 0.0022696 0.0004283 0.0022484 0.0003649 0.0000302 3.9528131 0.5337864 0.0288049 0.0052061 0.0028712 0.0056727 0.0315875 0.0000154
C21 0.0000043 0.0000164 0.0000296 0.0004122 0.0008485 0.0053853 0.0299677 0.0086694 0.0028511 0.0002151 0.0002078 0.0000282 0.0001085 0.0000249 0.0001416 0.0000366 0.0001766 0.0000278 0.0000023 0.5337864 3.8620524 0.6717786 0.0353981 0.0432322 0.0350985 0.6686469 0.0000010
C22 0.0000022 0.0000088 0.0000127 0.0001372 0.0002676 0.0009569 0.0147747 0.0103006 0.0043947 0.0002631 0.0005706 0.0000769 0.0001954 0.0000381 0.0002171 0.0000552 0.0002504 0.0000435 0.0000034 0.0288049 0.6717786 3.9432840 0.6854242 0.0353164 0.0502200 0.0347085 0.0000005
