

C1 3.9740447 0.4968062 0.0240827 0.0212939 0.0034756 0.0011515 0.0004784 0.0002675 0.0008857 0.0000996 0.4802464
C2 0.4968062 3.9204488 0.4730863 0.0608697 0.0259919 0.0117433 0.0011245 0.0011601 0.0038710 0.0003374 0.0222452
C3 0.0240827 0.4730863 3.2144918 0.6885163 0.5285541 0.0299489 0.0155337 0.0059958 0.0308835 0.0024479 0.0046353
O4 0.0212939 0.0608697 0.6885163 8.0852794 0.0650185 0.0117562 0.0182100 0.0033601 0.0279805 0.0164045 0.0018795
C5 0.0034756 0.0259919 0.5285541 0.0650185 3.6328657 0.4589342 0.0659192 0.0412120 0.6799942 0.0230281 0.0008147
O6 0.0011515 0.0117433 0.0299489 0.0117562 0.4589342 7.8948349 0.4936635 0.0887611 0.0800492 0.0079482 0.0001151
C7 0.0004784 0.0011245 0.0155337 0.0182100 0.0659192 0.4936635 3.6075681 0.7295541 0.0401864 0.0048991 0.0000301
C8 0.0002675 0.0011601 0.0059958 0.0033601 0.0412120 0.0887611 0.7295541 3.9726448 0.6312921 0.0248152 0.0000538
C9 0.0008857 0.0038710 0.0308835 0.0279805 0.6799942 0.0800492 0.0401864 0.6312921 3.8652000 0.5217400 0.0001804
C10 0.0000996 0.0003374 0.0024479 0.0164045 0.0230281 0.0079482 0.0048991 0.0248152 0.5217400 3.9928006 0.0000115
