

C1 4.0550486 0.8786921 0.0310039 0.0189252 0.0023904 0.0007340 0.0001620 0.0000907 0.0326408 0.0106010 0.0019591 0.0007775 0.0001637 0.0025806 0.0195398 0.4716185
C2 0.8786921 3.9071206 0.4924692 0.0252718 0.0058080 0.0018926 0.0001924 0.0002536 0.4980900 0.0256497 0.0050191 0.0018252 0.0002043 0.0048951 0.0243171 0.0291796
C3 0.0310039 0.4924692 3.8813305 0.4930990 0.0285334 0.0111665 0.0012371 0.0008782 0.0194246 0.0071536 0.0007903 0.0003421 0.0000649 0.0007900 0.0044625 0.0061063
C4 0.0189252 0.0252718 0.4930990 3.8548929 0.5130628 0.0336663 0.0134660 0.0057156 0.0038305 0.0009273 0.0001050 0.0000653 0.0000143 0.0002066 0.0006573 0.0014745
C5 0.0023904 0.0058080 0.0285334 0.5130628 3.9615516 0.8655120 0.0323273 0.0360230 0.0008096 0.0000598 0.0000103 0.0000068 0.0000023 0.0000924 0.0002398 0.0002540
C6 0.0007340 0.0018926 0.0111665 0.0336663 0.8655120 3.9046254 0.5093556 0.5066732 0.0004710 0.0000404 0.0000051 0.0000073 0.0000014 0.0000290 0.0001355 0.0001524
C7 0.0001620 0.0001924 0.0012371 0.0134660 0.0323273 0.5093556 3.9708880 0.0245086 0.0000293 0.0000135 0.0000029 0.0000014 0.0000004 0.0000024 0.0000083 0.0000138
C8 0.0000907 0.0002536 0.0008782 0.0057156 0.0360230 0.5066732 0.0245086 3.9742117 0.0000605 0.0000051 0.0000006 0.0000007 0.0000002 0.0000056 0.0000157 0.0000117
C9 0.0326408 0.4980900 0.0194246 0.0038305 0.0008096 0.0004710 0.0000293 0.0000605 3.8061627 0.4744581 0.0281910 0.0142305 0.0008767 0.0218600 0.4850074 0.0048530
C10 0.0106010 0.0256497 0.0071536 0.0009273 0.0000598 0.0000404 0.0000135 0.0000051 0.4744581 3.8850182 0.5074920 0.0318009 0.0060806 0.0054939 0.0227532 0.0008670
C11 0.0019591 0.0050191 0.0007903 0.0001050 0.0000103 0.0000051 0.0000029 0.0000006 0.0281910 0.5074920 3.9678883 0.8607890 0.0367837 0.0300301 0.0060149 0.0001643
C12 0.0007775 0.0018252 0.0003421 0.0000653 0.0000068 0.0000073 0.0000014 0.0000007 0.0142305 0.0318009 0.8607890 3.9058034 0.5042394 0.5117325 0.0206951 0.0002952
C13 0.0001637 0.0002043 0.0000649 0.0000143 0.0000023 0.0000014 0.0000004 0.0000002 0.0008767 0.0060806 0.0367837 0.5042394 3.9699592 0.0245560 0.0052158 0.0000919
C14 0.0025806 0.0048951 0.0007900 0.0002066 0.0000924 0.0000290 0.0000024 0.0000056 0.0218600 0.0054939 0.0300301 0.5117325 0.0245560 3.8945383 0.4865842 0.0017341
C15 0.0195398 0.0243171 0.0044625 0.0006573 0.0002398 0.0001355 0.0000083 0.0000157 0.4850074 0.0227532 0.0060149 0.0206951 0.0052158 0.4865842 3.8781005 0.0190346
