

C1 3.9722236 0.5027977 0.0427029 0.0021073 0.4800617
C2 0.5027977 3.9878050 0.5421373 0.0217125 0.0225556
S3 0.0427029 0.5421373 14.6880653 0.5558565 0.0062062
C4 0.0021073 0.0217125 0.5558565 4.0775273 0.0004170
