

O1 8.1218699 0.4459257 0.0328264 0.0121260 0.0026161 0.0008951 0.0128538 0.0025025 0.0011739 0.0197059 0.0004494 0.0001177 0.0000217 0.0000069 0.0000010 0.0000003 0.0000016 0.0000002 0.0000005 0.0000008 0.0000030 0.0000037 0.0000050 0.3462762
C2 0.4459257 3.5246383 0.4571608 0.0559350 0.0200176 0.0080821 0.0022977 0.0004014 0.0002208 0.0009755 0.0000593 0.0000254 0.0000032 0.0000183 0.0000004 0.0000000 0.0000014 0.0000002 0.0000001 0.0000001 0.0000003 0.0000005 0.0000005 0.0079509
C3 0.0328264 0.4571608 3.5381469 0.4352126 0.4589111 0.0437714 0.0179530 0.0057949 0.0013213 0.0129188 0.0001244 0.0000996 0.0000048 0.0000488 0.0000006 0.0000002 0.0000023 0.0000004 0.0000002 0.0000002 0.0000040 0.0000011 0.0000010 0.0039277
O4 0.0121260 0.0559350 0.4352126 7.9965927 0.0450554 0.0338240 0.0071676 0.0015549 0.0005178 0.0017302 0.0001017 0.0000735 0.0000022 0.0000140 0.0000006 0.0000003 0.0000040 0.0000003 0.0000007 0.0000004 0.0000041 0.0000014 0.0000026 0.0013427
C5 0.0026161 0.0200176 0.4589111 0.0450554 3.4823098 0.4373935 0.4605300 0.0388458 0.0183628 0.0048522 0.0017119 0.0004155 0.0000268 0.0001180 0.0000023 0.0000005 0.0000183 0.0000014 0.0000006 0.0000010 0.0000083 0.0000074 0.0000045 0.0001530
O6 0.0008951 0.0080821 0.0437714 0.0338240 0.4373935 8.0129845 0.0377910 0.0136812 0.0061188 0.0017003 0.0151790 0.0079873 0.0002158 0.0033444 0.0000861 0.0000181 0.0003097 0.0000594 0.0000131 0.0000214 0.0000201 0.0001461 0.0000422 0.0001139
C7 0.0128538 0.0022977 0.0179530 0.0071676 0.4605300 0.0377910 3.5161132 0.4424947 0.4554498 0.0392206 0.0170969 0.0027780 0.0002218 0.0000880 0.0000030 0.0000032 0.0000040 0.0000018 0.0000010 0.0000042 0.0000443 0.0000454 0.0000440 0.0005827
O8 0.0025025 0.0004014 0.0057949 0.0015549 0.0388458 0.0136812 0.4424947 7.9514616 0.0465178 0.0122336 0.0050277 0.0559260 0.0026186 0.0006751 0.0000431 0.0000372 0.0000145 0.0000187 0.0000086 0.0000677 0.0007368 0.0002244 0.0001505 0.0002125
C9 0.0011739 0.0002208 0.0013213 0.0005178 0.0183628 0.0061188 0.4554498 0.0465178 3.4762910 0.4335017 0.4589429 0.0299843 0.0042749 0.0006689 0.0001069 0.0000125 0.0000179 0.0000159 0.0000068 0.0000849 0.0000219 0.0005999 0.0001471 0.0000327
O10 0.0197059 0.0009755 0.0129188 0.0017302 0.0048522 0.0017003 0.0392206 0.0122336 0.4335017 8.1097985 0.0435611 0.0080877 0.0007838 0.0002602 0.0000507 0.0000068 0.0000093 0.0000042 0.0000030 0.0000138 0.0000232 0.0001212 0.0000661 0.0004491
C11 0.0004494 0.0000593 0.0001244 0.0001017 0.0017119 0.0151790 0.0170969 0.0050277 0.4589429 0.0435611 3.5176609 0.4333497 0.0196689 0.0042261 0.0003699 0.0001249 0.0001407 0.0000729 0.0000312 0.0002868 0.0004221 0.0030502 0.0011759 0.0000262
O12 0.0001177 0.0000254 0.0000996 0.0000735 0.0004155 0.0079873 0.0027780 0.0559260 0.0299843 0.0080877 0.4333497 7.7856622 0.4164822 0.0686935 0.0061223 0.0010563 0.0003360 0.0006944 0.0002810 0.0031191 0.0075824 0.0435485 0.0072043 0.0000080
C13 0.0000217 0.0000032 0.0000048 0.0000022 0.0000268 0.0002158 0.0002218 0.0026186 0.0042749 0.0007838 0.0196689 0.4164822 3.1283291 0.4110940 0.0113827 0.0046367 0.0011427 0.0037565 0.0007081 0.0162557 0.0052382 0.4352171 0.0412477 0.0000021
O14 0.0000069 0.0000183 0.0000488 0.0000140 0.0001180 0.0033444 0.0000880 0.0006751 0.0006689 0.0002602 0.0042261 0.0686935 0.4110940 7.8831661 0.4266890 0.0407816 0.0193234 0.0365800 0.0039200 0.0116067 0.0306370 0.0353230 0.0058569 0.0000012
C15 0.0000010 0.0000004 0.0000006 0.0000006 0.0000023 0.0000861 0.0000030 0.0000431 0.0001069 0.0000507 0.0003699 0.0061223 0.0113827 0.4266890 3.4780366 0.4544080 0.0433366 0.4516006 0.0365596 0.0165690 0.0045861 0.0044532 0.0018620 0.0000001
C16 0.0000003 0.0000000 0.0000002 0.0000003 0.0000005 0.0000181 0.0000032 0.0000372 0.0000125 0.0000068 0.0001249 0.0010563 0.0046367 0.0407816 0.4544080 3.5373742 0.4442727 0.0249446 0.0042552 0.0018756 0.0006616 0.0006353 0.0057018 0.0000000
O17 0.0000016 0.0000014 0.0000023 0.0000040 0.0000183 0.0003097 0.0000040 0.0000145 0.0000179 0.0000093 0.0001407 0.0003360 0.0011427 0.0193234 0.0433366 0.4442727 8.1557064 0.0075040 0.0012112 0.0011879 0.0002899 0.0002995 0.0009959 0.0000003
C18 0.0000002 0.0000002 0.0000004 0.0000003 0.0000014 0.0000594 0.0000018 0.0000187 0.0000159 0.0000042 0.0000729 0.0006944 0.0037565 0.0365800 0.4516006 0.0249446 0.0075040 3.5199194 0.4353944 0.4440261 0.0410326 0.0199701 0.0122636 0.0000000
O19 0.0000005 0.0000001 0.0000002 0.0000007 0.0000006 0.0000131 0.0000010 0.0000086 0.0000068 0.0000030 0.0000312 0.0002810 0.0007081 0.0039200 0.0365596 0.0042552 0.0012112 0.4353944 8.0446916 0.0447676 0.0367087 0.0070350 0.0024950 0.0000001
C20 0.0000008 0.0000001 0.0000002 0.0000004 0.0000010 0.0000214 0.0000042 0.0000677 0.0000849 0.0000138 0.0002868 0.0031191 0.0162557 0.0116067 0.0165690 0.0018756 0.0011879 0.4440261 0.0447676 3.4859168 0.4369434 0.4507327 0.0374148 0.0000001
O21 0.0000030 0.0000003 0.0000040 0.0000041 0.0000083 0.0000201 0.0000443 0.0007368 0.0000219 0.0000232 0.0004221 0.0075824 0.0052382 0.0306370 0.0045861 0.0006616 0.0002899 0.0410326 0.0367087 0.4369434 8.0464424 0.0411991 0.0082964 0.0000002
C22 0.0000037 0.0000005 0.0000011 0.0000014 0.0000074 0.0001461 0.0000454 0.0002244 0.0005999 0.0001212 0.0030502 0.0435485 0.4352171 0.0353230 0.0044532 0.0006353 0.0002995 0.0199701 0.0070350 0.4507327 0.0411991 3.5235744 0.4381868 0.0000003
O23 0.0000050 0.0000005 0.0000010 0.0000026 0.0000045 0.0000422 0.0000440 0.0001505 0.0001471 0.0000661 0.0011759 0.0072043 0.0412477 0.0058569 0.0018620 0.0057018 0.0009959 0.0122636 0.0024950 0.0374148 0.0082964 0.4381868 8.0700650 0.0000009
