

C1 4.2131367 1.3739343 0.0386226 0.0247908 0.4840540
C2 1.3739343 4.1359239 0.5034831 0.0679915 0.0389286
C3 0.0386226 0.5034831 3.4876251 0.4537355 0.0019043
O4 0.0247908 0.0679915 0.4537355 8.0791536 0.0010608
