

C1 3.6005232 0.4480259 0.0171334 0.0062665 0.0009592 0.4626066
O2 0.4480259 7.9196434 0.4194856 0.0732362 0.0063292 0.0331140
C3 0.0171334 0.4194856 3.1638970 0.4202418 0.0162475 0.0052858
O4 0.0062665 0.0732362 0.4202418 7.9542119 0.4456300 0.0010901
C5 0.0009592 0.0063292 0.0162475 0.4456300 3.6071105 0.0001900
