

C1 3.9748865 0.4853786 0.0349607 0.0139729 0.0011901 0.0004694 0.0001509 0.0000220 0.0000115 0.0000016 0.0000004 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000000 0.4795938
C2 0.4853786 3.8702203 0.5135276 0.0318467 0.0104356 0.0011054 0.0005566 0.0000886 0.0000325 0.0000066 0.0000014 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0229209
C3 0.0349607 0.5135276 3.9548790 0.8904915 0.0332293 0.0117414 0.0038564 0.0006075 0.0002703 0.0000472 0.0000082 0.0000012 0.0000012 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000003 0.0000000 0.0037103
C4 0.0139729 0.0318467 0.8904915 3.9644020 0.5089120 0.0357842 0.0105300 0.0010793 0.0003467 0.0002081 0.0000324 0.0000081 0.0000017 0.0000003 0.0000000 0.0000001 0.0000001 0.0000000 0.0000005 0.0000001 0.0007710
C5 0.0011901 0.0104356 0.0332293 0.5089120 3.8765372 0.5013406 0.0328346 0.0105991 0.0010557 0.0005638 0.0000892 0.0000162 0.0000077 0.0000016 0.0000001 0.0000002 0.0000001 0.0000000 0.0000009 0.0000000 0.0003238
C6 0.0004694 0.0011054 0.0117414 0.0357842 0.5013406 3.9661226 0.8962085 0.0325021 0.0113414 0.0032106 0.0005999 0.0001146 0.0000207 0.0000037 0.0000007 0.0000010 0.0000002 0.0000000 0.0000007 0.0000001 0.0000382
C7 0.0001509 0.0005566 0.0038564 0.0105300 0.0328346 0.8962085 3.9570643 0.5123365 0.0328502 0.0098311 0.0010488 0.0003584 0.0000437 0.0000134 0.0000012 0.0000021 0.0000006 0.0000001 0.0000014 0.0000002 0.0000182
C8 0.0000220 0.0000886 0.0006075 0.0010793 0.0105991 0.0325021 0.5123365 3.8807080 0.5040821 0.0321037 0.0100049 0.0009536 0.0004261 0.0001002 0.0000061 0.0000039 0.0000010 0.0000002 0.0000047 0.0000002 0.0000042
C9 0.0000115 0.0000325 0.0002703 0.0003467 0.0010557 0.0113414 0.0328502 0.5040821 3.9738514 0.8911932 0.0330452 0.0128370 0.0017095 0.0002128 0.0000226 0.0000681 0.0000140 0.0000014 0.0000122 0.0000014 0.0000012
C10 0.0000016 0.0000066 0.0000472 0.0002081 0.0005638 0.0032106 0.0098311 0.0321037 0.8911932 3.9579087 0.5206078 0.0254753 0.0091356 0.0009678 0.0000710 0.0000589 0.0000075 0.0000009 0.0000079 0.0000012 0.0000005
C11 0.0000004 0.0000014 0.0000082 0.0000324 0.0000892 0.0005999 0.0010488 0.0100049 0.0330452 0.5206078 3.8627784 0.4767986 0.0257010 0.0057148 0.0003591 0.0006296 0.0001078 0.0000086 0.0000069 0.0000026 0.0000002
C12 0.0000001 0.0000002 0.0000012 0.0000081 0.0000162 0.0001146 0.0003584 0.0009536 0.0128370 0.0254753 0.4767986 3.8732997 0.5016659 0.0218562 0.0022050 0.0048919 0.0006703 0.0000549 0.0000446 0.0000169 0.0000001
C13 0.0000001 0.0000001 0.0000012 0.0000017 0.0000077 0.0000207 0.0000437 0.0004261 0.0017095 0.0091356 0.0257010 0.5016659 3.8673855 0.5048607 0.0214709 0.0023598 0.0003705 0.0000595 0.0000458 0.0000119 0.0000000
C14 0.0000000 0.0000000 0.0000001 0.0000003 0.0000016 0.0000037 0.0000134 0.0001002 0.0002128 0.0009678 0.0057148 0.0218562 0.5048607 3.8712196 0.5067257 0.0210883 0.0057484 0.0014895 0.0005855 0.0002765 0.0000000
C15 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000007 0.0000012 0.0000061 0.0000226 0.0000710 0.0003591 0.0022050 0.0214709 0.5067257 3.8606894 0.4993528 0.0291117 0.0052972 0.0027053 0.0009183 0.0000000
C16 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000010 0.0000021 0.0000039 0.0000681 0.0000589 0.0006296 0.0048919 0.0023598 0.0210883 0.4993528 3.8789022 0.4655147 0.0314110 0.0176339 0.0056709 0.0000000
C17 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000002 0.0000006 0.0000010 0.0000140 0.0000075 0.0001078 0.0006703 0.0003705 0.0057484 0.0291117 0.4655147 3.8920481 0.4815668 0.0507131 0.0340862 0.0000000
C18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000014 0.0000009 0.0000086 0.0000549 0.0000595 0.0014895 0.0052972 0.0314110 0.4815668 2.9771863 0.6824123 0.4440330 0.0000000
O19 0.0000002 0.0000001 0.0000003 0.0000005 0.0000009 0.0000007 0.0000014 0.0000047 0.0000122 0.0000079 0.0000069 0.0000446 0.0000458 0.0005855 0.0027053 0.0176339 0.0507131 0.6824123 8.1362144 0.1510489 0.0000000
O20 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000001 0.0000002 0.0000002 0.0000014 0.0000012 0.0000026 0.0000169 0.0000119 0.0002765 0.0009183 0.0056709 0.0340862 0.4440330 0.1510489 8.0728867 0.0000000
