

C1 3.9580611 0.4999311 0.0285296 0.0053970 0.0034163 0.0009345 0.0002254 0.0000296 0.0000343 0.0000071 0.0000110 0.0000025 0.0000002 0.4792872
C2 0.4999311 3.8559639 0.4885249 0.0218542 0.0287355 0.0047812 0.0007879 0.0000950 0.0000959 0.0000358 0.0000293 0.0000066 0.0000005 0.0211524
C3 0.0285296 0.4885249 3.9019754 0.4708225 0.0474677 0.0343972 0.0041093 0.0005366 0.0005062 0.0001924 0.0001555 0.0000332 0.0000023 0.0061617
C4 0.0053970 0.0218542 0.4708225 2.9514468 0.6709698 0.4378801 0.0108960 0.0038873 0.0034276 0.0012648 0.0005829 0.0001131 0.0000104 0.0013380
O5 0.0034163 0.0287355 0.0474677 0.6709698 8.0861598 0.1343135 0.0239358 0.0027316 0.0029332 0.0022666 0.0005956 0.0000893 0.0000206 0.0001412
O6 0.0009345 0.0047812 0.0343972 0.4378801 0.1343135 7.8659894 0.4124079 0.0402637 0.0336908 0.0333649 0.0053486 0.0008601 0.0001211 0.0003867
C7 0.0002254 0.0007879 0.0041093 0.0108960 0.0239358 0.4124079 3.5163406 0.4782853 0.4487332 0.0453228 0.0311594 0.0038802 0.0004526 0.0000895
C8 0.0000296 0.0000950 0.0005366 0.0038873 0.0027316 0.0402637 0.4782853 3.9731025 0.0277079 0.0097699 0.0141581 0.0005189 0.0002139 0.0000121
C9 0.0000343 0.0000959 0.0005062 0.0034276 0.0029332 0.0336908 0.4487332 0.0277079 2.9302303 0.6772819 0.4418601 0.0118332 0.0038459 0.0000119
O10 0.0000071 0.0000358 0.0001924 0.0012648 0.0022666 0.0333649 0.0453228 0.0097699 0.6772819 8.0841418 0.1365291 0.0144312 0.0187999 0.0000036
O11 0.0000110 0.0000293 0.0001555 0.0005829 0.0005956 0.0053486 0.0311594 0.0141581 0.4418601 0.1365291 7.8996136 0.4055066 0.0401765 0.0000047
C12 0.0000025 0.0000066 0.0000332 0.0001131 0.0000893 0.0008601 0.0038802 0.0005189 0.0118332 0.0144312 0.4055066 3.5984094 0.4908975 0.0000012
C13 0.0000002 0.0000005 0.0000023 0.0000104 0.0000206 0.0001211 0.0004526 0.0002139 0.0038459 0.0187999 0.0401765 0.4908975 3.9687258 0.0000002
