

C1 3.9673321 0.4934168 0.0290597 0.0061373 0.0010389 0.0006981 0.0000360 0.0000191 0.0000040 0.0000006 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4815778
C2 0.4934168 3.8727281 0.4934188 0.0237700 0.0068566 0.0091679 0.0004651 0.0001365 0.0000330 0.0000038 0.0000019 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0217632
C3 0.0290597 0.4934188 3.8643282 0.4961137 0.0236651 0.0109517 0.0009636 0.0004869 0.0001531 0.0000172 0.0000058 0.0000016 0.0000002 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0023655
C4 0.0061373 0.0237700 0.4961137 3.8784117 0.5132030 0.0314958 0.0058880 0.0013518 0.0002628 0.0000981 0.0000309 0.0000048 0.0000007 0.0000005 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0003563
C5 0.0010389 0.0068566 0.0236651 0.5132030 3.9693573 0.8829375 0.0329947 0.0187383 0.0026976 0.0007052 0.0001971 0.0000388 0.0000071 0.0000043 0.0000005 0.0000001 0.0000001 0.0000000 0.0000001 0.0002786
C6 0.0006981 0.0091679 0.0109517 0.0314958 0.8829375 3.9458147 0.5088327 0.0255234 0.0053995 0.0012331 0.0001718 0.0000285 0.0000049 0.0000024 0.0000006 0.0000001 0.0000001 0.0000000 0.0000001 0.0002222
C7 0.0000360 0.0004651 0.0009636 0.0058880 0.0329947 0.5088327 3.8768455 0.4944265 0.0245172 0.0100855 0.0012807 0.0001430 0.0000244 0.0000060 0.0000019 0.0000003 0.0000002 0.0000001 0.0000001 0.0000086
C8 0.0000191 0.0001365 0.0004869 0.0013518 0.0187383 0.0255234 0.4944265 3.8667182 0.4862444 0.0244462 0.0056349 0.0013515 0.0001799 0.0001284 0.0000183 0.0000012 0.0000025 0.0000008 0.0000005 0.0000052
C9 0.0000040 0.0000330 0.0001531 0.0002628 0.0026976 0.0053995 0.0245172 0.4862444 3.8727681 0.4969187 0.0243289 0.0103043 0.0012073 0.0004794 0.0000552 0.0000048 0.0000091 0.0000019 0.0000015 0.0000017
C10 0.0000006 0.0000038 0.0000172 0.0000981 0.0007052 0.0012331 0.0100855 0.0244462 0.4969187 3.8712485 0.4899015 0.0245468 0.0057487 0.0009148 0.0001438 0.0000115 0.0000056 0.0000015 0.0000014 0.0000003
C11 0.0000003 0.0000019 0.0000058 0.0000309 0.0001971 0.0001718 0.0012807 0.0056349 0.0243289 0.4899015 3.8753161 0.4949954 0.0235312 0.0082484 0.0016435 0.0001233 0.0000509 0.0000149 0.0000088 0.0000002
C12 0.0000001 0.0000002 0.0000016 0.0000048 0.0000388 0.0000285 0.0001430 0.0013515 0.0103043 0.0245468 0.4949954 3.8654087 0.4841203 0.0219871 0.0088867 0.0008803 0.0004954 0.0001250 0.0000822 0.0000001
C13 0.0000000 0.0000001 0.0000002 0.0000007 0.0000071 0.0000049 0.0000244 0.0001799 0.0012073 0.0057487 0.0235312 0.4841203 3.8626472 0.4951197 0.0245764 0.0053855 0.0010106 0.0001324 0.0002357 0.0000000
C14 0.0000000 0.0000000 0.0000002 0.0000005 0.0000043 0.0000024 0.0000060 0.0001284 0.0004794 0.0009148 0.0082484 0.0219871 0.4951197 3.8724748 0.4931568 0.0226376 0.0085778 0.0009526 0.0008178 0.0000000
C15 0.0000000 0.0000000 0.0000000 0.0000001 0.0000005 0.0000006 0.0000019 0.0000183 0.0000552 0.0001438 0.0016435 0.0088867 0.0245764 0.4931568 3.8638164 0.4941074 0.0242254 0.0057792 0.0037207 0.0000000
C16 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000003 0.0000012 0.0000048 0.0000115 0.0001233 0.0008803 0.0053855 0.0226376 0.4941074 3.8704812 0.4792386 0.0325568 0.0221874 0.0000000
C17 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000002 0.0000025 0.0000091 0.0000056 0.0000509 0.0004954 0.0010106 0.0085778 0.0242254 0.4792386 3.9312654 0.4818673 0.0666502 0.0000000
C18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000008 0.0000019 0.0000015 0.0000149 0.0001250 0.0001324 0.0009526 0.0057792 0.0325568 0.4818673 3.2462991 0.7381712 0.0000000
O19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000001 0.0000005 0.0000015 0.0000014 0.0000088 0.0000822 0.0002357 0.0008178 0.0037207 0.0221874 0.0666502 0.7381712 8.1630794 0.0000000
