

C1 4.0670930 0.8853500 0.0376169 0.0346353 0.0124280 0.0024266 0.0002097 0.0000551 0.0000228 0.0000293 0.0001415 0.0003544 0.0000467 0.0014629 0.0001270 0.0094986 0.4822876
C2 0.8853500 3.8922721 0.5099933 0.4895873 0.0302251 0.0050298 0.0011256 0.0001998 0.0000334 0.0000235 0.0002223 0.0005900 0.0001119 0.0039510 0.0002528 0.0254723 0.0306231
C3 0.0376169 0.5099933 3.9600046 0.0189034 0.0064541 0.0006912 0.0003054 0.0000849 0.0000140 0.0000109 0.0000189 0.0000572 0.0000287 0.0004568 0.0011161 0.0058011 0.0066473
C4 0.0346353 0.4895873 0.0189034 3.8044900 0.4764359 0.0202596 0.0115487 0.0010405 0.0001312 0.0001454 0.0010264 0.0040077 0.0008677 0.0186929 0.0020633 0.4847286 0.0074107
C5 0.0124280 0.0302251 0.0064541 0.4764359 3.8908081 0.4920298 0.0201231 0.0049089 0.0010722 0.0005316 0.0001413 0.0006226 0.0002782 0.0087644 0.0078896 0.0200304 0.0007839
C6 0.0024266 0.0050298 0.0006912 0.0202596 0.4920298 3.8794305 0.4811676 0.0278469 0.0044309 0.0017929 0.0003510 0.0047250 0.0008267 0.0208366 0.0106161 0.0040159 0.0001245
C7 0.0002097 0.0011256 0.0003054 0.0115487 0.0201231 0.4811676 3.8094071 0.4831074 0.0214559 0.0095693 0.0040509 0.0194004 0.0059175 0.4733662 0.0210445 0.0233129 0.0000307
C8 0.0000551 0.0001998 0.0000849 0.0010405 0.0049089 0.0278469 0.4831074 3.9350284 0.4777322 0.0632815 0.0245109 0.0043785 0.0007565 0.0199249 0.0031906 0.0048700 0.0000044
C9 0.0000228 0.0000334 0.0000140 0.0001312 0.0010722 0.0044309 0.0214559 0.4777322 3.2301630 0.7135162 0.4720842 0.0249304 0.0067448 0.0054541 0.0006835 0.0006979 0.0000013
O10 0.0000293 0.0000235 0.0000109 0.0001454 0.0005316 0.0017929 0.0095693 0.0632815 0.7135162 8.1744335 0.0642771 0.0111057 0.0050909 0.0009657 0.0005528 0.0005775 0.0000030
C11 0.0001415 0.0002223 0.0000189 0.0010264 0.0001413 0.0003510 0.0040509 0.0245109 0.4720842 0.0642771 3.9121214 0.4783197 0.0263009 0.0213059 0.0087876 0.0048167 0.0000102
C12 0.0003544 0.0005900 0.0000572 0.0040077 0.0006226 0.0047250 0.0194004 0.0043785 0.0249304 0.0111057 0.4783197 3.8097565 0.4915559 0.4638528 0.0262491 0.0236324 0.0000288
C13 0.0000467 0.0001119 0.0000287 0.0008677 0.0002782 0.0008267 0.0059175 0.0007565 0.0067448 0.0050909 0.0263009 0.4915559 3.9705876 0.0196453 0.0046971 0.0134581 0.0000066
C14 0.0014629 0.0039510 0.0004568 0.0186929 0.0087644 0.0208366 0.4733662 0.0199249 0.0054541 0.0009657 0.0213059 0.4638528 0.0196453 3.7730041 0.4784122 0.4673824 0.0001034
C15 0.0001270 0.0002528 0.0011161 0.0020633 0.0078896 0.0106161 0.0210445 0.0031906 0.0006835 0.0005528 0.0087876 0.0262491 0.0046971 0.4784122 3.9675829 0.0271961 0.0000144
C16 0.0094986 0.0254723 0.0058011 0.4847286 0.0200304 0.0040159 0.0233129 0.0048700 0.0006979 0.0005775 0.0048167 0.0236324 0.0134581 0.4673824 0.0271961 3.8871204 0.0006728
