

C1 4.0576476 0.9024606 0.0367758 0.0116077 0.0056201 0.0027909 0.0003479 0.0000695 0.0000132 0.0001082 0.4813029
C2 0.9024606 3.9445799 0.5078426 0.0277327 0.0109364 0.0023045 0.0001727 0.0000555 0.0000066 0.0001009 0.0316143
C3 0.0367758 0.5078426 3.8649886 0.4879396 0.0214438 0.0080878 0.0008745 0.0003050 0.0000494 0.0005699 0.0075414
C4 0.0116077 0.0277327 0.4879396 3.8820540 0.4891107 0.0260570 0.0056028 0.0005600 0.0001411 0.0019729 0.0007903
C5 0.0056201 0.0109364 0.0214438 0.4891107 3.8812804 0.4953757 0.0215806 0.0032819 0.0004658 0.0190229 0.0004013
C6 0.0027909 0.0023045 0.0080878 0.0260570 0.4953757 3.8578178 0.4924678 0.0239372 0.0025667 0.0137462 0.0022872
C7 0.0003479 0.0001727 0.0008745 0.0056028 0.0215806 0.4924678 3.9169849 0.4813589 0.0256234 0.0630525 0.0001954
C8 0.0000695 0.0000555 0.0003050 0.0005600 0.0032819 0.0239372 0.4813589 3.2242754 0.4840011 0.7094166 0.0000702
C9 0.0000132 0.0000066 0.0000494 0.0001411 0.0004658 0.0025667 0.0256234 0.4840011 4.0152398 0.0708403 0.0000117
O10 0.0001082 0.0001009 0.0005699 0.0019729 0.0190229 0.0137462 0.0630525 0.7094166 0.0708403 8.1351616 0.0000453
