

C1 3.9737131 0.4998348 0.0262322 0.0055944 0.0014203 0.0000759 0.0000359 0.0000073 0.0000009 0.0000005 0.0000001 0.0000000 0.0000001 0.0000001 0.0000000 0.0000000 0.4804133
C2 0.4998348 3.8655108 0.4826234 0.0281351 0.0058916 0.0010958 0.0001784 0.0000266 0.0000046 0.0000032 0.0000004 0.0000002 0.0000003 0.0000001 0.0000000 0.0000000 0.0220682
C3 0.0262322 0.4826234 3.8719767 0.4911518 0.0230588 0.0083778 0.0010311 0.0001055 0.0000170 0.0000194 0.0000027 0.0000011 0.0000011 0.0000006 0.0000000 0.0000000 0.0055846
C4 0.0055944 0.0281351 0.4911518 3.8628629 0.4875523 0.0236180 0.0057715 0.0011325 0.0001678 0.0000221 0.0000039 0.0000026 0.0000035 0.0000028 0.0000001 0.0000001 0.0011319
C5 0.0014203 0.0058916 0.0230588 0.4875523 3.8657561 0.4947581 0.0236574 0.0088172 0.0010642 0.0001233 0.0000225 0.0000048 0.0000046 0.0000070 0.0000003 0.0000001 0.0002893
C6 0.0000759 0.0010958 0.0083778 0.0236180 0.4947581 3.8694315 0.4898905 0.0236310 0.0054157 0.0011317 0.0001524 0.0001080 0.0000865 0.0001118 0.0000037 0.0000010 0.0000269
C7 0.0000359 0.0001784 0.0010311 0.0057715 0.0236574 0.4898905 3.8702838 0.4929419 0.0240393 0.0091463 0.0010184 0.0004117 0.0002608 0.0004193 0.0000209 0.0000038 0.0000053
C8 0.0000073 0.0000266 0.0001055 0.0011325 0.0088172 0.0236310 0.4929419 3.8665870 0.4938796 0.0242291 0.0057549 0.0009093 0.0002831 0.0010713 0.0000312 0.0000065 0.0000016
C9 0.0000009 0.0000046 0.0000170 0.0001678 0.0010642 0.0054157 0.0240393 0.4938796 3.8678496 0.4893885 0.0260116 0.0089487 0.0035062 0.0096789 0.0002674 0.0000538 0.0000003
C10 0.0000005 0.0000032 0.0000194 0.0000221 0.0001233 0.0011317 0.0091463 0.0242291 0.4893885 3.8740201 0.4749908 0.0293020 0.0190221 0.0046921 0.0004338 0.0000578 0.0000002
C11 0.0000001 0.0000004 0.0000027 0.0000039 0.0000225 0.0001524 0.0010184 0.0057549 0.0260116 0.4749908 3.8862673 0.4714186 0.0536105 0.0320332 0.0044617 0.0005475 0.0000001
C12 0.0000000 0.0000002 0.0000011 0.0000026 0.0000048 0.0001080 0.0004117 0.0009093 0.0089487 0.0293020 0.4714186 2.9467377 0.6670256 0.4432135 0.0116569 0.0044322 0.0000000
O13 0.0000001 0.0000003 0.0000011 0.0000035 0.0000046 0.0000865 0.0002608 0.0002831 0.0035062 0.0190221 0.0536105 0.6670256 8.1188411 0.1367704 0.0192295 0.0024229 0.0000002
O14 0.0000001 0.0000001 0.0000006 0.0000028 0.0000070 0.0001118 0.0004193 0.0010713 0.0096789 0.0046921 0.0320332 0.4432135 0.1367704 7.8837145 0.4100255 0.0446546 0.0000001
C15 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000037 0.0000209 0.0000312 0.0002674 0.0004338 0.0044617 0.0116569 0.0192295 0.4100255 3.6045043 0.4866243 0.0000000
C16 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000010 0.0000038 0.0000065 0.0000538 0.0000578 0.0005475 0.0044322 0.0024229 0.0446546 0.4866243 3.9758218 0.0000000
