

C1 3.9615385 0.4844092 0.0277458 0.0061090 0.0003492 0.0009942 0.0001483 0.0000475 0.0000034 0.0000005 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.4815516
C2 0.4844092 3.8731235 0.5032397 0.0209899 0.0022471 0.0065352 0.0007271 0.0002103 0.0000171 0.0000022 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0218948
C3 0.0277458 0.5032397 3.8615841 0.5074774 0.0208926 0.0025563 0.0002588 0.0002584 0.0000320 0.0000041 0.0000015 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0051541
C4 0.0061090 0.0209899 0.5074774 3.8832575 0.5016851 0.0241322 0.0058138 0.0008464 0.0000983 0.0000310 0.0000094 0.0000008 0.0000005 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0012907
C5 0.0003492 0.0022471 0.0208926 0.5016851 3.8702674 0.5004489 0.0240855 0.0076005 0.0013274 0.0002564 0.0000356 0.0000052 0.0000022 0.0000005 0.0000001 0.0000000 0.0000000 0.0000002 0.0000680
C6 0.0009942 0.0065352 0.0025563 0.0241322 0.5004489 3.8594674 0.4823279 0.0212892 0.0057384 0.0009744 0.0000828 0.0000413 0.0000129 0.0000011 0.0000005 0.0000001 0.0000001 0.0000004 0.0000452
C7 0.0001483 0.0007271 0.0002588 0.0058138 0.0240855 0.4823279 3.8697185 0.4992790 0.0211504 0.0053619 0.0005943 0.0003703 0.0000876 0.0000158 0.0000048 0.0000011 0.0000002 0.0000016 0.0000050
C8 0.0000475 0.0002103 0.0002584 0.0008464 0.0076005 0.0212892 0.4992790 3.8557538 0.4998634 0.0227430 0.0054731 0.0008740 0.0001099 0.0001038 0.0000298 0.0000061 0.0000007 0.0000085 0.0000040
C9 0.0000034 0.0000171 0.0000320 0.0000983 0.0013274 0.0057384 0.0211504 0.4998634 3.8612529 0.4973467 0.0227663 0.0085184 0.0010448 0.0004383 0.0001141 0.0000198 0.0000018 0.0000146 0.0000008
C10 0.0000005 0.0000022 0.0000041 0.0000310 0.0002564 0.0009744 0.0053619 0.0227430 0.4973467 3.8621282 0.4888514 0.0228478 0.0054569 0.0008858 0.0001188 0.0000961 0.0000157 0.0001458 0.0000002
C11 0.0000001 0.0000002 0.0000015 0.0000094 0.0000356 0.0000828 0.0005943 0.0054731 0.0227663 0.4888514 3.8674557 0.4906769 0.0246426 0.0086751 0.0010962 0.0003912 0.0000552 0.0005642 0.0000001
C12 0.0000000 0.0000001 0.0000001 0.0000008 0.0000052 0.0000413 0.0003703 0.0008740 0.0085184 0.0228478 0.4906769 3.8761252 0.4928533 0.0225393 0.0057632 0.0009867 0.0001065 0.0010430 0.0000000
C13 0.0000000 0.0000000 0.0000001 0.0000005 0.0000022 0.0000129 0.0000876 0.0001099 0.0010448 0.0054569 0.0246426 0.4928533 3.8621592 0.4891856 0.0270982 0.0087069 0.0013696 0.0101855 0.0000000
C14 0.0000000 0.0000000 0.0000000 0.0000001 0.0000005 0.0000011 0.0000158 0.0001038 0.0004383 0.0008858 0.0086751 0.0225393 0.4891856 3.8875450 0.4766565 0.0258012 0.0049872 0.0135861 0.0000000
C15 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000005 0.0000048 0.0000298 0.0001141 0.0001188 0.0010962 0.0057632 0.0270982 0.4766565 3.9127854 0.4782134 0.0260002 0.0642958 0.0000000
C16 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000011 0.0000061 0.0000198 0.0000961 0.0003912 0.0009867 0.0087069 0.0258012 0.4782134 3.2051170 0.4813192 0.7044669 0.0000000
C17 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000007 0.0000018 0.0000157 0.0000552 0.0001065 0.0013696 0.0049872 0.0260002 0.4813192 4.0225644 0.0684875 0.0000000
O18 0.0000001 0.0000001 0.0000000 0.0000001 0.0000002 0.0000004 0.0000016 0.0000085 0.0000146 0.0001458 0.0005642 0.0010430 0.0101855 0.0135861 0.0642958 0.7044669 0.0684875 8.1742336 0.0000001
