

O1 8.0459720 0.4529059 0.0484848 0.0092980 0.0007091 0.0011571 0.0055380 0.0830242 0.3478312
C2 0.4529059 3.5598695 0.4748654 0.0334312 0.0031594 0.0006911 0.0195857 0.5110447 0.0085535
C3 0.0484848 0.4748654 4.0025635 0.5431428 0.0197828 0.0046938 0.0038843 0.0361271 0.0071749
S4 0.0092980 0.0334312 0.5431428 14.5585036 0.5217283 0.0686355 0.0353209 0.0861123 0.0014386
C5 0.0007091 0.0031594 0.0197828 0.5217283 3.5848490 0.4480394 0.4765710 0.0339078 0.0001277
O6 0.0011571 0.0006911 0.0046938 0.0686355 0.4480394 8.0787075 0.0463101 0.0095017 0.0011486
C7 0.0055380 0.0195857 0.0038843 0.0353209 0.4765710 0.0463101 3.9982587 0.5459469 0.0004959
S8 0.0830242 0.5110447 0.0361271 0.0861123 0.0339078 0.0095017 0.5459469 14.5776137 0.0020266
