

C1 4.0290207 0.8757588 0.0370688 0.0097245 0.0008392 0.0050686 0.0010340 0.0007334 0.0002402 0.0014835 0.0010796 0.0005562 0.0001121 0.0167439 0.0343429 0.4878301
C2 0.8757588 3.8997269 0.5022604 0.0257669 0.0073126 0.0196452 0.0031209 0.0038405 0.0003352 0.0022513 0.0008087 0.0007122 0.0000869 0.0285401 0.4915929 0.0325280
C3 0.0370688 0.5022604 3.8715538 0.4803391 0.0269273 0.0039670 0.0006915 0.0004059 0.0000999 0.0008016 0.0006607 0.0002573 0.0000233 0.0015924 0.0175304 0.0081061
C4 0.0097245 0.0257669 0.4803391 3.8827970 0.4906704 0.0208766 0.0095152 0.0050419 0.0009578 0.0004983 0.0002314 0.0000341 0.0000198 0.0003594 0.0042565 0.0008949
C5 0.0008392 0.0073126 0.0269273 0.4906704 3.8702117 0.4706931 0.0266378 0.0257054 0.0087273 0.0063983 0.0025635 0.0001060 0.0001883 0.0014630 0.0201659 0.0002206
C6 0.0050686 0.0196452 0.0039670 0.0208766 0.4706931 3.7673248 0.4770102 0.4730037 0.0192012 0.0089044 0.0008996 0.0002931 0.0002170 0.0187891 0.4703115 0.0010905
C7 0.0010340 0.0031209 0.0006915 0.0095152 0.0266378 0.4770102 3.9626445 0.0285251 0.0051108 0.0008430 0.0002092 0.0000779 0.0000838 0.0038586 0.0244248 0.0000656
C8 0.0007334 0.0038405 0.0004059 0.0050419 0.0257054 0.4730037 0.0285251 3.8729707 0.4930102 0.0229271 0.0044760 0.0007936 0.0014703 0.0111970 0.0205547 0.0002999
C9 0.0002402 0.0003352 0.0000999 0.0009578 0.0087273 0.0192012 0.0051108 0.4930102 3.8828109 0.4992528 0.0314660 0.0054677 0.0143274 0.0195615 0.0033588 0.0000255
C10 0.0014835 0.0022513 0.0008016 0.0004983 0.0063983 0.0089044 0.0008430 0.0229271 0.4992528 3.8886323 0.8375744 0.0317241 0.0324084 0.5066051 0.0217686 0.0001040
C11 0.0010796 0.0008087 0.0006607 0.0002314 0.0025635 0.0008996 0.0002092 0.0044760 0.0314660 0.8375744 3.8948550 0.5072782 0.5115134 0.0328566 0.0081078 0.0000729
C12 0.0005562 0.0007122 0.0002573 0.0000341 0.0001060 0.0002931 0.0000779 0.0007936 0.0054677 0.0317241 0.5072782 3.9647442 0.0238100 0.0148397 0.0012070 0.0000157
C13 0.0001121 0.0000869 0.0000233 0.0000198 0.0001883 0.0002170 0.0000838 0.0014703 0.0143274 0.0324084 0.5115134 0.0238100 3.9702928 0.0053871 0.0008406 0.0000076
C14 0.0167439 0.0285401 0.0015924 0.0003594 0.0014630 0.0187891 0.0038586 0.0111970 0.0195615 0.5066051 0.0328566 0.0148397 0.0053871 3.8911845 0.4734352 0.0009723
C15 0.0343429 0.4915929 0.0175304 0.0042565 0.0201659 0.4703115 0.0244248 0.0205547 0.0033588 0.0217686 0.0081078 0.0012070 0.0008406 0.4734352 3.8203519 0.0061810
