

C1 3.9691870 0.4943323 0.0259392 0.0087293 0.0015939 0.0003857 0.0001532 0.0000227 0.0000041 0.0000012 0.0000003 0.0000001 0.0000002 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.4682741
C2 0.4943323 3.8808749 0.4884058 0.0218889 0.0077185 0.0013449 0.0002228 0.0001388 0.0000264 0.0000040 0.0000009 0.0000002 0.0000003 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0207211
C3 0.0259392 0.4884058 3.8693908 0.4924475 0.0218836 0.0065982 0.0011438 0.0002633 0.0000335 0.0000047 0.0000030 0.0000005 0.0000004 0.0000004 0.0000000 0.0000000 0.0000000 0.0000000 0.0108587
C4 0.0087293 0.0218889 0.4924475 3.8667769 0.4891399 0.0218611 0.0062938 0.0010370 0.0001108 0.0000087 0.0000043 0.0000010 0.0000011 0.0000020 0.0000002 0.0000000 0.0000000 0.0000000 0.0047855
C5 0.0015939 0.0077185 0.0218836 0.4891399 3.8630725 0.4974866 0.0214995 0.0063725 0.0009292 0.0000687 0.0000120 0.0000022 0.0000022 0.0000154 0.0000018 0.0000003 0.0000001 0.0000001 0.0004727
C6 0.0003857 0.0013449 0.0065982 0.0218611 0.4974866 3.8607532 0.4956191 0.0230132 0.0056317 0.0013791 0.0000864 0.0000106 0.0000075 0.0000128 0.0000017 0.0000003 0.0000001 0.0000004 0.0002343
C7 0.0001532 0.0002228 0.0011438 0.0062938 0.0214995 0.4956191 3.8609808 0.4874256 0.0288343 0.0053477 0.0012560 0.0001366 0.0000531 0.0001665 0.0000194 0.0000021 0.0000006 0.0000018 0.0000247
C8 0.0000227 0.0001388 0.0002633 0.0010370 0.0063725 0.0230132 0.4874256 3.8790641 0.4821434 0.0229542 0.0091303 0.0011914 0.0003829 0.0010208 0.0000428 0.0000101 0.0000043 0.0000054 0.0000046
C9 0.0000041 0.0000264 0.0000335 0.0001108 0.0009292 0.0056317 0.0288343 0.4821434 3.8792410 0.4926377 0.0243004 0.0040678 0.0009121 0.0148421 0.0003744 0.0001605 0.0000541 0.0000246 0.0000014
C10 0.0000012 0.0000040 0.0000047 0.0000087 0.0000687 0.0013791 0.0053477 0.0229542 0.4926377 3.8785173 0.4973447 0.0204109 0.0090768 0.0089960 0.0003252 0.0000820 0.0000195 0.0000438 0.0000003
C11 0.0000003 0.0000009 0.0000030 0.0000043 0.0000120 0.0000864 0.0012560 0.0091303 0.0243004 0.4973447 3.8880043 0.4784960 0.0580075 0.0296408 0.0042151 0.0003774 0.0001987 0.0001205 0.0000001
C12 0.0000001 0.0000002 0.0000005 0.0000010 0.0000022 0.0000106 0.0001366 0.0011914 0.0040678 0.0204109 0.4784960 2.9627903 0.6679358 0.4462530 0.0120085 0.0036648 0.0006374 0.0012699 0.0000001
O13 0.0000002 0.0000003 0.0000004 0.0000011 0.0000022 0.0000075 0.0000531 0.0003829 0.0009121 0.0090768 0.0580075 0.6679358 8.0805226 0.1365099 0.0143105 0.0167034 0.0013656 0.0014972 0.0000005
O14 0.0000002 0.0000003 0.0000004 0.0000020 0.0000154 0.0000128 0.0001665 0.0010208 0.0148421 0.0089960 0.0296408 0.4462530 0.1365099 7.8766419 0.4010580 0.0344247 0.0068499 0.0147450 0.0000003
C15 0.0000000 0.0000000 0.0000000 0.0000002 0.0000018 0.0000017 0.0000194 0.0000428 0.0003744 0.0003252 0.0042151 0.0120085 0.0143105 0.4010580 3.6260324 0.4691025 0.0292180 0.0277514 0.0000000
C16 0.0000000 0.0000000 0.0000000 0.0000000 0.0000003 0.0000003 0.0000021 0.0000101 0.0001605 0.0000820 0.0003774 0.0036648 0.0167034 0.0344247 0.4691025 3.8089486 0.4873899 0.4889454 0.0000000
C17 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000006 0.0000043 0.0000541 0.0000195 0.0001987 0.0006374 0.0013656 0.0068499 0.0292180 0.4873899 3.9806432 0.0281197 0.0000000
C18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000018 0.0000054 0.0000246 0.0000438 0.0001205 0.0012699 0.0014972 0.0147450 0.0277514 0.4889454 0.0281197 3.9651393 0.0000000
