

C1 3.9560133 0.4827767 0.0249826 0.0050635 0.0005629 0.0000684 0.0001320 0.0000235 0.0033654 0.0006887 0.0000947 0.0000846 0.0000273 0.0000073 0.0000008 0.0000045 0.0000019 0.0000104 0.0000043 0.0271342 0.4808087
C2 0.4827767 3.8033650 0.4849588 0.0243881 0.0038619 0.0004756 0.0001629 0.0000933 0.0182970 0.0059839 0.0007576 0.0004639 0.0001845 0.0000353 0.0000039 0.0000210 0.0000101 0.0000596 0.0000233 0.4892847 0.0194398
C3 0.0249826 0.4849588 3.8632210 0.4892563 0.0254234 0.0053009 0.0009322 0.0012028 0.0085846 0.0007980 0.0000769 0.0001034 0.0000237 0.0000109 0.0000017 0.0000027 0.0000015 0.0000065 0.0000033 0.0207356 0.0036387
C4 0.0050635 0.0243881 0.4892563 3.8722495 0.4759139 0.0266638 0.0104269 0.0049601 0.0198168 0.0033517 0.0005754 0.0002901 0.0001379 0.0000412 0.0000067 0.0000114 0.0000089 0.0000423 0.0000123 0.0098279 0.0003598
C5 0.0005629 0.0038619 0.0254234 0.4759139 3.8132066 0.4722413 0.0209557 0.0230766 0.4702446 0.0343318 0.0035176 0.0023686 0.0005377 0.0001757 0.0000211 0.0000856 0.0000317 0.0002161 0.0000907 0.0181358 0.0001487
C6 0.0000684 0.0004756 0.0053009 0.0266638 0.4722413 3.7914413 0.4856271 0.4923384 0.0186222 0.0189124 0.0006648 0.0009223 0.0003698 0.0002640 0.0000291 0.0000204 0.0000189 0.0000577 0.0000335 0.0013748 0.0000321
C7 0.0001320 0.0001629 0.0009322 0.0104269 0.0209557 0.4856271 3.9540152 0.0245981 0.0029619 0.0155471 0.0004180 0.0005577 0.0000831 0.0005850 0.0000592 0.0000224 0.0000093 0.0000213 0.0000183 0.0015522 0.0000083
C8 0.0000235 0.0000933 0.0012028 0.0049601 0.0230766 0.4923384 0.0245981 3.9548687 0.0021574 0.0234825 0.0043072 0.0024382 0.0023735 0.0025545 0.0003044 0.0001033 0.0001657 0.0001768 0.0000767 0.0002339 0.0000100
C9 0.0033654 0.0182970 0.0085846 0.0198168 0.4702446 0.0186222 0.0029619 0.0021574 3.5862188 0.3948867 0.0111654 0.0245989 0.0036475 0.0005050 0.0000358 0.0000972 0.0001380 0.0006393 0.0003199 0.4746636 0.0010122
O10 0.0006887 0.0059839 0.0007980 0.0033517 0.0343318 0.0189124 0.0155471 0.0234825 0.3948867 7.7977933 0.4440200 0.1242182 0.0325922 0.0112604 0.0010270 0.0016931 0.0009856 0.0059362 0.0029287 0.0440556 0.0002146
C11 0.0000947 0.0007576 0.0000769 0.0005754 0.0035176 0.0006648 0.0004180 0.0043072 0.0111654 0.4440200 2.9544836 0.6698174 0.5139491 0.0257288 0.0054687 0.0044107 0.0037011 0.0281012 0.0096315 0.0039384 0.0000477
O12 0.0000846 0.0004639 0.0001034 0.0002901 0.0023686 0.0009223 0.0005577 0.0024382 0.0245989 0.1242182 0.6698174 7.9722371 0.0521984 0.0175207 0.0031989 0.0083717 0.0017498 0.0200126 0.0626611 0.0032925 0.0000280
C13 0.0000273 0.0001845 0.0000237 0.0001379 0.0005377 0.0003698 0.0000831 0.0023735 0.0036475 0.0325922 0.5139491 0.0521984 3.8449511 0.6528387 0.0349505 0.0385105 0.0297474 0.6398151 0.0484282 0.0005186 0.0000102
C14 0.0000073 0.0000353 0.0000109 0.0000412 0.0001757 0.0002640 0.0005850 0.0025545 0.0005050 0.0112604 0.0257288 0.0175207 0.6528387 3.9454452 0.7143560 0.0370984 0.0501019 0.0349814 0.0066894 0.0001765 0.0000036
C15 0.0000008 0.0000039 0.0000017 0.0000067 0.0000211 0.0000291 0.0000592 0.0003044 0.0000358 0.0010270 0.0054687 0.0031989 0.0349505 0.7143560 3.9494363 0.6717689 0.0377206 0.0413748 0.0129300 0.0000168 0.0000005
C16 0.0000045 0.0000210 0.0000027 0.0000114 0.0000856 0.0000204 0.0000224 0.0001033 0.0000972 0.0016931 0.0044107 0.0083717 0.0385105 0.0370984 0.6717689 3.9397392 0.7192422 0.0355101 0.0107780 0.0001060 0.0000026
C17 0.0000019 0.0000101 0.0000015 0.0000089 0.0000317 0.0000189 0.0000093 0.0001657 0.0001380 0.0009856 0.0037011 0.0017498 0.0297474 0.0501019 0.0377206 0.7192422 3.9559694 0.6371524 0.0637339 0.0000309 0.0000010
C18 0.0000104 0.0000596 0.0000065 0.0000423 0.0002161 0.0000577 0.0000213 0.0001768 0.0006393 0.0059362 0.0281012 0.0200126 0.6398151 0.0349814 0.0413748 0.0355101 0.6371524 3.5196214 0.4670813 0.0002449 0.0000054
O19 0.0000043 0.0000233 0.0000033 0.0000123 0.0000907 0.0000335 0.0000183 0.0000767 0.0003199 0.0029287 0.0096315 0.0626611 0.0484282 0.0066894 0.0129300 0.0107780 0.0637339 0.4670813 8.0304358 0.0001084 0.0000035
C20 0.0271342 0.4892847 0.0207356 0.0098279 0.0181358 0.0013748 0.0015522 0.0002339 0.4746636 0.0440556 0.0039384 0.0032925 0.0005186 0.0001765 0.0000168 0.0001060 0.0000309 0.0002449 0.0001084 3.8880354 0.0054084
