

C1 3.9809169 0.4850903 0.0530750 0.0397963 0.0041941 0.0005571 0.0005616 0.0001699 0.0000225 0.0000526 0.0002997 0.0000107 0.0000042 0.0000015 0.0000040 0.0000012 0.0000105 0.4724118
C2 0.4850903 2.9289952 0.6786135 0.4364566 0.0110217 0.0039723 0.0041310 0.0012674 0.0000923 0.0000653 0.0001072 0.0000114 0.0000018 0.0000051 0.0000358 0.0000040 0.0000385 0.0196320
O3 0.0530750 0.6786135 8.1276057 0.1353029 0.0183689 0.0027180 0.0031791 0.0018668 0.0001373 0.0002817 0.0000831 0.0000208 0.0000037 0.0000065 0.0000249 0.0000045 0.0000277 0.0095568
O4 0.0397963 0.4364566 0.1353029 7.8735268 0.4004383 0.0396957 0.0377598 0.0223891 0.0016028 0.0006120 0.0003792 0.0000550 0.0000105 0.0000622 0.0003966 0.0000342 0.0002511 0.0057039
C5 0.0041941 0.0110217 0.0183689 0.4004383 3.5503232 0.4798929 0.4808110 0.0299063 0.0056573 0.0028003 0.0002856 0.0003242 0.0000278 0.0000642 0.0001748 0.0000355 0.0007936 0.0008984
C6 0.0005571 0.0039723 0.0027180 0.0396957 0.4798929 3.9719590 0.0275427 0.0078507 0.0007867 0.0015219 0.0000803 0.0001074 0.0000117 0.0000151 0.0000304 0.0000138 0.0000550 0.0002000
C7 0.0005616 0.0041310 0.0031791 0.0377598 0.4808110 0.0275427 3.9647808 0.8565854 0.0331265 0.0453566 0.0028912 0.0030700 0.0003951 0.0005807 0.0028144 0.0005490 0.0095501 0.0000539
C8 0.0001699 0.0012674 0.0018668 0.0223891 0.0299063 0.0078507 0.8565854 3.9569543 0.5569909 0.0389074 0.0180927 0.0047739 0.0003650 0.0035946 0.0188375 0.0027553 0.0049492 0.0000135
C9 0.0000225 0.0000923 0.0001373 0.0016028 0.0056573 0.0007867 0.0331265 0.5569909 3.8831514 0.7903241 0.0292204 0.0273482 0.0047396 0.0274855 0.4995076 0.0269629 0.0208535 0.0000015
C10 0.0000526 0.0000653 0.0002817 0.0006120 0.0028003 0.0015219 0.0453566 0.0389074 0.7903241 3.9075423 0.5031963 0.5138885 0.0198392 0.0173698 0.0301563 0.0139367 0.0047024 0.0000048
C11 0.0002997 0.0001072 0.0000831 0.0003792 0.0002856 0.0000803 0.0028912 0.0180927 0.0292204 0.5031963 3.9618443 0.0255418 0.0048614 0.0008992 0.0046887 0.0007293 0.0008493 0.0000319
C12 0.0000107 0.0000114 0.0000208 0.0000550 0.0003242 0.0001074 0.0030700 0.0047739 0.0273482 0.5138885 0.0255418 3.9003982 0.4909774 0.0227089 0.0066203 0.0061865 0.0008246 0.0000009
C13 0.0000042 0.0000018 0.0000037 0.0000105 0.0000278 0.0000117 0.0003951 0.0003650 0.0047396 0.0198392 0.0048614 0.4909774 3.8770816 0.4939163 0.0216685 0.0190215 0.0046880 0.0000005
C14 0.0000015 0.0000051 0.0000065 0.0000622 0.0000642 0.0000151 0.0005807 0.0035946 0.0274855 0.0173698 0.0008992 0.0227089 0.4939163 3.8719758 0.4517128 0.0248524 0.0304246 0.0000002
C15 0.0000040 0.0000358 0.0000249 0.0003966 0.0001748 0.0000304 0.0028144 0.0188375 0.4995076 0.0301563 0.0046887 0.0066203 0.0216685 0.4517128 3.7544693 0.4679163 0.4893368 0.0000002
C16 0.0000012 0.0000040 0.0000045 0.0000342 0.0000355 0.0000138 0.0005490 0.0027553 0.0269629 0.0139367 0.0007293 0.0061865 0.0190215 0.0248524 0.4679163 3.9406171 0.0289735 0.0000002
C17 0.0000105 0.0000385 0.0000277 0.0002511 0.0007936 0.0000550 0.0095501 0.0049492 0.0208535 0.0047024 0.0008493 0.0008246 0.0046880 0.0304246 0.4893368 0.0289735 3.9521612 0.0000014
