

C1 3.9678865 0.4836609 0.0312053 0.0062785 0.0004344 0.0008960 0.0005170 0.0000631 0.0000052 0.0000015 0.0000014 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4761327
C2 0.4836609 3.8657166 0.4980331 0.0222823 0.0027469 0.0067770 0.0033559 0.0004332 0.0000364 0.0000175 0.0000070 0.0000013 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0215535
C3 0.0312053 0.4980331 3.8634803 0.5039652 0.0225666 0.0023154 0.0004458 0.0002848 0.0000283 0.0000105 0.0000043 0.0000008 0.0000004 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0083038
C4 0.0062785 0.0222823 0.5039652 3.8766454 0.5048715 0.0208564 0.0071893 0.0020915 0.0001676 0.0000976 0.0000177 0.0000022 0.0000021 0.0000006 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0007931
C5 0.0004344 0.0027469 0.0225666 0.5048715 3.8737392 0.5014177 0.0221919 0.0098392 0.0012644 0.0006036 0.0000441 0.0000176 0.0000089 0.0000011 0.0000007 0.0000002 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000497
C6 0.0008960 0.0067770 0.0023154 0.0208564 0.5014177 3.8708901 0.4894967 0.0252590 0.0054055 0.0021164 0.0001400 0.0000631 0.0000081 0.0000013 0.0000012 0.0000007 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000318
C7 0.0005170 0.0033559 0.0004458 0.0071893 0.0221919 0.4894967 3.8732179 0.4764459 0.0296344 0.0127307 0.0010814 0.0004459 0.0000587 0.0000132 0.0000066 0.0000040 0.0000005 0.0000002 0.0000005 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0001049
C8 0.0000631 0.0004332 0.0002848 0.0020915 0.0098392 0.0252590 0.4764459 3.8717578 0.5151818 0.0321240 0.0101056 0.0009650 0.0004471 0.0001069 0.0000220 0.0000050 0.0000007 0.0000004 0.0000007 0.0000007 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000193
C9 0.0000052 0.0000364 0.0000283 0.0001676 0.0012644 0.0054055 0.0296344 0.5151818 3.9691609 0.8881233 0.0328327 0.0122259 0.0018441 0.0001724 0.0002071 0.0000760 0.0000080 0.0000049 0.0000089 0.0000038 0.0000003 0.0000001 0.0000004 0.0000000 0.0000001 0.0000013
C10 0.0000015 0.0000175 0.0000105 0.0000976 0.0006036 0.0021164 0.0127307 0.0321240 0.8881233 3.9672858 0.5130570 0.0283987 0.0110335 0.0011539 0.0004865 0.0000756 0.0000095 0.0000076 0.0000080 0.0000107 0.0000004 0.0000002 0.0000005 0.0000001 0.0000002 0.0000010
C11 0.0000014 0.0000070 0.0000043 0.0000177 0.0000441 0.0001400 0.0010814 0.0101056 0.0328327 0.5130570 3.8704127 0.4823266 0.0246073 0.0057380 0.0010329 0.0001606 0.0000120 0.0000040 0.0000065 0.0000067 0.0000004 0.0000001 0.0000003 0.0000001 0.0000001 0.0000004
C12 0.0000001 0.0000013 0.0000008 0.0000022 0.0000176 0.0000631 0.0004459 0.0009650 0.0122259 0.0283987 0.4823266 3.8704100 0.4923363 0.0233815 0.0083354 0.0017802 0.0001440 0.0000437 0.0000744 0.0000312 0.0000018 0.0000003 0.0000022 0.0000001 0.0000002 0.0000001
C13 0.0000001 0.0000003 0.0000004 0.0000021 0.0000089 0.0000081 0.0000587 0.0004471 0.0018441 0.0110335 0.0246073 0.4923363 3.8603068 0.4867997 0.0219818 0.0089132 0.0010609 0.0003961 0.0002348 0.0004446 0.0000214 0.0000063 0.0000041 0.0000023 0.0000009 0.0000000
C14 0.0000000 0.0000001 0.0000001 0.0000006 0.0000011 0.0000013 0.0000132 0.0001069 0.0001724 0.0011539 0.0057380 0.0233815 0.4867997 3.8681156 0.4948525 0.0250086 0.0056587 0.0008546 0.0002825 0.0011886 0.0000299 0.0000129 0.0000059 0.0000053 0.0000014 0.0000000
C15 0.0000000 0.0000000 0.0000000 0.0000001 0.0000007 0.0000012 0.0000066 0.0000220 0.0002071 0.0004865 0.0010329 0.0083354 0.0219818 0.4948525 3.8694431 0.4863262 0.0257866 0.0085349 0.0031975 0.0109587 0.0002940 0.0001203 0.0000566 0.0000339 0.0000075 0.0000000
C16 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000007 0.0000040 0.0000050 0.0000760 0.0000756 0.0001606 0.0017802 0.0089132 0.0250086 0.4863262 3.8707116 0.4762623 0.0283862 0.0175255 0.0048888 0.0004131 0.0001180 0.0002078 0.0000122 0.0000146 0.0000000
C17 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000005 0.0000007 0.0000080 0.0000095 0.0000120 0.0001440 0.0010609 0.0056587 0.0257866 0.4762623 3.8886393 0.4707551 0.0553186 0.0360907 0.0044325 0.0003201 0.0005592 0.0001591 0.0000438 0.0000000
C18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000004 0.0000049 0.0000076 0.0000040 0.0000437 0.0003961 0.0008546 0.0085349 0.0283862 0.4707551 2.9113072 0.6674757 0.4256632 0.0112296 0.0027661 0.0049697 0.0004181 0.0002001 0.0000000
O19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000005 0.0000007 0.0000089 0.0000080 0.0000065 0.0000744 0.0002348 0.0002825 0.0031975 0.0175255 0.0553186 0.6674757 8.0867105 0.1364232 0.0099624 0.0031074 0.0563295 0.0007057 0.0005465 0.0000000
O20 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000007 0.0000038 0.0000107 0.0000067 0.0000312 0.0004446 0.0011886 0.0109587 0.0048888 0.0360907 0.4256632 0.1364232 7.9397283 0.4121989 0.0399385 0.0089765 0.0066976 0.0021922 0.0000000
C21 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000003 0.0000004 0.0000004 0.0000018 0.0000214 0.0000299 0.0002940 0.0004131 0.0044325 0.0112296 0.0099624 0.4121989 3.5897558 0.4633278 0.0370178 0.0228384 0.0135309 0.0000000
C22 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000001 0.0000003 0.0000063 0.0000129 0.0001203 0.0001180 0.0003201 0.0027661 0.0031074 0.0399385 0.4633278 3.4683359 0.4380175 0.4481043 0.0429575 0.0000000
O23 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000005 0.0000003 0.0000022 0.0000041 0.0000059 0.0000566 0.0002078 0.0005592 0.0049697 0.0563295 0.0089765 0.0370178 0.4380175 8.0037134 0.0474840 0.0294472 0.0000000
C24 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000001 0.0000023 0.0000053 0.0000339 0.0000122 0.0001591 0.0004181 0.0007057 0.0066976 0.0228384 0.4481043 0.0474840 3.5404425 0.4452840 0.0000000
O25 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000001 0.0000002 0.0000009 0.0000014 0.0000075 0.0000146 0.0000438 0.0002001 0.0005465 0.0021922 0.0135309 0.0429575 0.0294472 0.4452840 8.1124089 0.0000000
