

C1 3.9863043 0.5095436 0.0281375 0.0157609 0.0044838 0.0028145 0.0040182 0.0008792 0.0172455 0.0085693 0.4686205
C2 0.5095436 3.8943061 0.7896076 0.0616098 0.0463985 0.0369297 0.0295795 0.0058093 0.4946931 0.0239549 0.0196165
C3 0.0281375 0.7896076 3.5991204 0.4541797 0.4974343 0.0598730 0.0348933 0.0048068 0.0364272 0.0065124 0.0035664
O4 0.0157609 0.0616098 0.4541797 8.1234733 0.0315129 0.0156049 0.0056284 0.0009723 0.0079414 0.0018065 0.0192434
C5 0.0044838 0.0463985 0.4974343 0.0315129 3.2274051 0.7116783 0.4652523 0.0209662 0.0315011 0.0049779 0.0004361
O6 0.0028145 0.0369297 0.0598730 0.0156049 0.7116783 8.1121186 0.0509617 0.0159282 0.0098747 0.0018262 0.0002353
C7 0.0040182 0.0295795 0.0348933 0.0056284 0.4652523 0.0509617 3.8374287 0.4983259 0.4704757 0.0235537 0.0005656
C8 0.0008792 0.0058093 0.0048068 0.0009723 0.0209662 0.0159282 0.4983259 3.9720150 0.0228567 0.0040547 0.0002384
C9 0.0172455 0.4946931 0.0364272 0.0079414 0.0315011 0.0098747 0.4704757 0.0228567 3.8017995 0.4917129 0.0046229
C10 0.0085693 0.0239549 0.0065124 0.0018065 0.0049779 0.0018262 0.0235537 0.0040547 0.4917129 3.9791983 0.0012310
