

C1 3.9587272 0.5014112 0.0238981 0.0103124 0.0011606 0.0000870 0.0000165 0.0000030 0.0000270 0.0000050 0.4793953
C2 0.5014112 3.8709350 0.4888647 0.0266052 0.0059194 0.0010904 0.0002280 0.0000729 0.0000540 0.0000059 0.0207547
C3 0.0238981 0.4888647 3.8663342 0.4891367 0.0244651 0.0055853 0.0011599 0.0002397 0.0001710 0.0000415 0.0038323
C4 0.0103124 0.0266052 0.4891367 3.8615886 0.4857766 0.0295222 0.0051230 0.0006595 0.0028934 0.0003445 0.0016648
C5 0.0011606 0.0059194 0.0244651 0.4857766 3.8615422 0.4937586 0.0202042 0.0048742 0.0231245 0.0016004 0.0002442
C6 0.0000870 0.0010904 0.0055853 0.0295222 0.4937586 3.8733677 0.4978189 0.0232044 0.0465316 0.0102840 0.0000330
C7 0.0000165 0.0002280 0.0011599 0.0051230 0.0202042 0.4978189 3.4108454 0.4941577 0.7592778 0.0511792 0.0000041
C8 0.0000030 0.0000729 0.0002397 0.0006595 0.0048742 0.0232044 0.4941577 3.9933921 0.0546959 0.0217511 0.0000014
N9 0.0000270 0.0000540 0.0001710 0.0028934 0.0231245 0.0465316 0.7592778 0.0546959 6.0120873 0.6157025 0.0000098
O10 0.0000050 0.0000059 0.0000415 0.0003445 0.0016004 0.0102840 0.0511792 0.0217511 0.6157025 7.7004135 0.0000029
