

C1 3.9629144 0.5009494 0.0262060 0.0058630 0.0013755 0.0002271 0.0000976 0.0000109 0.0000017 0.0000003 0.0000048 0.0000130 0.0000055 0.0000027 0.0000001 0.0000001 0.4750874
C2 0.5009494 3.8594263 0.4878057 0.0278100 0.0059414 0.0010592 0.0002581 0.0000346 0.0000036 0.0000008 0.0000133 0.0000368 0.0000175 0.0000093 0.0000007 0.0000003 0.0218922
C3 0.0262060 0.4878057 3.8747220 0.4900812 0.0249133 0.0057926 0.0013574 0.0001145 0.0000262 0.0000027 0.0000366 0.0001140 0.0000982 0.0000383 0.0000016 0.0000007 0.0070159
C4 0.0058630 0.0278100 0.4900812 3.8623940 0.4852319 0.0292713 0.0057457 0.0011926 0.0000719 0.0000131 0.0001863 0.0010574 0.0006328 0.0003220 0.0000112 0.0000043 0.0007731
C5 0.0013755 0.0059414 0.0249133 0.4852319 3.8792804 0.4877779 0.0225310 0.0099069 0.0002868 0.0000507 0.0008171 0.0074399 0.0045189 0.0034856 0.0001202 0.0000128 0.0000623
C6 0.0002271 0.0010592 0.0057926 0.0292713 0.4877779 3.8743793 0.4700309 0.0357223 0.0037822 0.0005261 0.0024710 0.0249309 0.0090399 0.0144628 0.0005740 0.0000574 0.0000253
C7 0.0000976 0.0002581 0.0013574 0.0057457 0.0225310 0.4700309 3.5507083 0.4078141 0.0113397 0.0041309 0.0221331 0.4515385 0.0448501 0.0330443 0.0039983 0.0004820 0.0000065
O8 0.0000109 0.0000346 0.0001145 0.0011926 0.0099069 0.0357223 0.4078141 7.8416602 0.4476882 0.0333716 0.1307792 0.0324269 0.0302222 0.0053118 0.0008586 0.0001744 0.0000017
C9 0.0000017 0.0000036 0.0000262 0.0000719 0.0002868 0.0037822 0.0113397 0.4476882 2.9718893 0.4902971 0.6838279 0.0034338 0.0011261 0.0006072 0.0001180 0.0000287 0.0000004
C10 0.0000003 0.0000008 0.0000027 0.0000131 0.0000507 0.0005261 0.0041309 0.0333716 0.4902971 3.9734015 0.0582902 0.0004905 0.0001762 0.0001612 0.0000338 0.0000082 0.0000001
O11 0.0000048 0.0000133 0.0000366 0.0001863 0.0008171 0.0024710 0.0221331 0.1307792 0.6838279 0.0582902 8.0809628 0.0027205 0.0020560 0.0006019 0.0000936 0.0000190 0.0000012
C12 0.0000130 0.0000368 0.0001140 0.0010574 0.0074399 0.0249309 0.4515385 0.0324269 0.0034338 0.0004905 0.0027205 2.9164356 0.6776096 0.4373790 0.0116130 0.0043976 0.0000013
O13 0.0000055 0.0000175 0.0000982 0.0006328 0.0045189 0.0090399 0.0448501 0.0302222 0.0011261 0.0001762 0.0020560 0.6776096 8.0954553 0.1361186 0.0184010 0.0023743 0.0000039
O14 0.0000027 0.0000093 0.0000383 0.0003220 0.0034856 0.0144628 0.0330443 0.0053118 0.0006072 0.0001612 0.0006019 0.4373790 0.1361186 7.8937503 0.4072763 0.0443532 0.0000011
C15 0.0000001 0.0000007 0.0000016 0.0000112 0.0001202 0.0005740 0.0039983 0.0008586 0.0001180 0.0000338 0.0000936 0.0116130 0.0184010 0.4072763 3.6057570 0.4879868 0.0000001
C16 0.0000001 0.0000003 0.0000007 0.0000043 0.0000128 0.0000574 0.0004820 0.0001744 0.0000287 0.0000082 0.0000190 0.0043976 0.0023743 0.0443532 0.4879868 3.9712563 0.0000001
