

O11 0.0000041 0.0000185 0.0000051 0.0000029 0.0001166 0.0006185 0.0034411 0.0322107 0.0474895 0.6683768 8.0668317 0.1296905 0.0143252 0.0177863 0.0017488 0.0003566 0.0002436 0.0000748 0.0000322 0.0000270 0.0000049 0.0000014 0.0000004 0.0000001 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0006606 0.0001282 0.0000185 0.0000046 0.0000049 0.0000039 0.0001507 0.0000485 0.0000014
O12 0.0000018 0.0000040 0.0000025 0.0000021 0.0000494 0.0003000 0.0009217 0.0048185 0.0376601 0.4546068 0.1296905 7.8908028 0.4101742 0.0403675 0.0090968 0.0010160 0.0019583 0.0001735 0.0002455 0.0000554 0.0000065 0.0000018 0.0000007 0.0000001 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0003559 0.0000571 0.0000042 0.0000014 0.0000028 0.0000021 0.0001637 0.0000565 0.0000015
C13 0.0000002 0.0000011 0.0000006 0.0000005 0.0000110 0.0000763 0.0002456 0.0008548 0.0046764 0.0120758 0.0143252 0.4101742 3.6271581 0.4689753 0.0402059 0.0052339 0.0181785 0.0004437 0.0007489 0.0002014 0.0000177 0.0000020 0.0000017 0.0000001 0.0000002 0.0000001 0.0000000 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000947 0.0000133 0.0000012 0.0000002 0.0000006 0.0000005 0.0000473 0.0000170 0.0000003
C14 0.0000001 0.0000002 0.0000001 0.0000001 0.0000020 0.0000089 0.0000222 0.0000975 0.0004488 0.0040546 0.0177863 0.0403675 0.4689753 3.6632298 0.4610782 0.0144241 0.0140561 0.0035750 0.0017791 0.0007509 0.0001315 0.0000420 0.0000039 0.0000005 0.0000013 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000062 0.0000015 0.0000001 0.0000001 0.0000001 0.0000001 0.0000034 0.0000012 0.0000001
N15 0.0000000 0.0000001 0.0000000 0.0000001 0.0000008 0.0000054 0.0000089 0.0000415 0.0002193 0.0007201 0.0017488 0.0090968 0.0402059 0.4610782 6.3465665 0.5498022 0.1329624 0.0306900 0.0340271 0.0064259 0.0007668 0.0002059 0.0000435 0.0000026 0.0000073 0.0000006 0.0000002 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000056 0.0000010 0.0000001 0.0000000 0.0000001 0.0000001 0.0000033 0.0000013 0.0000000
C16 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000014 0.0000030 0.0000094 0.0000418 0.0001055 0.0003566 0.0010160 0.0052339 0.0144241 0.5498022 2.9513019 0.6489798 0.4484334 0.0504742 0.0285763 0.0034663 0.0005957 0.0000808 0.0000032 0.0000190 0.0000011 0.0000003 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000014 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000009 0.0000004 0.0000000
O17 0.0000001 0.0000001 0.0000001 0.0000001 0.0000005 0.0000024 0.0000076 0.0000195 0.0000801 0.0003623 0.0002436 0.0019583 0.0181785 0.0140561 0.1329624 0.6489798 8.1219172 0.0531791 0.0212957 0.0299711 0.0017210 0.0001197 0.0001226 0.0000055 0.0000125 0.0000058 0.0000019 0.0000020 0.0000009 0.0000005 0.0000001 0.0000001 0.0000000 0.0000001 0.0000008 0.0000002 0.0000003 0.0000000 0.0000000 0.0000000 0.0000001 0.0000009 0.0000029 0.0000006 0.0000001 0.0000001 0.0000001 0.0000001 0.0000016 0.0000007 0.0000001
C18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000006 0.0000018 0.0000111 0.0000265 0.0000748 0.0001735 0.0004437 0.0035750 0.0306900 0.4484334 0.0531791 2.9813411 0.6523425 0.5517829 0.0144353 0.0040064 0.0010210 0.0000327 0.0001220 0.0000055 0.0000021 0.0000004 0.0000004 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000001 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000005 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000003 0.0000002 0.0000000
O19 0.0000001 0.0000000 0.0000001 0.0000001 0.0000001 0.0000005 0.0000009 0.0000021 0.0000086 0.0000189 0.0000322 0.0002455 0.0007489 0.0017791 0.0340271 0.0504742 0.0212957 0.6523425 8.1229696 0.1361014 0.0222675 0.0025031 0.0013093 0.0001266 0.0001169 0.0000201 0.0000060 0.0000008 0.0000007 0.0000002 0.0000001 0.0000002 0.0000000 0.0000001 0.0000003 0.0000003 0.0000002 0.0000000 0.0000001 0.0000000 0.0000002 0.0000006 0.0000006 0.0000002 0.0000000 0.0000001 0.0000001 0.0000000 0.0000004 0.0000003 0.0000001
N20 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000004 0.0000008 0.0000035 0.0000083 0.0000270 0.0000554 0.0002014 0.0007509 0.0064259 0.0285763 0.0299711 0.5517829 0.1361014 6.3013505 0.4559810 0.0332394 0.0195152 0.0006252 0.0009167 0.0000755 0.0000153 0.0000047 0.0000040 0.0000007 0.0000001 0.0000003 0.0000001 0.0000001 0.0000013 0.0000005 0.0000008 0.0000001 0.0000000 0.0000001 0.0000001 0.0000017 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000002 0.0000001
C21 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000012 0.0000049 0.0000065 0.0000177 0.0001315 0.0007668 0.0034663 0.0017210 0.0144353 0.0222675 0.4559810 3.6682570 0.4766979 0.0392452 0.0044457 0.0023956 0.0005521 0.0001721 0.0000115 0.0000083 0.0000014 0.0000001 0.0000004 0.0000001 0.0000002 0.0000028 0.0000009 0.0000014 0.0000001 0.0000000 0.0000001 0.0000001 0.0000049 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C22 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000014 0.0000018 0.0000020 0.0000420 0.0002059 0.0005957 0.0001197 0.0040064 0.0025031 0.0332394 0.4766979 3.5902081 0.4162275 0.0114409 0.0218671 0.0040508 0.0008777 0.0000575 0.0000542 0.0000091 0.0000006 0.0000035 0.0000006 0.0000015 0.0000183 0.0000060 0.0000070 0.0000003 0.0000001 0.0000003 0.0000005 0.0000254 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
O23 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000007 0.0000017 0.0000039 0.0000435 0.0000808 0.0001226 0.0010210 0.0013093 0.0195152 0.0392452 0.4162275 7.8662474 0.4282561 0.1342290 0.0372449 0.0051960 0.0007042 0.0006717 0.0001197 0.0000080 0.0000078 0.0000069 0.0000135 0.0001209 0.0000365 0.0000790 0.0000054 0.0000010 0.0000037 0.0000068 0.0002616 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C24 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000001 0.0000005 0.0000026 0.0000032 0.0000055 0.0000327 0.0001266 0.0006252 0.0044457 0.0114409 0.4282561 2.9345499 0.6634969 0.4827758 0.0211376 0.0046990 0.0016550 0.0002068 0.0000143 0.0000083 0.0000134 0.0000345 0.0002471 0.0000722 0.0001526 0.0000096 0.0000019 0.0000047 0.0000084 0.0009268 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
O25 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000002 0.0000002 0.0000013 0.0000073 0.0000190 0.0000125 0.0001220 0.0001169 0.0009167 0.0023956 0.0218671 0.1342290 0.6634969 8.1197544 0.0484861 0.0172873 0.0128396 0.0207685 0.0022436 0.0002683 0.0001434 0.0001973 0.0014172 0.0005787 0.0001531 0.0009388 0.0000494 0.0000064 0.0000446 0.0000467 0.0012937 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C26 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000006 0.0000011 0.0000058 0.0000055 0.0000201 0.0000755 0.0005521 0.0040508 0.0372449 0.4827758 0.0484861 3.8924730 0.4936519 0.0256992 0.0055520 0.0007719 0.0000543 0.0000301 0.0000176 0.0000227 0.0021049 0.0006396 0.0007559 0.0000428 0.0000220 0.0000176 0.0000205 0.0080054 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C27 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000003 0.0000019 0.0000021 0.0000060 0.0000153 0.0001721 0.0008777 0.0051960 0.0211376 0.0172873 0.4936519 3.8681901 0.5005671 0.0250973 0.0043388 0.0005366 0.0000970 0.0000887 0.0001402 0.0025083 0.0007578 0.0045155 0.0006430 0.0001004 0.0001021 0.0000983 0.0287807 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C28 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000001 0.0000001 0.0000020 0.0000004 0.0000008 0.0000047 0.0000115 0.0000575 0.0007042 0.0046990 0.0128396 0.0256992 0.5005671 3.8876377 0.6847607 0.0328278 0.0039784 0.0007171 0.0006710 0.0017444 0.0436782 0.0115753 0.0343604 0.0044582 0.0013850 0.0007453 0.0007260 0.6602797 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C29 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000001 0.0000001 0.0000009 0.0000004 0.0000007 0.0000040 0.0000083 0.0000542 0.0006717 0.0016550 0.0207685 0.0055520 0.0250973 0.6847607 3.9358782 0.6712703 0.0231239 0.0059280 0.0053388 0.0198563 0.0349291 0.0076596 0.0420813 0.0020932 0.0004736 0.0017334 0.0017502 0.0358524 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C30 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000005 0.0000001 0.0000002 0.0000007 0.0000014 0.0000091 0.0001197 0.0002068 0.0022436 0.0007719 0.0043388 0.0328278 0.6712703 3.8750057 0.4866859 0.0300048 0.0260160 0.0237395 0.6455112 0.0534772 0.0312940 0.0036055 0.0008695 0.0006284 0.0005545 0.0439197 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C31 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000001 0.0000001 0.0000001 0.0000006 0.0000080 0.0000143 0.0002683 0.0000543 0.0005366 0.0039784 0.0231239 0.4866859 3.7532129 0.4731718 0.4763446 0.4798680 0.0217136 0.0093591 0.0033461 0.0007830 0.0001907 0.0000523 0.0000555 0.0020685 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C32 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000002 0.0000003 0.0000004 0.0000035 0.0000078 0.0000083 0.0001434 0.0000301 0.0000970 0.0007171 0.0059280 0.0300048 0.4731718 3.9730374 0.0246361 0.0280407 0.0086974 0.0175808 0.0007425 0.0000645 0.0000226 0.0000811 0.0000556 0.0020160 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C33 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000006 0.0000069 0.0000134 0.0001973 0.0000176 0.0000887 0.0006710 0.0053388 0.0260160 0.4763446 0.0246361 3.9704724 0.0281658 0.0068603 0.0146622 0.0005739 0.0000516 0.0000204 0.0000389 0.0000736 0.0018474 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C34 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000001 0.0000001 0.0000002 0.0000015 0.0000135 0.0000345 0.0014172 0.0000227 0.0001402 0.0017444 0.0198563 0.0237395 0.4798680 0.0280407 0.0281658 3.9382535 0.0040140 0.0010278 0.0007846 0.0001682 0.0000480 0.0000206 0.0000220 0.0005977 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C35 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000008 0.0000001 0.0000003 0.0000013 0.0000028 0.0000183 0.0001209 0.0002471 0.0005787 0.0021049 0.0025083 0.0436782 0.0349291 0.6455112 0.0217136 0.0086974 0.0068603 0.0040140 3.5884367 0.4464374 0.6332183 0.0227135 0.0039602 0.0073298 0.0071725 0.0338214 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
O36 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000001 0.0000000 0.0000002 0.0000001 0.0000003 0.0000005 0.0000009 0.0000060 0.0000365 0.0000722 0.0001531 0.0006396 0.0007578 0.0115753 0.0076596 0.0534772 0.0093591 0.0175808 0.0146622 0.0010278 0.4464374 8.0527090 0.0453425 0.0097636 0.0010287 0.0199072 0.0178822 0.0058764 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C37 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000003 0.0000001 0.0000002 0.0000008 0.0000014 0.0000070 0.0000790 0.0001526 0.0009388 0.0007559 0.0045155 0.0343604 0.0420813 0.0312940 0.0033461 0.0007425 0.0005739 0.0007846 0.6332183 0.0453425 3.8682114 0.4838505 0.0230160 0.0258333 0.0255964 0.6939129 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C38 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000003 0.0000054 0.0000096 0.0000494 0.0000428 0.0006430 0.0044582 0.0020932 0.0036055 0.0007830 0.0000645 0.0000516 0.0001682 0.0227135 0.0097636 0.4838505 3.7509579 0.4812851 0.4740229 0.4726309 0.0230722 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C39 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000001 0.0000010 0.0000019 0.0000064 0.0000220 0.0001004 0.0013850 0.0004736 0.0008695 0.0001907 0.0000226 0.0000204 0.0000480 0.0039602 0.0010287 0.0230160 0.4812851 3.9469861 0.0283837 0.0299659 0.0157723 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C40 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000003 0.0000037 0.0000047 0.0000446 0.0000176 0.0001021 0.0007453 0.0017334 0.0006284 0.0000523 0.0000811 0.0000389 0.0000206 0.0073298 0.0199072 0.0258333 0.4740229 0.0283837 3.9507502 0.0267915 0.0056692 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C41 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000002 0.0000001 0.0000001 0.0000005 0.0000068 0.0000084 0.0000467 0.0000205 0.0000983 0.0007260 0.0017502 0.0005545 0.0000555 0.0000556 0.0000736 0.0000220 0.0071725 0.0178822 0.0255964 0.4726309 0.0299659 0.0267915 3.9485555 0.0056969 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C42 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000001 0.0000001 0.0000009 0.0000002 0.0000006 0.0000017 0.0000049 0.0000254 0.0002616 0.0009268 0.0012937 0.0080054 0.0287807 0.6602797 0.0358524 0.0439197 0.0020685 0.0020160 0.0018474 0.0005977 0.0338214 0.0058764 0.6939129 0.0230722 0.0157723 0.0056692 0.0056969 3.9657177 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C43 0.0021779 0.0022545 0.0019918 0.0005748 0.0446655 0.0357546 0.6918814 0.0273738 0.0076612 0.0010654 0.0006606 0.0003559 0.0000947 0.0000062 0.0000056 0.0000014 0.0000029 0.0000005 0.0000006 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 3.9636812 0.6577185 0.0235374 0.0052197 0.0057916 0.0191267 0.0353797 0.0081599 0.0003316
C44 0.0006257 0.0032383 0.0004799 0.0008771 0.0299923 0.0431815 0.0332775 0.0046458 0.0008061 0.0001555 0.0001282 0.0000571 0.0000133 0.0000015 0.0000010 0.0000003 0.0000006 0.0000001 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6577185 3.8649996 0.4898770 0.0252582 0.0282390 0.0225276 0.6631907 0.0549870 0.0005579
C45 0.0000551 0.0007255 0.0000501 0.0001801 0.0035230 0.0021253 0.0038746 0.0005739 0.0000451 0.0000165 0.0000185 0.0000042 0.0000012 0.0000001 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0235374 0.4898770 3.7569187 0.4782486 0.4729667 0.4738106 0.0226118 0.0100442 0.0000550
