

C1 3.9708209 0.5024974 0.0247379 0.0078633 0.0013662 0.0001274 0.0002111 0.0000254 0.0000020 0.0000007 0.0000018 0.0000038 0.4786269
C2 0.5024974 3.8689628 0.4905341 0.0218556 0.0078029 0.0009946 0.0000956 0.0000237 0.0000053 0.0000007 0.0000013 0.0000016 0.0215697
C3 0.0247379 0.4905341 3.8648648 0.4906726 0.0232975 0.0054064 0.0010607 0.0001806 0.0000290 0.0000051 0.0000046 0.0000062 0.0049596
C4 0.0078633 0.0218556 0.4906726 3.8743572 0.4902806 0.0233464 0.0087708 0.0011441 0.0000688 0.0000258 0.0000120 0.0000110 0.0012795
C5 0.0013662 0.0078029 0.0232975 0.4902806 3.8745727 0.4900041 0.0233282 0.0056672 0.0012907 0.0002021 0.0001428 0.0001340 0.0001701
C6 0.0001274 0.0009946 0.0054064 0.0233464 0.4900041 3.8576249 0.4897905 0.0275794 0.0056591 0.0009627 0.0009169 0.0003376 0.0000102
C7 0.0002111 0.0000956 0.0010607 0.0087708 0.0233282 0.4897905 3.8830362 0.4891627 0.0242119 0.0058005 0.0068348 0.0029787 0.0000343
C8 0.0000254 0.0000237 0.0001806 0.0011441 0.0056672 0.0275794 0.4891627 3.8578339 0.4748804 0.0271822 0.0255678 0.0172809 0.0000040
C9 0.0000020 0.0000053 0.0000290 0.0000688 0.0012907 0.0056591 0.0242119 0.4748804 3.8524909 0.4784159 0.4762141 0.0592523 0.0000004
C10 0.0000007 0.0000007 0.0000051 0.0000258 0.0002021 0.0009627 0.0058005 0.0271822 0.4784159 3.9692527 0.0280564 0.0286498 0.0000003
C11 0.0000018 0.0000013 0.0000046 0.0000120 0.0001428 0.0009169 0.0068348 0.0255678 0.4762141 0.0280564 3.2629957 0.7356350 0.0000004
O12 0.0000038 0.0000016 0.0000062 0.0000110 0.0001340 0.0003376 0.0029787 0.0172809 0.0592523 0.0286498 0.7356350 8.1237071 0.0000010
