

C1 4.0278237 0.4859746 0.0682118 0.0260857 0.0050256 0.0006792 0.0003682 0.0000655 0.0001342 0.0001193 0.4701129
C2 0.4859746 3.2064002 0.7130328 0.4718428 0.0309633 0.0051890 0.0011516 0.0001551 0.0002154 0.0009012 0.0194606
O3 0.0682118 0.7130328 8.1735514 0.0667373 0.0164449 0.0028264 0.0006064 0.0001026 0.0002873 0.0006714 0.0128665
C4 0.0260857 0.4718428 0.0667373 3.9078369 0.4853353 0.0252859 0.0114322 0.0010836 0.0012254 0.0051550 0.0044703
C5 0.0050256 0.0309633 0.0164449 0.4853353 3.8740679 0.5006849 0.0245466 0.0042314 0.0074111 0.0351148 0.0003958
C6 0.0006792 0.0051890 0.0028264 0.0252859 0.5006849 3.5527653 0.7130442 0.0438963 0.0790668 0.4769174 0.0001172
C7 0.0003682 0.0011516 0.0006064 0.0114322 0.0245466 0.7130442 3.9731171 0.6500971 0.0453045 0.0835912 0.0000455
C8 0.0000655 0.0001551 0.0001026 0.0010836 0.0042314 0.0438963 0.6500971 3.9876869 0.7293012 0.0897897 0.0000060
C9 0.0001342 0.0002154 0.0002873 0.0012254 0.0074111 0.0790668 0.0453045 0.7293012 3.6282466 0.4886111 0.0000156
O10 0.0001193 0.0009012 0.0006714 0.0051550 0.0351148 0.4769174 0.0835912 0.0897897 0.4886111 7.9271863 0.0000300
