

C1 3.9833840 0.4856031 0.0579032 0.0378956 0.0041913 0.0004868 0.0002215 0.0012190 0.0000500 0.0000035 0.0000038 0.0000002 0.0000014 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4644021
C2 0.4856031 2.9086586 0.6683820 0.4304617 0.0116902 0.0028284 0.0007278 0.0053194 0.0001367 0.0000146 0.0000205 0.0000009 0.0000054 0.0000006 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0243327
O3 0.0579032 0.6683820 8.1363669 0.1345482 0.0157671 0.0079561 0.0039340 0.0102745 0.0001881 0.0000902 0.0000411 0.0000030 0.0000075 0.0000024 0.0000008 0.0000001 0.0000001 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0125569
O4 0.0378956 0.4304617 0.1345482 7.9167933 0.4166103 0.0331733 0.0042602 0.0155338 0.0006024 0.0000902 0.0000557 0.0000041 0.0000448 0.0000026 0.0000012 0.0000002 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0047055
C5 0.0041913 0.0116902 0.0157671 0.4166103 3.5791594 0.5216299 0.0313931 0.0038952 0.0051798 0.0008485 0.0000585 0.0000066 0.0000302 0.0000075 0.0000011 0.0000001 0.0000001 0.0000006 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0003985
C6 0.0004868 0.0028284 0.0079561 0.0331733 0.5216299 3.9871033 0.8554605 0.0347795 0.0379978 0.0086387 0.0004892 0.0000808 0.0002871 0.0000911 0.0000124 0.0000012 0.0000011 0.0000042 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0002699
C7 0.0002215 0.0007278 0.0039340 0.0042602 0.0313931 0.8554605 3.8574607 0.5163124 0.5001686 0.0231918 0.0018216 0.0001683 0.0003737 0.0001393 0.0000260 0.0000023 0.0000014 0.0000097 0.0000004 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0002457
C8 0.0012190 0.0053194 0.0102745 0.0155338 0.0038952 0.0347795 0.5163124 3.9846142 0.0214232 0.0028041 0.0054782 0.0003293 0.0033611 0.0001561 0.0000656 0.0000082 0.0000007 0.0000011 0.0000004 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0013426
C9 0.0000500 0.0001367 0.0001881 0.0006024 0.0051798 0.0379978 0.5001686 0.0214232 3.8798860 0.5076608 0.0200324 0.0022546 0.0057901 0.0004531 0.0000655 0.0000103 0.0000042 0.0000203 0.0000012 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000642
C10 0.0000035 0.0000146 0.0000902 0.0000902 0.0008485 0.0086387 0.0231918 0.0028041 0.5076608 3.8619081 0.5044877 0.0205101 0.0028443 0.0064543 0.0008582 0.0000567 0.0000360 0.0001551 0.0000097 0.0000009 0.0000003 0.0000001 0.0000000 0.0000000 0.0000032
C11 0.0000038 0.0000205 0.0000411 0.0000557 0.0000585 0.0004892 0.0018216 0.0054782 0.0200324 0.5044877 3.8898521 0.4894546 0.0212697 0.0272597 0.0046456 0.0008222 0.0000343 0.0000759 0.0000229 0.0000077 0.0000010 0.0000001 0.0000001 0.0000000 0.0000039
C12 0.0000002 0.0000009 0.0000030 0.0000041 0.0000066 0.0000808 0.0001683 0.0003293 0.0022546 0.0205101 0.4894546 3.8002564 0.5033515 0.4672538 0.0221310 0.0054543 0.0003132 0.0012818 0.0001139 0.0000486 0.0000073 0.0000004 0.0000005 0.0000002 0.0000007
C13 0.0000014 0.0000054 0.0000075 0.0000448 0.0000302 0.0002871 0.0003737 0.0033611 0.0057901 0.0028443 0.0212697 0.5033515 3.9547451 0.0230043 0.0123038 0.0013057 0.0000984 0.0001068 0.0000328 0.0000106 0.0000023 0.0000002 0.0000001 0.0000001 0.0000013
C14 0.0000003 0.0000006 0.0000024 0.0000026 0.0000075 0.0000911 0.0001393 0.0001561 0.0004531 0.0064543 0.0272597 0.4672538 0.0230043 3.8585838 0.4999395 0.0221191 0.0029677 0.0109201 0.0004231 0.0001270 0.0000357 0.0000022 0.0000019 0.0000010 0.0000006
C15 0.0000001 0.0000003 0.0000008 0.0000012 0.0000011 0.0000124 0.0000260 0.0000656 0.0000655 0.0008582 0.0046456 0.0221310 0.0123038 0.4999395 3.8765917 0.5020518 0.0209363 0.0024008 0.0053472 0.0012415 0.0002424 0.0000161 0.0000038 0.0000068 0.0000002
C16 0.0000000 0.0000000 0.0000001 0.0000002 0.0000001 0.0000012 0.0000023 0.0000082 0.0000103 0.0000567 0.0008222 0.0054543 0.0013057 0.0221191 0.5020518 3.8644188 0.4892556 0.0234944 0.0290879 0.0048709 0.0008361 0.0000715 0.0000208 0.0000343 0.0000001
C17 0.0000000 0.0000000 0.0000001 0.0000001 0.0000001 0.0000011 0.0000014 0.0000007 0.0000042 0.0000360 0.0000343 0.0003132 0.0000984 0.0029677 0.0209363 0.4892556 3.8066742 0.4961115 0.4738203 0.0211844 0.0060901 0.0010739 0.0001592 0.0001986 0.0000000
C18 0.0000000 0.0000000 0.0000002 0.0000001 0.0000006 0.0000042 0.0000097 0.0000011 0.0000203 0.0001551 0.0000759 0.0012818 0.0001068 0.0109201 0.0024008 0.0234944 0.4961115 3.9679119 0.0224448 0.0089551 0.0013705 0.0001122 0.0001758 0.0000457 0.0000000
C19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000004 0.0000004 0.0000012 0.0000097 0.0000229 0.0001139 0.0000328 0.0004231 0.0053472 0.0290879 0.4738203 0.0224448 3.8559952 0.4982325 0.0255606 0.0089053 0.0016947 0.0011765 0.0000000
C20 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000009 0.0000077 0.0000486 0.0000106 0.0001270 0.0012415 0.0048709 0.0211844 0.0089551 0.4982325 3.8801695 0.4809693 0.0205628 0.0084682 0.0061667 0.0000000
C21 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000010 0.0000073 0.0000023 0.0000357 0.0002424 0.0008361 0.0060901 0.0013705 0.0255606 0.4809693 3.8685477 0.4833889 0.0245009 0.0296393 0.0000000
C22 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000004 0.0000002 0.0000022 0.0000161 0.0000715 0.0010739 0.0001122 0.0089053 0.0205628 0.4833889 3.8046890 0.4857423 0.4815255 0.0000000
C23 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000005 0.0000001 0.0000019 0.0000038 0.0000208 0.0001592 0.0001758 0.0016947 0.0084682 0.0245009 0.4857423 3.9612296 0.0314166 0.0000000
C24 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000001 0.0000010 0.0000068 0.0000343 0.0001986 0.0000457 0.0011765 0.0061667 0.0296393 0.4815255 0.0314166 3.9604979 0.0000000
