

O1 8.0969980 0.6566303 0.1343562 0.0128311 0.0184709 0.0015573 0.0005318 0.0001289 0.0001371 0.0000785 0.0005193 0.0532314 0.0172310 0.0027570 0.0078245 0.0024668 0.0283370 0.0014822
C2 0.6566303 2.9230190 0.4417738 0.0117601 0.0039384 0.0007828 0.0001735 0.0000393 0.0000453 0.0000393 0.0001141 0.4955758 0.0281841 0.0046000 0.0052030 0.0050455 0.0272298 0.0042081
O3 0.1343562 0.4417738 7.9118794 0.4038782 0.0421431 0.0080041 0.0016564 0.0002821 0.0007243 0.0003026 0.0018076 0.0338260 0.0135786 0.0012125 0.0022344 0.0015059 0.0064490 0.0319545
C4 0.0128311 0.0117601 0.4038782 3.6083679 0.4775724 0.0322464 0.0083760 0.0010265 0.0026974 0.0009913 0.0080722 0.0041542 0.0004514 0.0000312 0.0001079 0.0001812 0.0007500 0.4495553
C5 0.0184709 0.0039384 0.0421431 0.4775724 3.8844256 0.4965716 0.0285194 0.0050738 0.0027888 0.0048858 0.0270332 0.0004404 0.0002539 0.0000286 0.0001239 0.0000372 0.0002385 0.0191028
C6 0.0015573 0.0007828 0.0080041 0.0322464 0.4965716 3.8785163 0.6740491 0.0373085 0.0486735 0.0359468 0.6818296 0.0002140 0.0000708 0.0000063 0.0000345 0.0000114 0.0000695 0.0050970
C7 0.0005318 0.0001735 0.0016564 0.0083760 0.0285194 0.6740491 3.9531699 0.7015787 0.0352307 0.0486571 0.0344368 0.0000497 0.0000162 0.0000022 0.0000062 0.0000041 0.0000179 0.0055003
C8 0.0001289 0.0000393 0.0002821 0.0010265 0.0050738 0.0373085 0.7015787 3.9590755 0.6854586 0.0368274 0.0518668 0.0000095 0.0000053 0.0000007 0.0000027 0.0000008 0.0000045 0.0006750
C9 0.0001371 0.0000453 0.0007243 0.0026974 0.0027888 0.0486735 0.0352307 0.6854586 3.9616617 0.7027686 0.0371645 0.0000205 0.0000065 0.0000008 0.0000017 0.0000023 0.0000069 0.0003432
C10 0.0000785 0.0000393 0.0003026 0.0009913 0.0048858 0.0359468 0.0486571 0.0368274 0.7027686 3.9488863 0.6912294 0.0000089 0.0000034 0.0000006 0.0000020 0.0000009 0.0000040 0.0004190
C11 0.0005193 0.0001141 0.0018076 0.0080722 0.0270332 0.6818296 0.0344368 0.0518668 0.0371645 0.6912294 3.9477000 0.0000404 0.0000134 0.0000015 0.0000044 0.0000042 0.0000130 0.0005678
C12 0.0532314 0.4955758 0.0338260 0.0041542 0.0004404 0.0002140 0.0000497 0.0000095 0.0000205 0.0000089 0.0000404 3.8829764 0.6719449 0.0348391 0.0451050 0.0356139 0.6670456 0.0004912
C13 0.0172310 0.0281841 0.0135786 0.0004514 0.0002539 0.0000708 0.0000162 0.0000053 0.0000065 0.0000034 0.0000134 0.6719449 3.9370546 0.7003008 0.0372966 0.0489166 0.0349570 0.0000448
C14 0.0027570 0.0046000 0.0012125 0.0000312 0.0000286 0.0000063 0.0000022 0.0000007 0.0000008 0.0000006 0.0000015 0.0348391 0.7003008 3.9577820 0.6927067 0.0369654 0.0506155 0.0000103
C15 0.0078245 0.0052030 0.0022344 0.0001079 0.0001239 0.0000345 0.0000062 0.0000027 0.0000017 0.0000020 0.0000044 0.0451050 0.0372966 0.6927067 3.9453741 0.6926946 0.0371308 0.0000112
C16 0.0024668 0.0050455 0.0015059 0.0001812 0.0000372 0.0000114 0.0000041 0.0000008 0.0000023 0.0000009 0.0000042 0.0356139 0.0489166 0.0369654 0.6926946 3.9436227 0.6977170 0.0000283
C17 0.0283370 0.0272298 0.0064490 0.0007500 0.0002385 0.0000695 0.0000179 0.0000045 0.0000069 0.0000040 0.0000130 0.6670456 0.0349570 0.0506155 0.0371308 0.6977170 3.9391361 0.0001217
