

C1 3.9603681 0.5128374 0.0366198 0.0057095 0.0008314 0.0005200 0.0039503 0.0008347 0.0004827 0.0233152 0.4763139
C2 0.5128374 3.8812292 0.8648943 0.0275868 0.0124721 0.0053095 0.0274388 0.0057767 0.0027683 0.4943337 0.0213860
C3 0.0366198 0.8648943 3.9685399 0.4980205 0.0354235 0.0217050 0.0144871 0.0018486 0.0012823 0.0322110 0.0123880
C4 0.0057095 0.0275868 0.4980205 3.8164570 0.4822778 0.4774852 0.0220206 0.0056285 0.0022107 0.0054192 0.0008378
C5 0.0008314 0.0124721 0.0354235 0.4822778 3.9750165 0.0243700 0.0033510 0.0008096 0.0005627 0.0008239 0.0005502
C6 0.0005200 0.0053095 0.0217050 0.4774852 0.0243700 3.8714162 0.4921758 0.0276330 0.0123786 0.0186116 0.0000977
C7 0.0039503 0.0274388 0.0144871 0.0220206 0.0033510 0.4921758 3.7958297 0.5058033 0.0470740 0.4839951 0.0003004
C8 0.0008347 0.0057767 0.0018486 0.0056285 0.0008096 0.0276330 0.5058033 3.2775963 1.1759102 0.0294155 0.0000531
N9 0.0004827 0.0027683 0.0012823 0.0022107 0.0005627 0.0123786 0.0470740 1.1759102 6.9319576 0.0134354 0.0000692
C10 0.0233152 0.4943337 0.0322110 0.0054192 0.0008239 0.0186116 0.4839951 0.0294155 0.0134354 3.8847756 0.0018733
