

C1 3.9932715 0.4978467 0.0222253 0.0334741 0.0014335 0.0006639 0.0001587 0.0014884 0.0040259 0.0010876 0.0005372 0.4811089
C2 0.4978467 3.8869145 0.4981047 0.0374803 0.0045644 0.0026247 0.0004011 0.0060855 0.0225365 0.0082759 0.0050681 0.0220258
C3 0.0222253 0.4981047 3.5244422 0.6404431 0.0251728 0.0425593 0.0028414 0.0546080 0.6126362 0.0231527 0.0066934 0.0020255
N4 0.0334741 0.0374803 0.6404431 6.4547767 0.6488932 0.0550331 0.0070697 0.0615874 0.0537872 0.0061367 0.0012204 0.0024556
C5 0.0014335 0.0045644 0.0251728 0.6488932 3.5731098 0.6457557 0.0285009 0.0553124 0.0460609 0.0025644 0.0028448 0.0001572
C6 0.0006639 0.0026247 0.0425593 0.0550331 0.6457557 3.4942387 0.5031129 0.6310235 0.0226037 0.0046800 0.0007437 0.0001017
C7 0.0001587 0.0004011 0.0028414 0.0070697 0.0285009 0.5031129 3.9882000 0.0430163 0.0049450 0.0003635 0.0000722 0.0000145
N8 0.0014884 0.0060855 0.0546080 0.0615874 0.0553124 0.6310235 0.0430163 6.5231275 0.6439931 0.0409541 0.0084099 0.0003039
C9 0.0040259 0.0225365 0.6126362 0.0537872 0.0460609 0.0226037 0.0049450 0.6439931 3.4919330 0.4928254 0.0284750 0.0003873
C10 0.0010876 0.0082759 0.0231527 0.0061367 0.0025644 0.0046800 0.0003635 0.0409541 0.4928254 3.8968535 0.4899750 0.0000806
C11 0.0005372 0.0050681 0.0066934 0.0012204 0.0028448 0.0007437 0.0000722 0.0084099 0.0284750 0.4899750 3.9651360 0.0001552
