

C1 3.9637168 0.4859352 0.0270685 0.0230589 0.0039198 0.0018115 0.0042640 0.0005092 0.0000525 0.0000094 0.0000202 0.0224831 0.0080592 0.4746186
C2 0.4859352 3.7575906 0.4887532 0.4528627 0.0209007 0.0116353 0.0227134 0.0020506 0.0009350 0.0001649 0.0002113 0.4568864 0.0412282 0.0207984
C3 0.0270685 0.4887532 3.9804534 0.0204916 0.0137942 0.0115468 0.0160222 0.0015756 0.0002262 0.0000419 0.0000243 0.0211137 0.0055511 0.0028161
C4 0.0230589 0.4528627 0.0204916 3.8463198 0.4913491 0.0220283 0.0079027 0.0006216 0.0003284 0.0000681 0.0000610 0.0419204 0.4703540 0.0060002
C5 0.0039198 0.0209007 0.0137942 0.4913491 3.8866985 0.5066434 0.0310909 0.0054088 0.0008586 0.0002094 0.0001175 0.0063426 0.0227002 0.0011800
C6 0.0018115 0.0116353 0.0115468 0.0220283 0.5066434 3.9821123 0.8368806 0.0335292 0.0107210 0.0017031 0.0010566 0.0293040 0.0201233 0.0002295
C7 0.0042640 0.0227134 0.0160222 0.0079027 0.0310909 0.8368806 3.8831843 0.5064738 0.0281268 0.0049512 0.0033068 0.4932501 0.0285359 0.0004187
C8 0.0005092 0.0020506 0.0015756 0.0006216 0.0054088 0.0335292 0.5064738 3.8681282 0.4853496 0.0203898 0.0291137 0.0210530 0.0027920 0.0000442
C9 0.0000525 0.0009350 0.0002262 0.0003284 0.0008586 0.0107210 0.0281268 0.4853496 3.9278439 0.4835441 0.0634883 0.0066301 0.0006631 0.0000264
C10 0.0000094 0.0001649 0.0000419 0.0000681 0.0002094 0.0017031 0.0049512 0.0203898 0.4835441 3.2705981 0.7423537 0.0007474 0.0000819 0.0000049
O11 0.0000202 0.0002113 0.0000243 0.0000610 0.0001175 0.0010566 0.0033068 0.0291137 0.0634883 0.7423537 8.1297898 0.0008144 0.0001270 0.0000077
C12 0.0224831 0.4568864 0.0211137 0.0419204 0.0063426 0.0293040 0.4932501 0.0210530 0.0066301 0.0007474 0.0008144 3.8590977 0.4671609 0.0061651
C13 0.0080592 0.0412282 0.0055511 0.4703540 0.0227002 0.0201233 0.0285359 0.0027920 0.0006631 0.0000819 0.0001270 0.4671609 3.9165213 0.0006222
