

C1 3.9746895 0.4934751 0.0293144 0.0059146 0.0013096 0.0001721 0.0000179 0.0000472 0.0000022 0.0000026 0.0000004 0.0000002 0.0000009 0.0000031 0.0000060 0.4729974
C2 0.4934751 3.8741807 0.4870475 0.0243453 0.0088802 0.0016986 0.0002005 0.0006617 0.0000321 0.0000309 0.0000042 0.0000014 0.0000069 0.0000056 0.0000380 0.0202011
C3 0.0293144 0.4870475 3.8673735 0.4917216 0.0221508 0.0086837 0.0010833 0.0001256 0.0000204 0.0000102 0.0000014 0.0000003 0.0000016 0.0000213 0.0001539 0.0117440
C4 0.0059146 0.0243453 0.4917216 3.8738832 0.4951292 0.0240279 0.0050891 0.0009235 0.0001544 0.0000382 0.0000070 0.0000013 0.0000061 0.0000909 0.0013098 0.0011165
C5 0.0013096 0.0088802 0.0221508 0.4951292 3.8689455 0.4918782 0.0218568 0.0079249 0.0011722 0.0002488 0.0000474 0.0000081 0.0000414 0.0007188 0.0072830 0.0004480
C6 0.0001721 0.0016986 0.0086837 0.0240279 0.4918782 3.8797155 0.4670492 0.0229724 0.0029050 0.0008769 0.0001310 0.0000192 0.0001005 0.0041944 0.0472691 0.0000450
C7 0.0000179 0.0002005 0.0010833 0.0050891 0.0218568 0.4670492 3.4711957 0.4690444 0.0214436 0.0043510 0.0003020 0.0000286 0.0004838 0.0162468 0.4206514 0.0000101
C8 0.0000472 0.0006617 0.0001256 0.0009235 0.0079249 0.0229724 0.4690444 3.9133745 0.4577767 0.0456274 0.0051457 0.0005763 0.0031315 0.0266586 0.0402749 0.0000234
C9 0.0000022 0.0000321 0.0000204 0.0001544 0.0011722 0.0029050 0.0214436 0.4577767 3.5650986 0.4012100 0.0115911 0.0039751 0.0228731 0.4565410 0.0487729 0.0000011
O10 0.0000026 0.0000309 0.0000102 0.0000382 0.0002488 0.0008769 0.0043510 0.0456274 0.4012100 7.8702413 0.4438670 0.0344237 0.1406935 0.0334477 0.0181736 0.0000017
C11 0.0000004 0.0000042 0.0000014 0.0000070 0.0000474 0.0001310 0.0003020 0.0051457 0.0115911 0.4438670 2.9607261 0.4887753 0.6775375 0.0039982 0.0008123 0.0000003
C12 0.0000002 0.0000014 0.0000003 0.0000013 0.0000081 0.0000192 0.0000286 0.0005763 0.0039751 0.0344237 0.4887753 3.9800892 0.0536514 0.0005363 0.0000866 0.0000001
O13 0.0000009 0.0000069 0.0000016 0.0000061 0.0000414 0.0001005 0.0004838 0.0031315 0.0228731 0.1406935 0.6775375 0.0536514 8.1134963 0.0024549 0.0015094 0.0000005
C14 0.0000031 0.0000056 0.0000213 0.0000909 0.0007188 0.0041944 0.0162468 0.0266586 0.4565410 0.0334477 0.0039982 0.0005363 0.0024549 3.5146370 0.4369135 0.0000006
O15 0.0000060 0.0000380 0.0001539 0.0013098 0.0072830 0.0472691 0.4206514 0.0402749 0.0487729 0.0181736 0.0008123 0.0000866 0.0015094 0.4369135 7.9511813 0.0000032
