

C20 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000001 0.0000004 0.0000012 0.0000040 0.0000194 0.0001247 0.0005077 0.0011438 0.0088550 0.0239283 0.4951484 3.8729186 0.5011076 0.0202027 0.0025133 0.0059809 0.0000002 0.0000000 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C21 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000003 0.0000011 0.0000067 0.0000293 0.0001262 0.0001009 0.0008913 0.0054203 0.0217909 0.5011076 3.8655702 0.4935544 0.0224231 0.0250666 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C22 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000004 0.0000056 0.0000162 0.0000681 0.0002980 0.0002542 0.0028449 0.0202027 0.4935544 3.7942065 0.4918222 0.4824838 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C23 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000014 0.0000003 0.0000013 0.0000057 0.0000932 0.0002671 0.0011599 0.0106107 0.0025133 0.0224231 0.4918222 3.9683899 0.0296792 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C24 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000001 0.0000006 0.0000016 0.0000113 0.0000306 0.0000501 0.0006136 0.0059809 0.0250666 0.4824838 0.0296792 3.9559230 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
O25 0.0002808 0.0000900 0.0000150 0.0002293 0.0002708 0.0017306 0.0090721 0.0012899 0.0500994 0.3988867 0.0825806 0.0041234 0.0247656 0.0001719 0.0000303 0.0000573 0.0000122 0.0000028 0.0000011 0.0000002 0.0000001 0.0000000 0.0000001 0.0000001 7.9529594 0.4380311 0.0417661 0.0074243 0.0011308 0.0002397 0.0000329 0.0000034 0.0000011 0.0000003 0.0000001 0.0000001 0.0000001 0.0000001 0.0002671
C26 0.0007323 0.0002265 0.0000230 0.0005056 0.0000475 0.0000781 0.0006736 0.0000934 0.0032842 0.0116443 0.0041788 0.0004457 0.1809749 0.0000171 0.0000049 0.0000063 0.0000015 0.0000004 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4380311 3.4923337 0.4824513 0.0239034 0.0086000 0.0012778 0.0000778 0.0000149 0.0000019 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0005134
C27 0.0001389 0.0000708 0.0000351 0.0004310 0.0000464 0.0000435 0.0000962 0.0000206 0.0008580 0.0051142 0.0009475 0.0002502 0.0618727 0.0002792 0.0001144 0.0000053 0.0000031 0.0000024 0.0000004 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0417661 0.4824513 3.8740054 0.4894726 0.0231638 0.0057529 0.0012069 0.0000691 0.0000311 0.0000065 0.0000004 0.0000001 0.0000000 0.0000001 0.0000935
C28 0.0006378 0.0000633 0.0000436 0.0000510 0.0000071 0.0000037 0.0000300 0.0000045 0.0001150 0.0006597 0.0001634 0.0000350 0.0033312 0.0000438 0.0000179 0.0000007 0.0000006 0.0000005 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0074243 0.0239034 0.4894726 3.8633157 0.4907624 0.0262564 0.0053003 0.0011179 0.0001743 0.0000278 0.0000017 0.0000010 0.0000001 0.0000007 0.0000327
C29 0.0000596 0.0000062 0.0000032 0.0000120 0.0000012 0.0000020 0.0000091 0.0000032 0.0000586 0.0003244 0.0000799 0.0000128 0.0011720 0.0000077 0.0000044 0.0000003 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0011308 0.0086000 0.0231638 0.4907624 3.8656027 0.4842577 0.0232076 0.0085948 0.0010342 0.0000643 0.0000119 0.0000042 0.0000007 0.0000025 0.0000083
C30 0.0000152 0.0000020 0.0000011 0.0000058 0.0000005 0.0000006 0.0000018 0.0000007 0.0000156 0.0000819 0.0000171 0.0000024 0.0001771 0.0000027 0.0000013 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0002397 0.0012778 0.0057529 0.0262564 0.4842577 3.8729220 0.4948889 0.0232297 0.0054739 0.0011227 0.0000638 0.0000079 0.0000027 0.0000063 0.0000062
C31 0.0000019 0.0000002 0.0000001 0.0000010 0.0000001 0.0000001 0.0000003 0.0000001 0.0000016 0.0000141 0.0000032 0.0000008 0.0000224 0.0000010 0.0000005 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000329 0.0000778 0.0012069 0.0053003 0.0232076 0.4948889 3.8676500 0.4924046 0.0249265 0.0052533 0.0009347 0.0000898 0.0000104 0.0000461 0.0000011
C32 0.0000032 0.0000002 0.0000002 0.0000002 0.0000000 0.0000000 0.0000001 0.0000000 0.0000002 0.0000008 0.0000004 0.0000001 0.0000021 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000034 0.0000149 0.0000691 0.0011179 0.0085948 0.0232297 0.4924046 3.8731764 0.4872750 0.0239124 0.0075810 0.0011502 0.0001425 0.0002878 0.0000008
C33 0.0000006 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000001 0.0000000 0.0000006 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000011 0.0000019 0.0000311 0.0001743 0.0010342 0.0054739 0.0249265 0.4872750 3.8641822 0.4936872 0.0213776 0.0059232 0.0008415 0.0008963 0.0000004
C34 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000003 0.0000003 0.0000065 0.0000278 0.0000643 0.0011227 0.0052533 0.0239124 0.4936872 3.8626621 0.4942289 0.0205838 0.0058287 0.0068745 0.0000002
C35 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000004 0.0000017 0.0000119 0.0000638 0.0009347 0.0075810 0.0213776 0.4942289 3.8634389 0.4865271 0.0292494 0.0241503 0.0000001
C36 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000001 0.0000010 0.0000042 0.0000079 0.0000898 0.0011502 0.0059232 0.0205838 0.4865271 3.7941829 0.4808786 0.4872930 0.0000000
C37 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000001 0.0000007 0.0000027 0.0000104 0.0001425 0.0008415 0.0058287 0.0292494 0.4808786 3.9662796 0.0305004 0.0000000
C38 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000001 0.0000007 0.0000025 0.0000063 0.0000461 0.0002878 0.0008963 0.0068745 0.0241503 0.4872930 0.0305004 3.9656363 0.0000000
