

C1 3.9696320 0.5109567 0.0235106 0.0367614 0.0053940 0.0009003 0.0000754 0.0002630 0.0000436 0.0000192 0.0000049 0.0000003 0.0000004 0.0000001 0.0000002 0.0000001 0.0000000 0.0000001 0.0000001 0.0000006 0.0000000 0.0000008 0.0000004 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4764760
C2 0.5109567 3.8996606 0.5127168 0.8518382 0.0341096 0.0116175 0.0007560 0.0033974 0.0005034 0.0002068 0.0000557 0.0000030 0.0000057 0.0000004 0.0000014 0.0000006 0.0000002 0.0000002 0.0000003 0.0000042 0.0000002 0.0000043 0.0000024 0.0000001 0.0000007 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0232403
C3 0.0235106 0.5127168 3.9606297 0.0325472 0.0141811 0.0013844 0.0003320 0.0003236 0.0002060 0.0000216 0.0000105 0.0000006 0.0000007 0.0000001 0.0000005 0.0000002 0.0000001 0.0000001 0.0000001 0.0000008 0.0000001 0.0000008 0.0000003 0.0000000 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0021419
C4 0.0367614 0.8518382 0.0325472 3.9517293 0.5150936 0.0261186 0.0045818 0.0151623 0.0007141 0.0002442 0.0000555 0.0000029 0.0000031 0.0000006 0.0000026 0.0000011 0.0000002 0.0000003 0.0000002 0.0000075 0.0000003 0.0000088 0.0000042 0.0000002 0.0000010 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0123122
C5 0.0053940 0.0341096 0.0141811 0.5150936 3.8746429 0.4910148 0.0262194 0.0026999 0.0117179 0.0009359 0.0003794 0.0000209 0.0000147 0.0000029 0.0000115 0.0000028 0.0000009 0.0000005 0.0000014 0.0000193 0.0000015 0.0000130 0.0000071 0.0000006 0.0000014 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0007822
C6 0.0009003 0.0116175 0.0013844 0.0261186 0.4910148 3.8710736 0.5115591 0.0229642 0.0309896 0.0110620 0.0018268 0.0000870 0.0001262 0.0000184 0.0001015 0.0000222 0.0000052 0.0000054 0.0000073 0.0001494 0.0000074 0.0000820 0.0000490 0.0000038 0.0000101 0.0000005 0.0000002 0.0000001 0.0000000 0.0000000 0.0005071
C7 0.0000754 0.0007560 0.0003320 0.0045818 0.0262194 0.5115591 3.8959737 0.4925888 0.8698460 0.0325808 0.0096860 0.0005122 0.0001055 0.0000919 0.0002990 0.0000791 0.0000173 0.0000196 0.0000291 0.0005723 0.0000390 0.0000270 0.0000139 0.0000019 0.0000021 0.0000005 0.0000001 0.0000001 0.0000000 0.0000000 0.0000258
C8 0.0002630 0.0033974 0.0003236 0.0151623 0.0026999 0.0229642 0.4925888 3.9654332 0.0366165 0.0060276 0.0012947 0.0001104 0.0000213 0.0000136 0.0000323 0.0000101 0.0000029 0.0000024 0.0000060 0.0000490 0.0000088 0.0000115 0.0000044 0.0000003 0.0000013 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0001029
C9 0.0000436 0.0005034 0.0002060 0.0007141 0.0117179 0.0309896 0.8698460 0.0366165 3.9728500 0.4745617 0.0540540 0.0022519 0.0008480 0.0002901 0.0016036 0.0002536 0.0000856 0.0000592 0.0001284 0.0015329 0.0001544 0.0000997 0.0000291 0.0000055 0.0000023 0.0000007 0.0000002 0.0000001 0.0000000 0.0000000 0.0000273
C10 0.0000192 0.0002068 0.0000216 0.0002442 0.0009359 0.0110620 0.0325808 0.0060276 0.4745617 3.3981474 0.4219479 0.0094397 0.0019613 0.0012408 0.0042766 0.0009755 0.0001210 0.0002647 0.0001423 0.0024918 0.0002252 0.0002496 0.0000581 0.0000105 0.0000062 0.0000021 0.0000004 0.0000003 0.0000001 0.0000000 0.0000122
