

C1 4.0224251 0.8895622 0.0295584 0.0038936 0.0005821 0.0109912 0.0300673 0.0079474 0.0013659 0.0107215 0.4861071
C2 0.8895622 3.9010464 0.4841592 0.0223656 0.0036655 0.0290277 0.4803191 0.0273936 0.0046895 0.0179003 0.0330480
C3 0.0295584 0.4841592 3.9046842 0.4766565 0.0267320 0.0049968 0.0219971 0.0254399 0.0049412 0.0121997 0.0071031
C4 0.0038936 0.0223656 0.4766565 3.8228335 0.4801588 0.0232550 0.0284276 0.4597657 0.0218699 0.0216587 0.0009029
C5 0.0005821 0.0036655 0.0267320 0.4801588 3.8881001 0.4768093 0.0221374 0.0251484 0.0085967 0.0050630 0.0001209
C6 0.0109912 0.0290277 0.0049968 0.0232550 0.4768093 3.8912302 0.4829669 0.0243958 0.0091186 0.0046488 0.0006229
C7 0.0300673 0.4803191 0.0219971 0.0284276 0.0221374 0.4829669 3.8300839 0.4478866 0.0223477 0.0242426 0.0065071
C8 0.0079474 0.0273936 0.0254399 0.4597657 0.0251484 0.0243958 0.4478866 3.7641841 0.4908760 0.4833561 0.0007242
C9 0.0013659 0.0046895 0.0049412 0.0218699 0.0085967 0.0091186 0.0223477 0.4908760 3.9615836 0.0261954 0.0001066
C10 0.0107215 0.0179003 0.0121997 0.0216587 0.0050630 0.0046488 0.0242426 0.4833561 0.0261954 3.9840404 0.0004347
