

C1 3.9830445 0.5203194 0.0373371 0.0063429 0.0030214 0.0015654 0.0000619 0.0000267 0.0000187 0.0000129 0.0000032 0.0000024 0.0000043 0.0000156 0.4707949
C2 0.5203194 3.9414737 0.8629294 0.0422597 0.0362102 0.0178342 0.0006104 0.0003922 0.0002101 0.0000681 0.0000225 0.0000165 0.0000630 0.0002089 0.0241577
C3 0.0373371 0.8629294 3.9503079 0.5072210 0.0567995 0.0361352 0.0040640 0.0004573 0.0003139 0.0001790 0.0000622 0.0000368 0.0001314 0.0004504 0.0113625
C4 0.0063429 0.0422597 0.5072210 2.9335656 0.6636433 0.4218044 0.0113972 0.0024949 0.0018370 0.0004511 0.0002787 0.0001504 0.0005951 0.0027581 0.0011250
O5 0.0030214 0.0362102 0.0567995 0.6636433 8.0794449 0.1348640 0.0119837 0.0039904 0.0237689 0.0117884 0.0034172 0.0026799 0.0049092 0.0160686 0.0011152
O6 0.0015654 0.0178342 0.0361352 0.4218044 0.1348640 7.9571773 0.4136258 0.0375431 0.0046901 0.0007791 0.0003176 0.0003395 0.0003951 0.0024827 0.0005220
C7 0.0000619 0.0006104 0.0040640 0.0113972 0.0119837 0.4136258 3.5618097 0.4878067 0.0221277 0.0059103 0.0006335 0.0022842 0.0007030 0.0052920 0.0000378
C8 0.0000267 0.0003922 0.0004573 0.0024949 0.0039904 0.0375431 0.4878067 3.8897292 0.5032929 0.0270333 0.0046007 0.0029673 0.0045308 0.0281729 0.0000082
C9 0.0000187 0.0002101 0.0003139 0.0018370 0.0237689 0.0046901 0.0221277 0.5032929 3.8524130 0.6686795 0.0342746 0.0493491 0.0335575 0.6690893 0.0000051
C10 0.0000129 0.0000681 0.0001790 0.0004511 0.0117884 0.0007791 0.0059103 0.0270333 0.6686795 3.9346096 0.6990377 0.0370737 0.0495595 0.0359888 0.0000015
C11 0.0000032 0.0000225 0.0000622 0.0002787 0.0034172 0.0003176 0.0006335 0.0046007 0.0342746 0.6990377 3.9367643 0.6922633 0.0357083 0.0483630 0.0000007
C12 0.0000024 0.0000165 0.0000368 0.0001504 0.0026799 0.0003395 0.0022842 0.0029673 0.0493491 0.0370737 0.6922633 3.9515445 0.6928004 0.0376404 0.0000005
C13 0.0000043 0.0000630 0.0001314 0.0005951 0.0049092 0.0003951 0.0007030 0.0045308 0.0335575 0.0495595 0.0357083 0.6928004 3.9580050 0.6974992 0.0000025
C14 0.0000156 0.0002089 0.0004504 0.0027581 0.0160686 0.0024827 0.0052920 0.0281729 0.6690893 0.0359888 0.0483630 0.0376404 0.6974992 3.9290696 0.0000067
