

C1 3.9552864 0.5011643 0.0241368 0.0077783 0.0014392 0.0001118 0.0000396 0.0000546 0.0000129 0.0000048 0.0000105 0.0000091 0.4749410
C2 0.5011643 3.8608407 0.4909196 0.0220259 0.0077998 0.0008373 0.0003544 0.0005702 0.0000409 0.0000109 0.0000592 0.0000420 0.0201411
C3 0.0241368 0.4909196 3.8605512 0.4909363 0.0234490 0.0051569 0.0008790 0.0011805 0.0000792 0.0000620 0.0011284 0.0000824 0.0018502
C4 0.0077783 0.0220259 0.4909363 3.8782709 0.4876318 0.0247013 0.0081087 0.0122142 0.0008482 0.0005208 0.0053483 0.0013645 0.0054924
C5 0.0014392 0.0077998 0.0234490 0.4876318 3.8703082 0.4787434 0.0274204 0.0112507 0.0061815 0.0034451 0.0201486 0.0123139 0.0019321
C6 0.0001118 0.0008373 0.0051569 0.0247013 0.4787434 3.8599023 0.4589871 0.0547498 0.0286417 0.0222019 0.4755024 0.0222916 0.0002338
C7 0.0000396 0.0003544 0.0008790 0.0081087 0.0274204 0.4589871 3.2132621 0.7160408 0.4715842 0.0240630 0.0289908 0.0044991 0.0000484
O8 0.0000546 0.0005702 0.0011805 0.0122142 0.0112507 0.0547498 0.7160408 8.1669795 0.0627210 0.0090586 0.0086601 0.0019119 0.0000539
C9 0.0000129 0.0000409 0.0000792 0.0008482 0.0061815 0.0286417 0.4715842 0.0627210 3.9506380 0.4884354 0.0224938 0.0039862 0.0000226
C10 0.0000048 0.0000109 0.0000620 0.0005208 0.0034451 0.0222019 0.0240630 0.0090586 0.4884354 3.8975993 0.4757685 0.0274843 0.0000173
C11 0.0000105 0.0000592 0.0011284 0.0053483 0.0201486 0.4755024 0.0289908 0.0086601 0.0224938 0.4757685 3.8137354 0.4970699 0.0000272
C12 0.0000091 0.0000420 0.0000824 0.0013645 0.0123139 0.0222916 0.0044991 0.0019119 0.0039862 0.0274843 0.4970699 3.9646366 0.0000367
