

N11 0.0000143 0.0005085 0.0011971 0.0002160 0.0020071 0.0014102 0.0159753 0.0392707 0.5061704 0.1287251 6.3119170 0.4647807 0.0336797 0.0144948 0.0142064 0.0014773 0.0006725 0.0009210 0.0015146 0.0002700 0.0000099 0.0001803 0.0013118 0.0002513 0.0000416 0.0000041 0.0000015
C12 0.0000008 0.0000262 0.0000635 0.0000140 0.0001235 0.0000741 0.0011910 0.0033424 0.0136614 0.0197930 0.4647807 3.6014882 0.4786685 0.0268395 0.0060355 0.0007146 0.0021428 0.0007423 0.0067784 0.0001194 0.0000250 0.0005963 0.0000774 0.0000135 0.0000023 0.0000003 0.0000001
C13 0.0000009 0.0000320 0.0000767 0.0000166 0.0001348 0.0000636 0.0007618 0.0005935 0.0041875 0.0208065 0.0336797 0.4786685 3.8774027 0.4930236 0.0256796 0.0046624 0.0023621 0.0048417 0.0266329 0.0009000 0.0001782 0.0006733 0.0000796 0.0000128 0.0000018 0.0000003 0.0000001
C14 0.0000002 0.0000046 0.0000108 0.0000025 0.0000208 0.0000114 0.0001040 0.0001746 0.0008220 0.0015935 0.0144948 0.0268395 0.4930236 3.8568564 0.6866990 0.0340801 0.0432628 0.0367075 0.6632526 0.0067542 0.0008072 0.0108935 0.0000110 0.0000021 0.0000005 0.0000001 0.0000000
C15 0.0000002 0.0000044 0.0000091 0.0000037 0.0000314 0.0000181 0.0001315 0.0008727 0.0028424 0.0029606 0.0142064 0.0060355 0.0256796 0.6866990 3.9310017 0.6786890 0.0393359 0.0445440 0.0374031 0.0117404 0.0007653 0.0067929 0.0000107 0.0000020 0.0000007 0.0000001 0.0000000
C16 0.0000001 0.0000015 0.0000026 0.0000011 0.0000068 0.0000045 0.0000273 0.0001954 0.0003097 0.0003153 0.0014773 0.0007146 0.0046624 0.0340801 0.6786890 3.9345556 0.6834734 0.0314251 0.0437459 0.0067255 0.0037456 0.0451807 0.0000024 0.0000007 0.0000005 0.0000001 0.0000000
C17 0.0000000 0.0000001 0.0000002 0.0000002 0.0000015 0.0000007 0.0000031 0.0000278 0.0000917 0.0001602 0.0006725 0.0021428 0.0023621 0.0432628 0.0393359 0.6834734 3.6201844 0.6111122 0.0304402 0.0539532 0.0127370 0.4469136 0.0000003 0.0000001 0.0000001 0.0000000 0.0000000
C18 0.0000000 0.0000003 0.0000007 0.0000003 0.0000018 0.0000007 0.0000078 0.0000566 0.0001274 0.0001073 0.0009210 0.0007423 0.0048417 0.0367075 0.0445440 0.0314251 0.6111122 3.5974263 0.6868814 0.4471769 0.0126058 0.0536010 0.0000008 0.0000001 0.0000001 0.0000000 0.0000000
C19 0.0000001 0.0000008 0.0000012 0.0000007 0.0000055 0.0000025 0.0000141 0.0000701 0.0001331 0.0004458 0.0015146 0.0067784 0.0266329 0.6632526 0.0374031 0.0437459 0.0304402 0.6868814 3.9369960 0.0480083 0.0038154 0.0066681 0.0000012 0.0000003 0.0000003 0.0000000 0.0000001
O20 0.0000000 0.0000002 0.0000002 0.0000002 0.0000008 0.0000004 0.0000024 0.0000202 0.0000398 0.0000271 0.0002700 0.0001194 0.0009000 0.0067542 0.0117404 0.0067255 0.0539532 0.4471769 0.0480083 7.9261433 0.4135825 0.0735660 0.0000003 0.0000001 0.0000003 0.0000000 0.0000001
C21 0.0000000 0.0000001 0.0000000 0.0000000 0.0000002 0.0000001 0.0000003 0.0000013 0.0000042 0.0000075 0.0000099 0.0000250 0.0001782 0.0008072 0.0007653 0.0037456 0.0127370 0.0126058 0.0038154 0.4135825 3.2422301 0.4150052 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001
O22 0.0000000 0.0000001 0.0000001 0.0000002 0.0000006 0.0000004 0.0000010 0.0000076 0.0000217 0.0000405 0.0001803 0.0005963 0.0006733 0.0108935 0.0067929 0.0451807 0.4469136 0.0536010 0.0066681 0.0735660 0.4150052 7.9155919 0.0000002 0.0000001 0.0000001 0.0000000 0.0000000
C23 0.0009732 0.0070490 0.0335543 0.0438416 0.0370821 0.6334118 0.0334095 0.0160553 0.0015390 0.0018457 0.0013118 0.0000774 0.0000796 0.0000110 0.0000107 0.0000024 0.0000003 0.0000008 0.0000012 0.0000003 0.0000001 0.0000002 3.9535772 0.6912434 0.0561182 0.0123718 0.0001973
C24 0.0041353 0.0417212 0.6118910 0.0337568 0.0389223 0.0320546 0.0051352 0.0020768 0.0004075 0.0003979 0.0002513 0.0000135 0.0000128 0.0000021 0.0000020 0.0000007 0.0000001 0.0000001 0.0000003 0.0000001 0.0000000 0.0000001 0.6912434 3.5667863 0.4599512 0.0146165 0.0005858
O25 0.0008646 0.0219591 0.0408575 0.0064332 0.0102798 0.0080703 0.0012144 0.0003028 0.0000958 0.0000953 0.0000416 0.0000023 0.0000018 0.0000005 0.0000007 0.0000005 0.0000001 0.0000001 0.0000003 0.0000003 0.0000000 0.0000001 0.0561182 0.4599512 7.8499048 0.4411006 0.0000987
C26 0.0000272 0.0009073 0.0042320 0.0010107 0.0005902 0.0011021 0.0000886 0.0000303 0.0000053 0.0000104 0.0000041 0.0000003 0.0000003 0.0000001 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0123718 0.0146165 0.4411006 3.6618860 0.0000032
