

C1 3.9650483 0.5025946 0.0257385 0.0027372 0.0019645 0.0075520 0.0023189 0.0001829 0.0001282 0.0000538 0.0000056 0.0000022 0.0000063 0.0000034 0.0000006 0.4715153
C2 0.5025946 3.8668942 0.5053847 0.0214047 0.0015345 0.0006870 0.0004888 0.0004152 0.0002277 0.0001497 0.0000076 0.0000022 0.0000009 0.0000017 0.0000003 0.0204616
C3 0.0257385 0.5053847 3.8702362 0.5077898 0.0195457 0.0014700 0.0001928 0.0057941 0.0019312 0.0015294 0.0000816 0.0000241 0.0000038 0.0000081 0.0000012 0.0089330
C4 0.0027372 0.0214047 0.5077898 3.8903595 0.5072760 0.0182483 0.0039705 0.0279300 0.0084038 0.0122107 0.0003875 0.0001440 0.0000166 0.0000590 0.0000085 0.0009547
C5 0.0019645 0.0015345 0.0195457 0.5072760 3.8021956 0.4971881 0.0225780 0.4344366 0.0528887 0.0302867 0.0044960 0.0003337 0.0000623 0.0002330 0.0000501 0.0019260
C6 0.0075520 0.0006870 0.0014700 0.0182483 0.4971881 3.8687896 0.5041818 0.0296747 0.0133641 0.0043853 0.0002482 0.0001362 0.0001763 0.0003264 0.0000353 0.0042788
C7 0.0023189 0.0004888 0.0001928 0.0039705 0.0225780 0.5041818 3.9608850 0.0031175 0.0009798 0.0090325 0.0002061 0.0002091 0.0027274 0.0000994 0.0000168 0.0003565
C8 0.0001829 0.0004152 0.0057941 0.0279300 0.4344366 0.0296747 0.0031175 2.8967292 0.6558063 0.4273169 0.0114710 0.0027375 0.0004404 0.0022334 0.0002429 0.0001990
O9 0.0001282 0.0002277 0.0019312 0.0084038 0.0528887 0.0133641 0.0009798 0.6558063 8.1334590 0.1392429 0.0099344 0.0031505 0.0006732 0.0190470 0.0023133 0.0000794
O10 0.0000538 0.0001497 0.0015294 0.0122107 0.0302867 0.0043853 0.0090325 0.4273169 0.1392429 7.9323479 0.4042791 0.0347214 0.0125002 0.0064196 0.0008926 0.0000502
C11 0.0000056 0.0000076 0.0000816 0.0003875 0.0044960 0.0002482 0.0002061 0.0114710 0.0099344 0.4042791 3.5886544 0.4824772 0.0273778 0.0223736 0.0056979 0.0000080
C12 0.0000022 0.0000022 0.0000241 0.0001440 0.0003337 0.0001362 0.0002091 0.0027375 0.0031505 0.0347214 0.4824772 3.8039307 0.4747790 0.4883194 0.0278555 0.0000014
C13 0.0000063 0.0000009 0.0000038 0.0000166 0.0000623 0.0001763 0.0027274 0.0004404 0.0006732 0.0125002 0.0273778 0.4747790 3.9681714 0.0254544 0.0124246 0.0000027
C14 0.0000034 0.0000017 0.0000081 0.0000590 0.0002330 0.0003264 0.0000994 0.0022334 0.0190470 0.0064196 0.0223736 0.4883194 0.0254544 3.8696200 0.4860993 0.0000010
C15 0.0000006 0.0000003 0.0000012 0.0000085 0.0000501 0.0000353 0.0000168 0.0002429 0.0023133 0.0008926 0.0056979 0.0278555 0.0124246 0.4860993 3.9574922 0.0000003
