

C1 3.9771649 0.4771906 0.0586769 0.0374865 0.0045823 0.0004610 0.0002217 0.0000324 0.0000074 0.0000030 0.0000008 0.0000020 0.0000049 0.4690097
C2 0.4771906 2.9166569 0.6702592 0.4430609 0.0116330 0.0037952 0.0007340 0.0000742 0.0000290 0.0000085 0.0000052 0.0000029 0.0000181 0.0255454
O3 0.0586769 0.6702592 8.1293833 0.1344707 0.0141629 0.0165256 0.0023429 0.0001587 0.0000708 0.0000214 0.0000388 0.0000187 0.0001482 0.0118064
O4 0.0374865 0.4430609 0.1344707 7.9219523 0.4138608 0.0400943 0.0083141 0.0012308 0.0002679 0.0000844 0.0000315 0.0000360 0.0001334 0.0043687
C5 0.0045823 0.0116330 0.0141629 0.4138608 3.5982278 0.4636451 0.0431343 0.0042591 0.0004771 0.0001409 0.0001051 0.0001200 0.0010809 0.0003177
C6 0.0004610 0.0037952 0.0165256 0.0400943 0.4636451 3.5899795 0.4268775 0.0126688 0.0046456 0.0011233 0.0004845 0.0007198 0.0080723 0.0001540
O7 0.0002217 0.0007340 0.0023429 0.0083141 0.0431343 0.4268775 7.9166897 0.4500583 0.0544079 0.0075390 0.0117511 0.0080689 0.0531780 0.0000255
C8 0.0000324 0.0000742 0.0001587 0.0012308 0.0042591 0.0126688 0.4500583 3.5648462 0.6488199 0.0355366 0.0430655 0.0369463 0.6721646 0.0000033
C9 0.0000074 0.0000290 0.0000708 0.0002679 0.0004771 0.0046456 0.0544079 0.6488199 3.9532748 0.7073537 0.0364171 0.0531299 0.0341336 0.0000016
C10 0.0000030 0.0000085 0.0000214 0.0000844 0.0001409 0.0011233 0.0075390 0.0355366 0.7073537 3.9416784 0.6868465 0.0394926 0.0475216 0.0000006
C11 0.0000008 0.0000052 0.0000388 0.0000315 0.0001051 0.0004845 0.0117511 0.0430655 0.0364171 0.6868465 3.9600303 0.7010571 0.0353520 0.0000003
C12 0.0000020 0.0000029 0.0000187 0.0000360 0.0001200 0.0007198 0.0080689 0.0369463 0.0531299 0.0394926 0.7010571 3.9446310 0.6883167 0.0000003
C13 0.0000049 0.0000181 0.0001482 0.0001334 0.0010809 0.0080723 0.0531780 0.6721646 0.0341336 0.0475216 0.0353520 0.6883167 3.9498502 0.0000010
