

C1 3.9668345 0.5061465 0.0230612 0.0054950 0.0135096 0.0004413 0.0001257 0.0000136 0.0000040 0.0000186 0.4698651
C2 0.5061465 3.8741433 0.5226976 0.0308105 0.0035411 0.0058072 0.0009553 0.0002102 0.0000592 0.0001043 0.0198720
C3 0.0230612 0.5226976 3.9666279 0.8703200 0.0305636 0.0383840 0.0109501 0.0013501 0.0005528 0.0011147 0.0031367
C4 0.0054950 0.0308105 0.8703200 3.8898108 0.5139479 0.4781032 0.0395584 0.0044463 0.0006085 0.0026715 0.0018103
C5 0.0135096 0.0035411 0.0305636 0.5139479 3.9662395 0.0234987 0.0122873 0.0003525 0.0000352 0.0006262 0.0114931
C6 0.0004413 0.0058072 0.0383840 0.4781032 0.0234987 3.6143913 0.4076185 0.0120323 0.0043390 0.0232693 0.0001401
O7 0.0001257 0.0009553 0.0109501 0.0395584 0.0122873 0.4076185 7.8552412 0.4541785 0.0348826 0.1354224 0.0000426
C8 0.0000136 0.0002102 0.0013501 0.0044463 0.0003525 0.0120323 0.4541785 2.9505243 0.4874193 0.6786977 0.0000026
C9 0.0000040 0.0000592 0.0005528 0.0006085 0.0000352 0.0043390 0.0348826 0.4874193 3.9817166 0.0569226 0.0000008
O10 0.0000186 0.0001043 0.0011147 0.0026715 0.0006262 0.0232693 0.1354224 0.6786977 0.0569226 8.1106715 0.0000067
