

C1 4.0211593 0.9175660 0.0388004 0.0156207 0.4831142
C2 0.9175660 3.9585347 0.4928194 0.0497316 0.0328234
C3 0.0388004 0.4928194 3.5344171 0.4532663 0.0086404
O4 0.0156207 0.0497316 0.4532663 8.0746788 0.0017322
