

C1 3.9606573 0.4883733 0.0280388 0.0252152 0.0091615 0.0008838 0.0000835 0.0000104 0.0000420 0.0000609 0.0001991 0.0036969 0.4700266
C2 0.4883733 3.7976111 0.4935247 0.4791325 0.0196068 0.0048472 0.0010727 0.0000833 0.0002128 0.0001613 0.0005427 0.0150706 0.0209597
C3 0.0280388 0.4935247 3.9598984 0.0261567 0.0051120 0.0007982 0.0002021 0.0000195 0.0000619 0.0000209 0.0000571 0.0015085 0.0025146
C4 0.0252152 0.4791325 0.0261567 3.8796441 0.4655241 0.0283010 0.0033406 0.0004793 0.0006769 0.0005349 0.0034117 0.0407743 0.0088475
C5 0.0091615 0.0196068 0.0051120 0.4655241 3.4737952 0.4717046 0.0178142 0.0031967 0.0056396 0.0033174 0.0129450 0.4215536 0.0021921
C6 0.0008838 0.0048472 0.0007982 0.0283010 0.4717046 3.8988354 0.4643228 0.0241811 0.0434442 0.0199426 0.0082220 0.0376891 0.0001946
C7 0.0000835 0.0010727 0.0002021 0.0033406 0.0178142 0.4643228 3.4493758 0.4636918 0.4207056 0.4647549 0.0185144 0.0121259 0.0000228
C8 0.0000104 0.0000833 0.0000195 0.0004793 0.0031967 0.0241811 0.4636918 3.9580627 0.0544006 0.0253889 0.0016354 0.0068247 0.0000032
O9 0.0000420 0.0002128 0.0000619 0.0006769 0.0056396 0.0434442 0.4207056 0.0544006 8.0668695 0.0504448 0.0065975 0.0018242 0.0000098
C10 0.0000609 0.0001613 0.0000209 0.0005349 0.0033174 0.0199426 0.4647549 0.0253889 0.0504448 3.9067085 0.4753457 0.0409469 0.0000085
C11 0.0001991 0.0005427 0.0000571 0.0034117 0.0129450 0.0082220 0.0185144 0.0016354 0.0065975 0.4753457 3.5291444 0.4361644 0.0001152
O12 0.0036969 0.0150706 0.0015085 0.0407743 0.4215536 0.0376891 0.0121259 0.0068247 0.0018242 0.0409469 0.4361644 7.9403991 0.0007224
