

O1 8.1314318 0.7010991 0.0657552 0.0100204 0.0014393 0.0002126 0.0000422 0.0000101 0.0000029 0.0000162 0.0000672 0.0007280 0.0012177 0.0149453 0.0240057 0.0608534 0.0145866
C2 0.7010991 3.2275212 0.4787022 0.0235383 0.0041657 0.0003283 0.0000804 0.0000188 0.0000034 0.0000258 0.0000346 0.0002700 0.0005598 0.0037271 0.0190299 0.4769921 0.0180597
C3 0.0657552 0.4787022 3.9292889 0.4863707 0.0252984 0.0032458 0.0008584 0.0000862 0.0000228 0.0000463 0.0000068 0.0000261 0.0000618 0.0003711 0.0039938 0.0237317 0.4564281
C4 0.0100204 0.0235383 0.4863707 3.8762176 0.4892228 0.0248595 0.0057597 0.0004992 0.0001072 0.0006759 0.0000624 0.0000901 0.0000823 0.0001608 0.0010176 0.0097911 0.0175921
C5 0.0014393 0.0041657 0.0252984 0.4892228 3.8711519 0.4909126 0.0241812 0.0050595 0.0010702 0.0001180 0.0000292 0.0000097 0.0000099 0.0000190 0.0001749 0.0013963 0.0086881
C6 0.0002126 0.0003283 0.0032458 0.0248595 0.4909126 3.8686727 0.4861769 0.0287911 0.0047688 0.0005225 0.0001123 0.0000770 0.0000101 0.0000061 0.0000111 0.0001399 0.0026881
C7 0.0000422 0.0000804 0.0008584 0.0057597 0.0241812 0.4861769 3.8837054 0.4919101 0.0236120 0.0075920 0.0010174 0.0001412 0.0000381 0.0000064 0.0000034 0.0000264 0.0003397
C8 0.0000101 0.0000188 0.0000862 0.0004992 0.0050595 0.0287911 0.4919101 3.8680662 0.4947015 0.0234211 0.0020407 0.0009105 0.0001512 0.0000219 0.0000039 0.0000070 0.0000492
C9 0.0000029 0.0000034 0.0000228 0.0001072 0.0010702 0.0047688 0.0236120 0.4947015 3.8669087 0.4927528 0.0248553 0.0021489 0.0008815 0.0001248 0.0000301 0.0000067 0.0000064
C10 0.0000162 0.0000258 0.0000463 0.0006759 0.0001180 0.0005225 0.0075920 0.0234211 0.4927528 3.8782324 0.4858214 0.0260612 0.0056058 0.0006766 0.0000779 0.0000756 0.0000048
C11 0.0000672 0.0000346 0.0000068 0.0000624 0.0000292 0.0001123 0.0010174 0.0020407 0.0248553 0.4858214 3.8764616 0.4909066 0.0244774 0.0055724 0.0010628 0.0000876 0.0000015
C12 0.0007280 0.0002700 0.0000261 0.0000901 0.0000097 0.0000770 0.0001412 0.0009105 0.0021489 0.0260612 0.4909066 3.8593029 0.4826466 0.0284575 0.0043255 0.0005434 0.0000054
C13 0.0012177 0.0005598 0.0000618 0.0000823 0.0000099 0.0000101 0.0000381 0.0001512 0.0008815 0.0056058 0.0244774 0.4826466 3.8788100 0.4926180 0.0240940 0.0074931 0.0000081
C14 0.0149453 0.0037271 0.0003711 0.0001608 0.0000190 0.0000061 0.0000064 0.0000219 0.0001248 0.0006766 0.0055724 0.0284575 0.4926180 3.8768954 0.4922257 0.0230264 0.0000462
C15 0.0240057 0.0190299 0.0039938 0.0010176 0.0001749 0.0000111 0.0000034 0.0000039 0.0000301 0.0000779 0.0010628 0.0043255 0.0240940 0.4922257 3.8538903 0.4898782 0.0008690
C16 0.0608534 0.4769921 0.0237317 0.0097911 0.0013963 0.0001399 0.0000264 0.0000070 0.0000067 0.0000756 0.0000876 0.0005434 0.0074931 0.0230264 0.4898782 3.9316063 0.0040714
