

C1 3.9480094 0.7064471 0.0354559 0.0414038 0.0123696 0.0010183 0.0012975 0.0001987 0.0012122 0.0002139 0.0016212 0.0385065 0.6801210 0.4833531
C2 0.7064471 3.9541360 0.6832303 0.0356521 0.0080332 0.0006881 0.0002906 0.0001216 0.0002164 0.0001743 0.0011701 0.0509083 0.0374019 0.0250687
C3 0.0354559 0.6832303 3.9623709 0.6657246 0.0512695 0.0060268 0.0021708 0.0006103 0.0017053 0.0012169 0.0106982 0.0345011 0.0473428 0.0054128
C4 0.0414038 0.0356521 0.6657246 3.5854779 0.5062718 0.0132048 0.0045175 0.0008219 0.0009052 0.0006405 0.0049231 0.6398289 0.0330045 0.0024161
N5 0.0123696 0.0080332 0.0512695 0.5062718 6.4167765 0.5028320 0.0515420 0.0076148 0.0116712 0.0077976 0.0464129 0.0516476 0.0075276 0.0010035
C6 0.0010183 0.0006881 0.0060268 0.0132048 0.5028320 3.6142402 0.6436145 0.0334119 0.0408800 0.0358533 0.6701925 0.0047351 0.0008364 0.0000865
C7 0.0012975 0.0002906 0.0021708 0.0045175 0.0515420 0.6436145 3.9516844 0.7088428 0.0368587 0.0530796 0.0349288 0.0019633 0.0003409 0.0000951
C8 0.0001987 0.0001216 0.0006103 0.0008219 0.0076148 0.0334119 0.7088428 3.9427186 0.6887129 0.0391249 0.0468234 0.0003555 0.0000633 0.0000188
C9 0.0012122 0.0002164 0.0017053 0.0009052 0.0116712 0.0408800 0.0368587 0.6887129 3.9599100 0.7001889 0.0349235 0.0012595 0.0001852 0.0000893
C10 0.0002139 0.0001743 0.0012169 0.0006405 0.0077976 0.0358533 0.0530796 0.0391249 0.7001889 3.9505298 0.6840656 0.0002932 0.0001226 0.0000224
C11 0.0016212 0.0011701 0.0106982 0.0049231 0.0464129 0.6701925 0.0349288 0.0468234 0.0349235 0.6840656 3.9286542 0.0020010 0.0005716 0.0001446
C12 0.0385065 0.0509083 0.0345011 0.6398289 0.0516476 0.0047351 0.0019633 0.0003555 0.0012595 0.0002932 0.0020010 3.9635015 0.7159409 0.0051689
C13 0.6801210 0.0374019 0.0473428 0.0330045 0.0075276 0.0008364 0.0003409 0.0000633 0.0001852 0.0001226 0.0005716 0.7159409 3.9401883 0.0248221
