

C14 0.0000010 0.0000022 0.0000318 0.0000372 0.0000114 0.0000168 0.0000904 0.0007005 0.0052993 0.0280349 0.4544391 0.0289543 0.0191913 3.0024532 0.6547463 0.5272203 0.0123397 0.0048198 0.0049587 0.0001856 0.0000222 0.0001615 0.0000058 0.0000008 0.0000063 0.0000009 0.0000001
O15 0.0000011 0.0000021 0.0000233 0.0000276 0.0000162 0.0000097 0.0000509 0.0004652 0.0023025 0.0085637 0.0481708 0.0101917 0.0326842 0.6547463 8.1040534 0.1268266 0.0212431 0.0032784 0.0032518 0.0001058 0.0000121 0.0001049 0.0000081 0.0000016 0.0000065 0.0000012 0.0000003
N16 0.0000009 0.0000028 0.0000119 0.0000108 0.0000232 0.0000098 0.0000934 0.0001489 0.0022444 0.0113676 0.0293871 0.0129143 0.0040916 0.5272203 0.1268266 6.3463794 0.4428151 0.0418939 0.0442793 0.0000526 0.0000150 0.0001774 0.0000111 0.0000026 0.0000109 0.0000017 0.0000002
C17 0.0000001 0.0000002 0.0000008 0.0000009 0.0000022 0.0000008 0.0000061 0.0000146 0.0001122 0.0004630 0.0032590 0.0004556 0.0005742 0.0123397 0.0212431 0.4428151 3.5797365 0.4786816 0.4760037 0.0000033 0.0000010 0.0000070 0.0000009 0.0000002 0.0000006 0.0000001 0.0000000
C18 0.0000001 0.0000002 0.0000008 0.0000008 0.0000006 0.0000007 0.0000039 0.0000086 0.0000689 0.0001845 0.0004911 0.0003107 0.0000993 0.0048198 0.0032784 0.0418939 0.4786816 3.9631539 0.0299599 0.0000027 0.0000005 0.0000062 0.0000003 0.0000001 0.0000006 0.0000001 0.0000000
C19 0.0000001 0.0000001 0.0000006 0.0000005 0.0000004 0.0000003 0.0000017 0.0000040 0.0000452 0.0002598 0.0005308 0.0002149 0.0000963 0.0049587 0.0032518 0.0442793 0.4760037 0.0299599 3.9617524 0.0000016 0.0000006 0.0000059 0.0000003 0.0000001 0.0000005 0.0000001 0.0000000
C20 0.0015564 0.0245717 0.0481671 0.5913583 0.0288598 0.0258681 0.0319870 0.5907705 0.0366911 0.0037709 0.0005151 0.0000957 0.0000836 0.0001856 0.0001058 0.0000526 0.0000033 0.0000027 0.0000016 3.8689791 0.6267235 0.0418519 0.0318858 0.0045852 0.0017108 0.0011821 0.0011683
C21 0.0038502 0.0273485 0.0500249 0.0289073 0.0039303 0.0037924 0.0122869 0.0278974 0.0073172 0.0004767 0.0000525 0.0000851 0.0000797 0.0000222 0.0000121 0.0000150 0.0000010 0.0000005 0.0000006 0.6267235 3.5413757 0.5154683 0.6550664 0.0276812 0.0205710 0.0059510 0.0003546
N22 0.0011367 0.0055722 0.0059278 0.0064137 0.0011899 0.0008549 0.0014242 0.0101143 0.0743359 0.0041558 0.0002998 0.0011465 0.0013994 0.0001615 0.0001049 0.0001774 0.0000070 0.0000062 0.0000059 0.0418519 0.5154683 6.3799972 0.0419807 0.0083562 0.0720199 0.0026976 0.0000960
C23 0.0241071 0.6198452 0.0551677 0.0234486 0.0027058 0.0102339 0.0025351 0.0116625 0.0028877 0.0001788 0.0000181 0.0000273 0.0000295 0.0000058 0.0000081 0.0000111 0.0000009 0.0000003 0.0000003 0.0318858 0.6550664 0.0419807 3.9082648 0.5042376 0.0504075 0.0332184 0.0039206
C24 0.0043738 0.0248001 0.0078015 0.0024927 0.0007015 0.0016117 0.0002684 0.0017263 0.0006801 0.0000321 0.0000028 0.0000029 0.0000035 0.0000008 0.0000016 0.0000026 0.0000002 0.0000001 0.0000001 0.0045852 0.0276812 0.0083562 0.5042376 2.9439932 0.6696769 0.4355263 0.0010481
O25 0.0012919 0.0131797 0.0040106 0.0039033 0.0006642 0.0027336 0.0003120 0.0021646 0.0015412 0.0001713 0.0000104 0.0000095 0.0000095 0.0000063 0.0000065 0.0000109 0.0000006 0.0000006 0.0000005 0.0017108 0.0205710 0.0720199 0.0504075 0.6696769 8.0554665 0.1507059 0.0007269
O26 0.0355704 0.0063079 0.0012751 0.0008761 0.0002060 0.0005453 0.0000984 0.0005162 0.0002568 0.0000244 0.0000017 0.0000012 0.0000013 0.0000009 0.0000012 0.0000017 0.0000001 0.0000001 0.0000001 0.0011821 0.0059510 0.0026976 0.0332184 0.4355263 0.1507059 8.0560520 0.0200794
