

C1 3.9751745 0.5086742 0.0352295 0.0091181 0.0038132 0.0005153 0.0211824 0.0048969 0.0020320 0.0062107 0.0006812 0.0000475 0.0000094 0.0000081 0.0000027 0.0000007 0.0000002 0.0000001 0.0000001 0.0000001 0.0000000 0.0000001 0.0000001 0.0000038 0.0000006 0.0000003 0.0000105 0.0001330 0.0002510 0.0005157 0.4690384
C2 0.5086742 3.5682294 0.6765658 0.0704353 0.0360559 0.0034648 0.6166147 0.0217915 0.0062206 0.0010424 0.0002111 0.0000336 0.0000038 0.0000046 0.0000013 0.0000003 0.0000001 0.0000001 0.0000001 0.0000000 0.0000000 0.0000001 0.0000001 0.0000029 0.0000006 0.0000002 0.0000081 0.0000381 0.0002343 0.0007129 0.0224046
N3 0.0352295 0.6765658 5.8344135 0.6365252 0.0935491 0.0116653 0.0628045 0.0071058 0.0013257 0.0002612 0.0000990 0.0000196 0.0000031 0.0000049 0.0000011 0.0000003 0.0000001 0.0000001 0.0000001 0.0000001 0.0000001 0.0000002 0.0000001 0.0000013 0.0000003 0.0000003 0.0000044 0.0000285 0.0000648 0.0003550 0.0066633
O4 0.0091181 0.0704353 0.6365252 7.4072270 0.4944799 0.0326881 0.0773597 0.0072928 0.0024297 0.0003472 0.0001410 0.0000220 0.0000020 0.0000043 0.0000005 0.0000001 0.0000001 0.0000001 0.0000001 0.0000000 0.0000000 0.0000001 0.0000001 0.0000019 0.0000005 0.0000001 0.0000062 0.0000115 0.0002019 0.0003568 0.0019177
C5 0.0038132 0.0360559 0.0935491 0.4944799 3.5193126 0.5128008 0.6856670 0.0251948 0.0080458 0.0008183 0.0003590 0.0000638 0.0000040 0.0000070 0.0000012 0.0000001 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000050 0.0000012 0.0000003 0.0000167 0.0000092 0.0004367 0.0017402 0.0003507
C6 0.0005153 0.0034648 0.0116653 0.0326881 0.5128008 3.9899512 0.0244353 0.0056908 0.0006257 0.0001330 0.0000701 0.0000135 0.0000017 0.0000017 0.0000012 0.0000001 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000006 0.0000001 0.0000002 0.0000031 0.0000031 0.0000745 0.0019730 0.0000856
C7 0.0211824 0.6166147 0.0628045 0.0773597 0.6856670 0.0244353 3.8972492 0.5006310 0.0373968 0.0040825 0.0015673 0.0001975 0.0000320 0.0000300 0.0000063 0.0000014 0.0000002 0.0000002 0.0000001 0.0000001 0.0000000 0.0000002 0.0000002 0.0000110 0.0000023 0.0000007 0.0000515 0.0000448 0.0021439 0.0054859 0.0037810
C8 0.0048969 0.0217915 0.0071058 0.0072928 0.0251948 0.0056908 0.5006310 3.6821043 0.4339338 0.0147023 0.0041384 0.0007339 0.0000775 0.0000486 0.0000402 0.0000042 0.0000010 0.0000004 0.0000001 0.0000001 0.0000001 0.0000001 0.0000002 0.0000256 0.0000063 0.0000023 0.0000973 0.0000719 0.0051202 0.0237628 0.0053444
N9 0.0020320 0.0062206 0.0013257 0.0024297 0.0080458 0.0006257 0.0373968 0.4339338 5.7535905 0.5694050 0.0708759 0.0084307 0.0011680 0.0008612 0.0003225 0.0000544 0.0000053 0.0000031 0.0000008 0.0000015 0.0000007 0.0000005 0.0000032 0.0002567 0.0000499 0.0000255 0.0012364 0.0009365 0.0680582 0.6864219 0.0007894
C10 0.0062107 0.0010424 0.0002612 0.0003472 0.0008183 0.0001330 0.0040825 0.0147023 0.5694050 3.6307022 0.6768970 0.0381572 0.0041256 0.0056537 0.0012788 0.0001584 0.0000260 0.0000114 0.0000029 0.0000039 0.0000023 0.0000010 0.0000088 0.0008339 0.0001700 0.0001145 0.0045834 0.0039484 0.0362618 0.0893101 0.0028616
C11 0.0006812 0.0002111 0.0000990 0.0001410 0.0003590 0.0000701 0.0015673 0.0041384 0.0708759 0.6768970 3.6470916 0.4562477 0.0109655 0.0156352 0.0044077 0.0004730 0.0000765 0.0000333 0.0000060 0.0000136 0.0000062 0.0000020 0.0000331 0.0037231 0.0004925 0.0002508 0.0118599 0.0135820 0.6228608 0.0719780 0.0002942
N12 0.0000475 0.0000336 0.0000196 0.0000220 0.0000638 0.0000135 0.0001975 0.0007339 0.0084307 0.0381572 0.4562477 6.2495254 0.4635239 0.0920565 0.0623626 0.0041718 0.0011374 0.0003298 0.0000476 0.0001248 0.0000533 0.0000131 0.0002827 0.0350957 0.0041758 0.0071802 0.4951492 0.1072625 0.0343432 0.0096407 0.0000185
C13 0.0000094 0.0000038 0.0000031 0.0000020 0.0000040 0.0000017 0.0000320 0.0000775 0.0011680 0.0041256 0.0109655 0.4635239 2.7305959 0.6543661 0.5230198 0.0131842 0.0031186 0.0009378 0.0001331 0.0001516 0.0001509 0.0000421 0.0005161 0.0138530 0.0035528 0.0048080 0.0133682 0.0079281 0.0032621 0.0010490 0.0000017
O14 0.0000081 0.0000046 0.0000049 0.0000043 0.0000070 0.0000017 0.0000300 0.0000486 0.0008612 0.0056537 0.0156352 0.0920565 0.6543661 8.1283587 0.0957529 0.0103723 0.0024042 0.0075614 0.0008577 0.0003508 0.0002270 0.0000828 0.0004668 0.0064367 0.0024962 0.0034544 0.0099776 0.0093671 0.0030748 0.0010552 0.0000066
N15 0.0000027 0.0000013 0.0000011 0.0000005 0.0000012 0.0000012 0.0000063 0.0000402 0.0003225 0.0012788 0.0044077 0.0623626 0.5230198 0.0957529 6.2051429 0.4519487 0.0380994 0.0086890 0.0009420 0.0027446 0.0009613 0.0002051 0.0073444 0.4439209 0.0333299 0.0366695 0.0321453 0.0081645 0.0011889 0.0004268 0.0000015
C16 0.0000007 0.0000003 0.0000003 0.0000001 0.0000001 0.0000001 0.0000014 0.0000042 0.0000544 0.0001584 0.0004730 0.0041718 0.0131842 0.0103723 0.4519487 3.6450597 0.4971730 0.0268390 0.0047907 0.0027315 0.0043948 0.0007689 0.0292006 0.0118290 0.0058049 0.0010608 0.0029762 0.0014692 0.0001134 0.0000525 0.0000003
C17 0.0000002 0.0000001 0.0000001 0.0000001 0.0000001 0.0000001 0.0000002 0.0000010 0.0000053 0.0000260 0.0000765 0.0011374 0.0031186 0.0024042 0.0380994 0.4971730 3.8559372 0.6822843 0.0359371 0.0448542 0.0349775 0.0072703 0.6747108 0.0011522 0.0004248 0.0030263 0.0004031 0.0002367 0.0000458 0.0000169 0.0000002
C18 0.0000001 0.0000001 0.0000001 0.0000001 0.0000001 0.0000001 0.0000002 0.0000004 0.0000031 0.0000114 0.0000333 0.0003298 0.0009378 0.0075614 0.0086890 0.0268390 0.6822843 3.9505735 0.6833448 0.0361533 0.0454625 0.0122700 0.0367550 0.0003874 0.0001790 0.0006276 0.0001799 0.0001092 0.0000136 0.0000069 0.0000001
C19 0.0000001 0.0000001 0.0000001 0.0000001 0.0000000 0.0000000 0.0000001 0.0000001 0.0000008 0.0000029 0.0000060 0.0000476 0.0001331 0.0008577 0.0009420 0.0047907 0.0359371 0.6833448 3.9470649 0.7047735 0.0371322 0.0091602 0.0497313 0.0000799 0.0000507 0.0001951 0.0000244 0.0000257 0.0000025 0.0000014 0.0000001
C20 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000015 0.0000039 0.0000136 0.0001248 0.0001516 0.0003508 0.0027446 0.0027315 0.0448542 0.0361533 0.7047735 3.9542432 0.6609324 0.0580114 0.0324490 0.0001403 0.0000311 0.0001433 0.0000750 0.0000449 0.0000073 0.0000040 0.0000000
C21 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000007 0.0000023 0.0000062 0.0000533 0.0001509 0.0002270 0.0009613 0.0043948 0.0349775 0.0454625 0.0371322 0.6609324 3.5836671 0.4536953 0.6663494 0.0000700 0.0000477 0.0003568 0.0000228 0.0000195 0.0000030 0.0000016 0.0000001
O22 0.0000001 0.0000001 0.0000002 0.0000001 0.0000001 0.0000001 0.0000002 0.0000001 0.0000005 0.0000010 0.0000020 0.0000131 0.0000421 0.0000828 0.0002051 0.0007689 0.0072703 0.0122700 0.0091602 0.0580114 0.4536953 8.1331833 0.0536102 0.0000184 0.0000135 0.0000807 0.0000065 0.0000078 0.0000013 0.0000010 0.0000001
C23 0.0000001 0.0000001 0.0000001 0.0000001 0.0000001 0.0000000 0.0000002 0.0000002 0.0000032 0.0000088 0.0000331 0.0002827 0.0005161 0.0004668 0.0073444 0.0292006 0.6747108 0.0367550 0.0497313 0.0324490 0.6663494 0.0536102 3.9442505 0.0004465 0.0004212 0.0032169 0.0001598 0.0001148 0.0000143 0.0000070 0.0000001
C24 0.0000038 0.0000029 0.0000013 0.0000019 0.0000050 0.0000006 0.0000110 0.0000256 0.0002567 0.0008339 0.0037231 0.0350957 0.0138530 0.0064367 0.4439209 0.0118290 0.0011522 0.0003874 0.0000799 0.0001403 0.0000700 0.0000184 0.0004465 3.5457877 0.4788185 0.4641554 0.4410240 0.0457035 0.0004745 0.0002312 0.0000008
