

C1 3.9610159 0.5159896 0.0294978 0.0048176 0.0025665 0.0001991 0.0044255 0.0012479 0.0260728 0.0149257 0.4750839
C2 0.5159896 3.8651266 0.6784331 0.0364767 0.0417745 0.0025558 0.0326544 0.0073350 0.6662447 0.0259767 0.0197962
C3 0.0294978 0.6784331 3.9688474 0.6936060 0.0345492 0.0047991 0.0431092 0.0120507 0.0344335 0.0044821 0.0083019
C4 0.0048176 0.0364767 0.6936060 3.9569190 0.6821334 0.0279872 0.0364318 0.0067659 0.0463754 0.0028398 0.0006935
C5 0.0025665 0.0417745 0.0345492 0.6821334 3.8589090 0.5127969 0.6449546 0.0501877 0.0316845 0.0037129 0.0002361
C6 0.0001991 0.0025558 0.0047991 0.0279872 0.5127969 3.9612640 0.0256763 0.0189040 0.0038943 0.0009260 0.0000377
C7 0.0044255 0.0326544 0.0431092 0.0364318 0.6449546 0.0256763 3.5696860 0.4473105 0.6460842 0.0258993 0.0008214
O8 0.0012479 0.0073350 0.0120507 0.0067659 0.0501877 0.0189040 0.4473105 8.1602249 0.0558169 0.0175735 0.0004668
C9 0.0260728 0.6662447 0.0344335 0.0463754 0.0316845 0.0038943 0.6460842 0.0558169 3.8866120 0.5130543 0.0046201
C10 0.0149257 0.0259767 0.0044821 0.0028398 0.0037129 0.0009260 0.0258993 0.0175735 0.5130543 3.9717308 0.0020889
