

C1 3.6095310 0.4455412 0.0173930 0.0044418 0.0010063 0.0029973 0.0006061 0.0000860 0.0001031 0.0001149 0.0006962 0.4621922
O2 0.4455412 7.9097227 0.4070848 0.0849411 0.0043541 0.0409132 0.0072661 0.0014735 0.0020983 0.0017878 0.0163033 0.0329511
C3 0.0173930 0.4070848 3.1653770 0.4073371 0.0181591 0.4676306 0.0268230 0.0042656 0.0023142 0.0045330 0.0222735 0.0053557
O4 0.0044418 0.0849411 0.4073371 7.8850666 0.4471308 0.0478665 0.0094476 0.0013196 0.0034081 0.0016038 0.0128053 0.0011537
C5 0.0010063 0.0043541 0.0181591 0.4471308 3.6194202 0.0033859 0.0013180 0.0001400 0.0002445 0.0001704 0.0007613 0.0000855
C6 0.0029973 0.0409132 0.4676306 0.0478665 0.0033859 3.8613779 0.6872960 0.0345144 0.0460061 0.0369635 0.6709542 0.0007123
C7 0.0006061 0.0072661 0.0268230 0.0094476 0.0013180 0.6872960 3.9595834 0.6829414 0.0368252 0.0511546 0.0354415 0.0001330
C8 0.0000860 0.0014735 0.0042656 0.0013196 0.0001400 0.0345144 0.6829414 3.9569434 0.7046656 0.0375819 0.0521260 0.0000296
C9 0.0001031 0.0020983 0.0023142 0.0034081 0.0002445 0.0460061 0.0368252 0.7046656 3.9615036 0.6882075 0.0355534 0.0000330
C10 0.0001149 0.0017878 0.0045330 0.0016038 0.0001704 0.0369635 0.0511546 0.0375819 0.6882075 3.9480018 0.7020770 0.0000245
C11 0.0006962 0.0163033 0.0222735 0.0128053 0.0007613 0.6709542 0.0354415 0.0521260 0.0355534 0.7020770 3.9391269 0.0001093
