

C1 3.9757638 0.5069372 0.0253138 0.0320024 0.0111478 0.0011678 0.0001385 0.0001146 0.0000763 0.0000071 0.0000118 0.0000022 0.0000005 0.0000007 0.0000001 0.0000003 0.4765771
C2 0.5069372 3.8963634 0.5127544 0.8655841 0.0314066 0.0112261 0.0021697 0.0001080 0.0008194 0.0000562 0.0000194 0.0000030 0.0000013 0.0000041 0.0000013 0.0000019 0.0196415
C3 0.0253138 0.5127544 3.9604266 0.0359283 0.0057850 0.0008310 0.0002368 0.0000231 0.0001490 0.0000086 0.0000026 0.0000005 0.0000004 0.0000004 0.0000001 0.0000002 0.0083485
C4 0.0320024 0.8655841 0.0359283 3.9572258 0.5084204 0.0301387 0.0051777 0.0009353 0.0019804 0.0001146 0.0000823 0.0000170 0.0000046 0.0000056 0.0000015 0.0000021 0.0052155
C5 0.0111478 0.0314066 0.0057850 0.5084204 3.8699749 0.4729582 0.0264414 0.0075680 0.0120832 0.0006054 0.0006390 0.0001095 0.0000321 0.0000345 0.0000080 0.0000109 0.0016724
C6 0.0011678 0.0112261 0.0008310 0.0301387 0.4729582 3.8774246 0.5134121 0.0222842 0.0318276 0.0035440 0.0078726 0.0011652 0.0001417 0.0001961 0.0000467 0.0000583 0.0002463
C7 0.0001385 0.0021697 0.0002368 0.0051777 0.0264414 0.5134121 3.8789360 0.4807009 0.8830301 0.0311507 0.0042598 0.0006068 0.0004978 0.0002937 0.0000515 0.0000658 0.0000147
C8 0.0001146 0.0001080 0.0000231 0.0009353 0.0075680 0.0222842 0.4807009 3.9660631 0.0391832 0.0063777 0.0004204 0.0001598 0.0000519 0.0000725 0.0000182 0.0000241 0.0000124
C9 0.0000763 0.0008194 0.0001490 0.0019804 0.0120832 0.0318276 0.8830301 0.0391832 3.9722881 0.5256785 0.0213237 0.0055748 0.0007551 0.0016341 0.0003552 0.0004196 0.0000118
C10 0.0000071 0.0000562 0.0000086 0.0001146 0.0006054 0.0035440 0.0311507 0.0063777 0.5256785 3.8844923 0.4947412 0.0298218 0.0079611 0.0089193 0.0013885 0.0018502 0.0000015
C11 0.0000118 0.0000194 0.0000026 0.0000823 0.0006390 0.0078726 0.0042598 0.0004204 0.0213237 0.4947412 3.8700328 0.4894296 0.0201931 0.0320909 0.0061401 0.0032797 0.0000030
C12 0.0000022 0.0000030 0.0000005 0.0000170 0.0001095 0.0011652 0.0006068 0.0001598 0.0055748 0.0298218 0.4894296 3.9064326 0.5118169 0.8329915 0.0468808 0.0457525 0.0000005
C13 0.0000005 0.0000013 0.0000004 0.0000046 0.0000321 0.0001417 0.0004978 0.0000519 0.0007551 0.0079611 0.0201931 0.5118169 3.9782053 0.0321428 0.0139879 0.0037564 0.0000002
C14 0.0000007 0.0000041 0.0000004 0.0000056 0.0000345 0.0001961 0.0002937 0.0000725 0.0016341 0.0089193 0.0320909 0.8329915 0.0321428 3.9635853 0.5331184 0.0688195 0.0000002
C15 0.0000001 0.0000013 0.0000001 0.0000015 0.0000080 0.0000467 0.0000515 0.0000182 0.0003552 0.0013885 0.0061401 0.0468808 0.0139879 0.5331184 3.3114797 0.7371174 0.0000000
O16 0.0000003 0.0000019 0.0000002 0.0000021 0.0000109 0.0000583 0.0000658 0.0000241 0.0004196 0.0018502 0.0032797 0.0457525 0.0037564 0.0688195 0.7371174 8.1007710 0.0000001
