

O1 8.0948464 0.4461256 0.0543177 0.0423890 0.3503145
C2 0.4461256 3.5219950 0.4731842 0.0368191 0.0086913
C3 0.0543177 0.4731842 4.0026389 0.5495907 0.0013505
S4 0.0423890 0.0368191 0.5495907 14.7710153 0.0062595
