

C1 4.0978999 0.5439198 0.0190775 0.0174978 0.0041997 0.0009165 0.0002780 0.0002335 0.0001597 0.0017237 0.4746667
S2 0.5439198 14.5260228 0.5763466 0.1296782 0.0330317 0.0094939 0.0021239 0.0037368 0.0019171 0.0181387 0.0311836
C3 0.0190775 0.5763466 3.3460589 0.7003402 0.5080830 0.0282497 0.0053896 0.0053421 0.0049074 0.0302449 0.0028968
O4 0.0174978 0.1296782 0.7003402 8.0528215 0.0546426 0.0305575 0.0026928 0.0083041 0.0029517 0.0181098 0.0026036
C5 0.0041997 0.0330317 0.5080830 0.0546426 3.8817580 0.6677684 0.0365640 0.0444030 0.0347366 0.6687156 0.0003932
C6 0.0009165 0.0094939 0.0282497 0.0305575 0.6677684 3.9411095 0.6982959 0.0356677 0.0491655 0.0346295 0.0002637
C7 0.0002780 0.0021239 0.0053896 0.0026928 0.0365640 0.6982959 3.9539914 0.6910588 0.0381344 0.0500415 0.0000602
C8 0.0002335 0.0037368 0.0053421 0.0083041 0.0444030 0.0356677 0.6910588 3.9497276 0.6926341 0.0364476 0.0001790
C9 0.0001597 0.0019171 0.0049074 0.0029517 0.0347366 0.0491655 0.0381344 0.6926341 3.9467031 0.6997815 0.0000348
C10 0.0017237 0.0181387 0.0302449 0.0181098 0.6687156 0.0346295 0.0500415 0.0364476 0.6997815 3.9489278 0.0002986
